q  I(q)
5.479226e-02 1.686162e-01
5.483026e-02 1.683090e-01
5.486830e-02 1.680023e-01
5.490635e-02 1.677038e-01
5.494444e-02 1.674118e-01
5.498255e-02 1.671296e-01
5.502069e-02 1.668541e-01
5.505885e-02 1.665922e-01
5.509704e-02 1.663420e-01
5.513525e-02 1.661066e-01
5.517350e-02 1.658855e-01
5.521177e-02 1.656835e-01
5.525006e-02 1.654976e-01
5.528839e-02 1.653341e-01
5.532673e-02 1.651920e-01
5.536511e-02 1.650711e-01
5.540351e-02 1.649776e-01
5.544194e-02 1.649078e-01
5.548040e-02 1.648696e-01
5.551888e-02 1.648612e-01
5.555739e-02 1.648799e-01
5.559592e-02 1.649339e-01
5.563449e-02 1.650215e-01
5.567308e-02 1.651445e-01
5.571169e-02 1.653048e-01
5.575033e-02 1.655045e-01
5.578900e-02 1.657437e-01
5.582770e-02 1.660244e-01
5.586642e-02 1.663476e-01
5.590517e-02 1.667132e-01
5.594395e-02 1.671247e-01
5.598275e-02 1.675821e-01
5.602158e-02 1.680852e-01
5.606044e-02 1.686385e-01
5.609933e-02 1.692368e-01
5.613824e-02 1.698871e-01
5.617718e-02 1.705856e-01
5.621614e-02 1.713365e-01
5.625513e-02 1.721347e-01
5.629415e-02 1.729848e-01
5.633320e-02 1.738862e-01
5.637227e-02 1.748372e-01
5.641138e-02 1.758395e-01
5.645050e-02 1.768908e-01
5.648966e-02 1.779919e-01
5.652884e-02 1.791376e-01
5.656805e-02 1.803435e-01
5.660729e-02 1.815876e-01
5.664655e-02 1.828810e-01
5.668584e-02 1.842177e-01
5.672516e-02 1.855974e-01
5.676451e-02 1.870206e-01
5.680388e-02 1.884815e-01
5.684328e-02 1.899837e-01
5.688271e-02 1.915178e-01
5.692216e-02 1.930871e-01
5.696164e-02 1.946886e-01
5.700115e-02 1.963187e-01
5.704069e-02 1.979630e-01
5.708026e-02 1.996504e-01
5.711985e-02 2.013506e-01
5.715947e-02 2.030652e-01
5.719911e-02 2.047943e-01
5.723879e-02 2.065323e-01
5.727849e-02 2.082798e-01
5.731822e-02 2.100295e-01
5.735798e-02 2.117769e-01
5.739776e-02 2.135214e-01
5.743757e-02 2.152606e-01
5.747741e-02 2.169829e-01
5.751728e-02 2.186883e-01
5.755718e-02 2.203769e-01
5.759710e-02 2.220394e-01
5.763705e-02 2.236743e-01
5.767703e-02 2.252752e-01
5.771703e-02 2.268415e-01
5.775707e-02 2.283667e-01
5.779713e-02 2.298462e-01
5.783722e-02 2.312782e-01
5.787733e-02 2.326562e-01
5.791748e-02 2.339765e-01
5.795765e-02 2.352376e-01
5.799785e-02 2.364355e-01
5.803808e-02 2.375629e-01
5.807834e-02 2.386207e-01
5.811862e-02 2.396033e-01
5.815893e-02 2.405081e-01
5.819927e-02 2.413322e-01
5.823964e-02 2.420721e-01
5.828004e-02 2.427257e-01
5.832046e-02 2.432911e-01
5.836091e-02 2.437649e-01
5.840139e-02 2.441456e-01
5.844190e-02 2.444296e-01
5.848244e-02 2.446187e-01
5.852300e-02 2.447077e-01
5.856360e-02 2.446999e-01
5.860422e-02 2.445890e-01
5.864486e-02 2.443786e-01
5.868554e-02 2.440658e-01
5.872625e-02 2.436528e-01
5.876698e-02 2.431385e-01
5.880774e-02 2.425238e-01
5.884853e-02 2.418069e-01
5.888935e-02 2.409907e-01
5.893020e-02 2.400773e-01
5.897107e-02 2.390677e-01
5.901198e-02 2.379619e-01
5.905291e-02 2.367649e-01
5.909387e-02 2.354742e-01
5.913486e-02 2.340986e-01
5.917587e-02 2.326328e-01
5.921692e-02 2.310865e-01
5.925799e-02 2.294593e-01
5.929910e-02 2.277548e-01
5.934023e-02 2.259779e-01
5.938139e-02 2.241326e-01
5.942257e-02 2.222203e-01
5.946379e-02 2.202463e-01
5.950504e-02 2.182141e-01
5.954631e-02 2.161307e-01
5.958761e-02 2.139940e-01
5.962894e-02 2.118150e-01
5.967030e-02 2.095968e-01
5.971169e-02 2.073415e-01
5.975311e-02 2.050540e-01
5.979456e-02 2.027465e-01
5.983603e-02 2.004092e-01
5.987753e-02 1.980569e-01
5.991907e-02 1.956940e-01
5.996063e-02 1.933225e-01
6.000222e-02 1.909492e-01
6.004383e-02 1.885738e-01
6.008548e-02 1.862101e-01
6.012716e-02 1.838538e-01
6.016886e-02 1.815121e-01
6.021060e-02 1.791903e-01
6.025236e-02 1.768907e-01
6.029415e-02 1.746179e-01
6.033598e-02 1.723757e-01
6.037783e-02 1.701673e-01
6.041970e-02 1.679974e-01
6.046161e-02 1.658680e-01
6.050355e-02 1.637817e-01
6.054552e-02 1.617432e-01
6.058751e-02 1.597534e-01
6.062954e-02 1.578158e-01
6.067159e-02 1.559319e-01
6.071367e-02 1.541089e-01
6.075579e-02 1.523358e-01
6.079793e-02 1.506252e-01
6.084010e-02 1.489760e-01
6.088230e-02 1.473883e-01
6.092453e-02 1.458626e-01
6.096678e-02 1.444025e-01
6.100907e-02 1.430022e-01
6.105139e-02 1.416679e-01
6.109374e-02 1.403971e-01
6.113611e-02 1.391895e-01
6.117852e-02 1.380466e-01
6.122095e-02 1.369650e-01
6.126342e-02 1.359444e-01
6.130591e-02 1.349839e-01
6.134843e-02 1.340838e-01
6.139098e-02 1.332406e-01
6.143357e-02 1.324539e-01
6.147618e-02 1.317208e-01
6.151882e-02 1.310411e-01
6.156149e-02 1.304115e-01
6.160419e-02 1.298305e-01
6.164692e-02 1.292943e-01
6.168968e-02 1.288016e-01
6.173247e-02 1.283505e-01
6.177529e-02 1.279344e-01
6.181813e-02 1.275604e-01
6.186101e-02 1.272156e-01
6.190392e-02 1.269021e-01
6.194686e-02 1.266144e-01
6.198983e-02 1.263504e-01
6.203282e-02 1.261092e-01
6.207585e-02 1.258858e-01
6.211891e-02 1.256834e-01
6.216199e-02 1.254835e-01
6.220511e-02 1.252998e-01
6.224826e-02 1.251200e-01
6.229143e-02 1.249452e-01
6.233464e-02 1.247733e-01
6.237788e-02 1.245989e-01
6.242114e-02 1.244214e-01
6.246444e-02 1.242328e-01
6.250777e-02 1.240421e-01
6.255112e-02 1.238374e-01
6.259451e-02 1.236185e-01
6.263793e-02 1.233840e-01
6.268137e-02 1.231323e-01
6.272485e-02 1.228593e-01
6.276836e-02 1.225658e-01
6.281190e-02 1.222490e-01
6.285546e-02 1.219078e-01
6.289906e-02 1.215408e-01
6.294269e-02 1.211459e-01
6.298635e-02 1.207255e-01
6.303004e-02 1.202727e-01
6.307375e-02 1.197916e-01
6.311750e-02 1.192813e-01
6.316128e-02 1.187401e-01
6.320509e-02 1.181680e-01
6.324893e-02 1.175661e-01
6.329280e-02 1.169320e-01
6.333670e-02 1.162705e-01
6.338064e-02 1.155800e-01
6.342460e-02 1.148647e-01
6.346859e-02 1.141149e-01
6.351261e-02 1.133425e-01
6.355667e-02 1.125467e-01
6.360075e-02 1.117279e-01
6.364487e-02 1.108877e-01
6.368901e-02 1.100308e-01
6.373319e-02 1.091558e-01
6.377739e-02 1.082671e-01
6.382163e-02 1.073677e-01
6.386590e-02 1.064616e-01
6.391020e-02 1.055465e-01
6.395453e-02 1.046358e-01
6.399889e-02 1.037253e-01
6.404328e-02 1.028185e-01
6.408770e-02 1.019225e-01
6.413215e-02 1.010403e-01
6.417663e-02 1.001764e-01
6.422115e-02 9.933586e-02
6.426569e-02 9.852176e-02
6.431027e-02 9.773889e-02
6.435488e-02 9.699461e-02
6.439951e-02 9.629419e-02
6.444418e-02 9.563924e-02
6.448888e-02 9.503904e-02
6.453361e-02 9.449442e-02
6.457837e-02 9.401626e-02
6.462317e-02 9.360692e-02
6.466799e-02 9.327418e-02
6.471285e-02 9.302258e-02
6.475773e-02 9.286181e-02
6.480265e-02 9.278833e-02
6.484760e-02 9.281833e-02
6.489258e-02 9.295429e-02
6.493759e-02 9.320237e-02
6.498263e-02 9.356780e-02
6.502770e-02 9.405852e-02
6.507281e-02 9.467831e-02
6.511794e-02 9.543316e-02
6.516311e-02 9.633254e-02
6.520831e-02 9.737494e-02
6.525354e-02 9.857520e-02
6.529880e-02 9.993076e-02
6.534409e-02 1.014522e-01
6.538942e-02 1.031438e-01
6.543477e-02 1.050068e-01
6.548016e-02 1.070503e-01
6.552558e-02 1.092800e-01
6.557103e-02 1.116959e-01
6.561651e-02 1.143041e-01
6.566202e-02 1.171084e-01
6.570756e-02 1.201132e-01
6.575314e-02 1.233203e-01
6.579875e-02 1.267324e-01
6.584439e-02 1.303534e-01
6.589006e-02 1.341842e-01
6.593576e-02 1.382290e-01
6.598150e-02 1.424858e-01
6.602726e-02 1.469578e-01
6.607306e-02 1.516472e-01
6.611889e-02 1.565498e-01
6.616475e-02 1.616708e-01
6.621064e-02 1.670039e-01
6.625657e-02 1.725544e-01
6.630252e-02 1.783160e-01
6.634851e-02 1.842891e-01
6.639453e-02 1.904696e-01
6.644059e-02 1.968575e-01
6.648667e-02 2.034456e-01
6.653279e-02 2.102355e-01
6.657894e-02 2.172159e-01
6.662512e-02 2.243895e-01
6.667133e-02 2.317464e-01
6.671757e-02 2.392837e-01
6.676385e-02 2.469934e-01
6.681016e-02 2.548729e-01
6.685650e-02 2.629097e-01
6.690287e-02 2.710997e-01
6.694928e-02 2.794381e-01
6.699571e-02 2.879111e-01
6.704218e-02 2.965147e-01
6.708869e-02 3.052362e-01
6.713522e-02 3.140709e-01
6.718179e-02 3.230075e-01
6.722838e-02 3.320339e-01
6.727502e-02 3.411417e-01
6.732168e-02 3.503203e-01
6.736837e-02 3.595609e-01
6.741510e-02 3.688501e-01
6.746186e-02 3.781770e-01
6.750866e-02 3.875319e-01
6.755548e-02 3.968993e-01
6.760234e-02 4.062696e-01
6.764923e-02 4.156333e-01
6.769615e-02 4.249738e-01
6.774311e-02 4.342800e-01
6.779009e-02 4.435413e-01
6.783711e-02 4.527426e-01
6.788417e-02 4.618752e-01
6.793125e-02 4.709197e-01
6.797837e-02 4.798709e-01
6.802552e-02 4.887096e-01
6.807271e-02 4.974272e-01
6.811992e-02 5.060079e-01
6.816717e-02 5.144445e-01
6.821445e-02 5.227196e-01
6.826177e-02 5.308219e-01
6.830912e-02 5.387380e-01
6.835650e-02 5.464597e-01
6.840391e-02 5.539708e-01
6.845136e-02 5.612614e-01
6.849884e-02 5.683181e-01
6.854635e-02 5.751333e-01
6.859389e-02 5.816931e-01
6.864147e-02 5.879864e-01
6.868908e-02 5.940052e-01
6.873673e-02 5.997365e-01
6.878440e-02 6.051716e-01
6.883211e-02 6.103003e-01
6.887986e-02 6.151172e-01
6.892763e-02 6.196094e-01
6.897544e-02 6.237690e-01
6.902329e-02 6.275914e-01
6.907116e-02 6.310673e-01
6.911907e-02 6.341869e-01
6.916701e-02 6.369496e-01
6.921499e-02 6.393459e-01
6.926300e-02 6.413709e-01
6.931104e-02 6.430204e-01
6.935911e-02 6.442876e-01
6.940722e-02 6.451792e-01
6.945537e-02 6.456794e-01
6.950354e-02 6.457926e-01
6.955175e-02 6.455179e-01
6.959999e-02 6.448508e-01
6.964827e-02 6.437913e-01
6.969658e-02 6.423445e-01
6.974492e-02 6.405048e-01
6.979330e-02 6.382791e-01
6.984171e-02 6.356665e-01
6.989015e-02 6.326733e-01
6.993863e-02 6.293010e-01
6.998714e-02 6.255539e-01
7.003568e-02 6.214401e-01
7.008426e-02 6.169620e-01
7.013287e-02 6.121266e-01
7.018152e-02 6.069463e-01
7.023020e-02 6.014231e-01
7.027891e-02 5.955672e-01
7.032766e-02 5.893926e-01
7.037644e-02 5.829004e-01
7.042525e-02 5.761079e-01
7.047410e-02 5.690234e-01
7.052298e-02 5.616567e-01
7.057190e-02 5.540333e-01
7.062085e-02 5.461516e-01
7.066983e-02 5.380303e-01
7.071885e-02 5.296840e-01
7.076790e-02 5.211207e-01
7.081699e-02 5.123634e-01
7.086611e-02 5.034243e-01
7.091526e-02 4.943202e-01
7.096445e-02 4.850647e-01
7.101367e-02 4.756739e-01
7.106293e-02 4.661656e-01
7.111222e-02 4.565558e-01
7.116154e-02 4.468651e-01
7.121090e-02 4.371030e-01
7.126030e-02 4.272921e-01
7.130972e-02 4.174464e-01
7.135919e-02 4.075843e-01
7.140868e-02 3.977221e-01
7.145821e-02 3.878761e-01
7.150778e-02 3.780641e-01
7.155738e-02 3.683013e-01
7.160701e-02 3.586026e-01
7.165668e-02 3.489874e-01
7.170638e-02 3.394691e-01
7.175612e-02 3.300601e-01
7.180589e-02 3.207803e-01
7.185569e-02 3.116378e-01
7.190553e-02 3.026520e-01
7.195541e-02 2.938305e-01
7.200532e-02 2.851896e-01
7.205526e-02 2.767411e-01
7.210524e-02 2.684928e-01
7.215526e-02 2.604550e-01
7.220530e-02 2.526476e-01
7.225539e-02 2.450686e-01
7.230550e-02 2.377273e-01
7.235566e-02 2.306361e-01
7.240584e-02 2.237974e-01
7.245607e-02 2.172193e-01
7.250632e-02 2.109047e-01
7.255662e-02 2.048625e-01
7.260694e-02 1.990891e-01
7.265730e-02 1.935941e-01
7.270770e-02 1.883761e-01
7.275813e-02 1.834371e-01
7.280860e-02 1.787735e-01
7.285910e-02 1.743893e-01
7.290964e-02 1.702813e-01
7.296021e-02 1.664479e-01
7.301081e-02 1.628789e-01
7.306146e-02 1.595877e-01
7.311213e-02 1.565559e-01
7.316284e-02 1.537789e-01
7.321359e-02 1.512586e-01
7.326437e-02 1.489789e-01
7.331519e-02 1.469407e-01
7.336604e-02 1.451330e-01
7.341693e-02 1.435497e-01
7.346786e-02 1.421816e-01
7.351881e-02 1.410191e-01
7.356981e-02 1.400525e-01
7.362084e-02 1.392750e-01
7.367190e-02 1.386729e-01
7.372300e-02 1.382391e-01
7.377414e-02 1.379598e-01
7.382531e-02 1.378284e-01
7.387652e-02 1.378335e-01
7.392776e-02 1.379647e-01
7.397904e-02 1.382044e-01
7.403035e-02 1.385515e-01
7.408170e-02 1.389881e-01
7.413308e-02 1.395090e-01
7.418450e-02 1.400991e-01
7.423596e-02 1.407524e-01
7.428745e-02 1.414540e-01
7.433898e-02 1.422010e-01
7.439054e-02 1.429761e-01
7.444214e-02 1.437764e-01
7.449377e-02 1.445870e-01
7.454544e-02 1.454027e-01
7.459715e-02 1.462171e-01
7.464889e-02 1.470216e-01
7.470067e-02 1.478070e-01
7.475248e-02 1.485661e-01
7.480433e-02 1.492972e-01
7.485622e-02 1.499913e-01
7.490814e-02 1.506456e-01
7.496010e-02 1.512517e-01
7.501209e-02 1.518100e-01
7.506412e-02 1.523148e-01
7.511619e-02 1.527560e-01
7.516829e-02 1.531532e-01
7.522043e-02 1.534825e-01
7.527260e-02 1.537504e-01
7.532481e-02 1.539597e-01
7.537706e-02 1.541032e-01
7.542934e-02 1.541882e-01
7.548166e-02 1.542087e-01
7.553402e-02 1.541740e-01
7.558641e-02 1.540808e-01
7.563884e-02 1.539300e-01
7.569130e-02 1.537294e-01
7.574380e-02 1.534795e-01
7.579634e-02 1.531833e-01
7.584891e-02 1.528445e-01
7.590152e-02 1.524734e-01
7.595417e-02 1.520605e-01
7.600685e-02 1.516243e-01
7.605957e-02 1.511603e-01
7.611233e-02 1.506812e-01
7.616512e-02 1.501883e-01
7.621795e-02 1.496866e-01
7.627082e-02 1.491810e-01
7.632372e-02 1.486767e-01
7.637666e-02 1.481794e-01
7.642964e-02 1.476995e-01
7.648265e-02 1.472262e-01
7.653570e-02 1.467815e-01
7.658879e-02 1.463624e-01
7.664191e-02 1.459752e-01
7.669507e-02 1.456231e-01
7.674827e-02 1.453111e-01
7.680150e-02 1.450430e-01
7.685477e-02 1.448205e-01
7.690808e-02 1.446483e-01
7.696142e-02 1.445272e-01
7.701481e-02 1.444604e-01
7.706823e-02 1.444552e-01
7.712168e-02 1.445035e-01
7.717517e-02 1.446124e-01
7.722870e-02 1.447796e-01
7.728227e-02 1.450063e-01
7.733588e-02 1.452924e-01
7.738952e-02 1.456362e-01
7.744320e-02 1.460390e-01
7.749691e-02 1.464975e-01
7.755067e-02 1.470074e-01
7.760446e-02 1.475693e-01
7.765828e-02 1.481799e-01
7.771215e-02 1.488347e-01
7.776605e-02 1.495292e-01
7.781999e-02 1.502634e-01
7.787397e-02 1.510315e-01
7.792798e-02 1.518244e-01
7.798204e-02 1.526443e-01
7.803613e-02 1.534808e-01
7.809025e-02 1.543344e-01
7.814442e-02 1.551912e-01
7.819862e-02 1.560539e-01
7.825286e-02 1.569138e-01
7.830714e-02 1.577662e-01
7.836145e-02 1.586046e-01
7.841581e-02 1.594256e-01
7.847020e-02 1.602228e-01
7.852463e-02 1.609910e-01
7.857909e-02 1.617253e-01
7.863360e-02 1.624220e-01
7.868814e-02 1.630745e-01
7.874272e-02 1.636828e-01
7.879733e-02 1.642404e-01
7.885199e-02 1.647389e-01
7.890668e-02 1.651861e-01
7.896141e-02 1.655681e-01
7.901618e-02 1.658908e-01
7.907099e-02 1.661498e-01
7.912584e-02 1.663437e-01
7.918072e-02 1.664696e-01
7.923564e-02 1.665313e-01
7.929060e-02 1.665256e-01
7.934560e-02 1.664536e-01
7.940063e-02 1.663200e-01
7.945571e-02 1.661179e-01
7.951082e-02 1.658566e-01
7.956597e-02 1.655369e-01
7.962116e-02 1.651610e-01
7.967638e-02 1.647350e-01
7.973165e-02 1.642554e-01
7.978695e-02 1.637352e-01
7.984229e-02 1.631695e-01
7.989767e-02 1.625710e-01
7.995309e-02 1.619418e-01
8.000855e-02 1.612864e-01
8.006404e-02 1.606099e-01
8.011958e-02 1.599206e-01
8.017515e-02 1.592193e-01
8.023076e-02 1.585183e-01
8.028641e-02 1.578180e-01
8.034210e-02 1.571198e-01
8.039783e-02 1.564408e-01
8.045359e-02 1.557775e-01
8.050940e-02 1.551397e-01
8.056524e-02 1.545305e-01
8.062112e-02 1.539548e-01
8.067704e-02 1.534183e-01
8.073300e-02 1.529246e-01
8.078900e-02 1.524769e-01
8.084503e-02 1.520792e-01
8.090111e-02 1.517345e-01
8.095722e-02 1.514455e-01
8.101338e-02 1.512187e-01
8.106957e-02 1.510437e-01
8.112580e-02 1.509323e-01
8.118207e-02 1.508809e-01
8.123838e-02 1.508926e-01
8.129473e-02 1.509654e-01
8.135112e-02 1.510964e-01
8.140754e-02 1.512871e-01
8.146401e-02 1.515320e-01
8.152052e-02 1.518337e-01
8.157706e-02 1.521821e-01
8.163364e-02 1.525798e-01
8.169027e-02 1.530204e-01
8.174693e-02 1.534992e-01
8.180363e-02 1.540130e-01
8.186037e-02 1.545535e-01
8.191715e-02 1.551159e-01
8.197397e-02 1.556963e-01
8.203083e-02 1.562883e-01
8.208773e-02 1.568842e-01
8.214466e-02 1.574785e-01
8.220164e-02 1.580627e-01
8.225866e-02 1.586349e-01
8.231571e-02 1.591830e-01
8.237281e-02 1.597031e-01
8.242994e-02 1.601864e-01
8.248712e-02 1.606310e-01
8.254433e-02 1.610265e-01
8.260159e-02 1.613693e-01
8.265888e-02 1.616506e-01
8.271622e-02 1.618649e-01
8.277359e-02 1.620123e-01
8.283100e-02 1.620817e-01
8.288846e-02 1.620738e-01
8.294595e-02 1.619808e-01
8.300348e-02 1.618100e-01
8.306105e-02 1.615367e-01
8.311867e-02 1.611795e-01
8.317632e-02 1.607223e-01
8.323401e-02 1.601805e-01
8.329174e-02 1.595377e-01
8.334952e-02 1.588020e-01
8.340733e-02 1.579726e-01
8.346518e-02 1.570523e-01
8.352308e-02 1.560409e-01
8.358101e-02 1.549422e-01
8.363898e-02 1.537620e-01
8.369700e-02 1.524957e-01
8.375505e-02 1.511577e-01
8.381314e-02 1.497475e-01
8.387128e-02 1.482713e-01
8.392945e-02 1.467380e-01
8.398767e-02 1.451534e-01
8.404592e-02 1.435165e-01
8.410422e-02 1.418447e-01
8.416256e-02 1.401406e-01
8.422093e-02 1.384124e-01
8.427935e-02 1.366686e-01
8.433781e-02 1.349168e-01
8.439631e-02 1.331662e-01
8.445484e-02 1.314244e-01
8.451342e-02 1.296982e-01
8.457204e-02 1.279994e-01
8.463070e-02 1.263319e-01
8.468941e-02 1.247068e-01
8.474815e-02 1.231298e-01
8.480693e-02 1.216105e-01
8.486575e-02 1.201534e-01
8.492462e-02 1.187661e-01
8.498352e-02 1.174557e-01
8.504247e-02 1.162294e-01
8.510146e-02 1.150887e-01
8.516049e-02 1.140397e-01
8.521955e-02 1.130925e-01
8.527866e-02 1.122406e-01
8.533782e-02 1.114948e-01
8.539701e-02 1.108527e-01
8.545624e-02 1.103212e-01
8.551551e-02 1.098938e-01
8.557483e-02 1.095788e-01
8.563419e-02 1.093716e-01
8.569358e-02 1.092709e-01
8.575302e-02 1.092814e-01
8.581250e-02 1.093864e-01
8.587202e-02 1.095974e-01
8.593159e-02 1.099074e-01
8.599119e-02 1.103088e-01
8.605083e-02 1.107993e-01
8.611052e-02 1.113744e-01
8.617025e-02 1.120269e-01
8.623002e-02 1.127524e-01
8.628983e-02 1.135394e-01
8.634968e-02 1.143932e-01
8.640957e-02 1.152982e-01
8.646951e-02 1.162459e-01
8.652949e-02 1.172261e-01
8.658951e-02 1.182485e-01
8.664957e-02 1.192896e-01
8.670967e-02 1.203450e-01
8.676981e-02 1.214110e-01
8.683000e-02 1.224765e-01
8.689022e-02 1.235368e-01
8.695049e-02 1.245841e-01
8.701080e-02 1.256125e-01
8.707115e-02 1.266150e-01
8.713155e-02 1.275861e-01
8.719198e-02 1.285208e-01
8.725246e-02 1.294126e-01
8.731298e-02 1.302593e-01
8.737354e-02 1.310497e-01
8.743415e-02 1.317970e-01
8.749479e-02 1.324782e-01
8.755548e-02 1.331037e-01
8.761621e-02 1.336665e-01
8.767698e-02 1.341661e-01
8.773780e-02 1.346016e-01
8.779866e-02 1.349748e-01
8.785955e-02 1.352851e-01
8.792050e-02 1.355320e-01
8.798148e-02 1.357183e-01
8.804250e-02 1.358436e-01
8.810357e-02 1.359162e-01
8.816468e-02 1.359338e-01
8.822584e-02 1.359015e-01
8.828703e-02 1.358207e-01
8.834827e-02 1.357035e-01
8.840955e-02 1.355459e-01
8.847087e-02 1.353533e-01
8.853224e-02 1.351337e-01
8.859364e-02 1.348935e-01
8.865509e-02 1.346341e-01
8.871659e-02 1.343612e-01
8.877812e-02 1.340824e-01
8.883970e-02 1.338001e-01
8.890132e-02 1.335211e-01
8.896298e-02 1.332523e-01
8.902469e-02 1.329974e-01
8.908644e-02 1.327577e-01
8.914823e-02 1.325413e-01
8.921007e-02 1.323524e-01
8.927194e-02 1.321937e-01
8.933387e-02 1.320684e-01
8.939583e-02 1.319806e-01
8.945784e-02 1.319340e-01
8.951989e-02 1.319289e-01
8.958198e-02 1.319692e-01
8.964411e-02 1.320568e-01
8.970629e-02 1.321882e-01
8.976851e-02 1.323679e-01
8.983078e-02 1.325959e-01
8.989309e-02 1.328693e-01
8.995544e-02 1.331939e-01
9.001783e-02 1.335627e-01
9.008027e-02 1.339736e-01
9.014275e-02 1.344295e-01
9.020528e-02 1.349228e-01
9.026785e-02 1.354579e-01
9.033046e-02 1.360195e-01
9.039311e-02 1.366140e-01
9.045581e-02 1.372371e-01
9.051855e-02 1.378838e-01
9.058134e-02 1.385502e-01
9.064417e-02 1.392324e-01
9.070704e-02 1.399304e-01
9.076996e-02 1.406305e-01
9.083292e-02 1.413368e-01
9.089592e-02 1.420435e-01
9.095897e-02 1.427421e-01
9.102206e-02 1.434417e-01
9.108519e-02 1.441272e-01
9.114837e-02 1.448039e-01
9.121159e-02 1.454569e-01
9.127486e-02 1.460926e-01
9.133817e-02 1.467081e-01
9.140152e-02 1.473008e-01
9.146492e-02 1.478704e-01
9.152836e-02 1.484145e-01
9.159185e-02 1.489344e-01
