q  I(q)
3.549415e-02 1.679284e+00
3.553832e-02 1.675064e+00
3.558255e-02 1.670832e+00
3.562683e-02 1.666587e+00
3.567116e-02 1.662330e+00
3.571555e-02 1.658061e+00
3.576000e-02 1.653779e+00
3.580450e-02 1.649485e+00
3.584906e-02 1.645179e+00
3.589367e-02 1.640859e+00
3.593833e-02 1.636527e+00
3.598306e-02 1.632183e+00
3.602783e-02 1.627826e+00
3.607267e-02 1.623456e+00
3.611756e-02 1.619074e+00
3.616250e-02 1.614680e+00
3.620750e-02 1.610272e+00
3.625256e-02 1.605852e+00
3.629768e-02 1.601420e+00
3.634284e-02 1.596974e+00
3.638807e-02 1.592517e+00
3.643335e-02 1.588046e+00
3.647869e-02 1.583563e+00
3.652409e-02 1.579067e+00
3.656954e-02 1.574559e+00
3.661505e-02 1.570038e+00
3.666061e-02 1.565504e+00
3.670623e-02 1.560958e+00
3.675191e-02 1.556399e+00
3.679764e-02 1.551828e+00
3.684344e-02 1.547244e+00
3.688928e-02 1.542648e+00
3.693519e-02 1.538039e+00
3.698115e-02 1.533418e+00
3.702717e-02 1.528784e+00
3.707325e-02 1.524138e+00
3.711939e-02 1.519479e+00
3.716558e-02 1.514808e+00
3.721183e-02 1.510125e+00
3.725814e-02 1.505430e+00
3.730450e-02 1.500722e+00
3.735092e-02 1.496002e+00
3.739740e-02 1.491270e+00
3.744394e-02 1.486526e+00
3.749054e-02 1.481770e+00
3.753719e-02 1.477001e+00
3.758390e-02 1.472221e+00
3.763067e-02 1.467429e+00
3.767750e-02 1.462625e+00
3.772439e-02 1.457809e+00
3.777133e-02 1.452981e+00
3.781834e-02 1.448142e+00
3.786540e-02 1.443291e+00
3.791252e-02 1.438428e+00
3.795970e-02 1.433554e+00
3.800694e-02 1.428669e+00
3.805423e-02 1.423772e+00
3.810159e-02 1.418864e+00
3.814900e-02 1.413944e+00
3.819648e-02 1.409014e+00
3.824401e-02 1.404072e+00
3.829160e-02 1.399120e+00
3.833925e-02 1.394156e+00
3.838696e-02 1.389181e+00
3.843473e-02 1.384196e+00
3.848256e-02 1.379201e+00
3.853045e-02 1.374194e+00
3.857840e-02 1.369178e+00
3.862641e-02 1.364150e+00
3.867447e-02 1.359113e+00
3.872260e-02 1.354066e+00
3.877079e-02 1.349008e+00
3.881903e-02 1.343940e+00
3.886734e-02 1.338863e+00
3.891571e-02 1.333775e+00
3.896414e-02 1.328678e+00
3.901262e-02 1.323572e+00
3.906117e-02 1.318456e+00
3.910978e-02 1.313330e+00
3.915845e-02 1.308196e+00
3.920718e-02 1.303052e+00
3.925597e-02 1.297900e+00
3.930482e-02 1.292738e+00
3.935373e-02 1.287568e+00
3.940271e-02 1.282389e+00
3.945174e-02 1.277201e+00
3.950083e-02 1.272006e+00
3.954999e-02 1.266802e+00
3.959921e-02 1.261589e+00
3.964848e-02 1.256370e+00
3.969782e-02 1.251141e+00
3.974722e-02 1.245906e+00
3.979669e-02 1.240663e+00
3.984621e-02 1.235412e+00
3.989580e-02 1.230154e+00
3.994544e-02 1.224889e+00
3.999515e-02 1.219617e+00
4.004492e-02 1.214338e+00
4.009476e-02 1.209052e+00
4.014465e-02 1.203760e+00
4.019461e-02 1.198462e+00
4.024463e-02 1.193157e+00
4.029471e-02 1.187846e+00
4.034485e-02 1.182529e+00
4.039506e-02 1.177206e+00
4.044533e-02 1.171878e+00
4.049566e-02 1.166544e+00
4.054605e-02 1.161205e+00
4.059651e-02 1.155861e+00
4.064703e-02 1.150512e+00
4.069761e-02 1.145158e+00
4.074825e-02 1.139800e+00
4.079896e-02 1.134436e+00
4.084973e-02 1.129069e+00
4.090057e-02 1.123698e+00
4.095147e-02 1.118322e+00
4.100243e-02 1.112943e+00
4.105345e-02 1.107560e+00
4.110454e-02 1.102174e+00
4.115569e-02 1.096785e+00
4.120690e-02 1.091393e+00
4.125818e-02 1.085997e+00
4.130953e-02 1.080600e+00
4.136093e-02 1.075199e+00
4.141240e-02 1.069796e+00
4.146394e-02 1.064391e+00
4.151554e-02 1.058984e+00
4.156720e-02 1.053576e+00
4.161893e-02 1.048166e+00
4.167072e-02 1.042754e+00
4.172257e-02 1.037342e+00
4.177449e-02 1.031928e+00
4.182648e-02 1.026513e+00
4.187853e-02 1.021098e+00
4.193064e-02 1.015683e+00
4.198282e-02 1.010267e+00
4.203507e-02 1.004852e+00
4.208738e-02 9.994363e-01
4.213975e-02 9.940215e-01
4.219219e-02 9.886071e-01
4.224470e-02 9.831936e-01
4.229727e-02 9.777808e-01
4.234990e-02 9.723696e-01
4.240260e-02 9.669597e-01
4.245537e-02 9.615516e-01
4.250820e-02 9.561452e-01
4.256110e-02 9.507407e-01
4.261406e-02 9.453382e-01
4.266709e-02 9.399386e-01
4.272019e-02 9.345417e-01
4.277335e-02 9.291476e-01
4.282658e-02 9.237567e-01
4.287987e-02 9.183687e-01
4.293323e-02 9.129846e-01
4.298666e-02 9.076040e-01
4.304016e-02 9.022272e-01
4.309372e-02 8.968549e-01
4.314734e-02 8.914869e-01
4.320104e-02 8.861231e-01
4.325480e-02 8.807644e-01
4.330862e-02 8.754107e-01
4.336252e-02 8.700622e-01
4.341648e-02 8.647191e-01
4.347051e-02 8.593817e-01
4.352460e-02 8.540497e-01
4.357877e-02 8.487243e-01
4.363300e-02 8.434051e-01
4.368729e-02 8.380921e-01
4.374166e-02 8.327863e-01
4.379609e-02 8.274871e-01
4.385059e-02 8.221951e-01
4.390516e-02 8.169105e-01
4.395980e-02 8.116332e-01
4.401450e-02 8.063641e-01
4.406928e-02 8.011028e-01
4.412412e-02 7.958498e-01
4.417903e-02 7.906050e-01
4.423400e-02 7.853690e-01
4.428905e-02 7.801420e-01
4.434416e-02 7.749237e-01
4.439935e-02 7.697150e-01
4.445460e-02 7.645159e-01
4.450992e-02 7.593263e-01
4.456531e-02 7.541469e-01
4.462076e-02 7.489773e-01
4.467629e-02 7.438180e-01
4.473189e-02 7.386694e-01
4.478755e-02 7.335317e-01
4.484329e-02 7.284050e-01
4.489909e-02 7.232892e-01
4.495497e-02 7.181847e-01
4.501091e-02 7.130921e-01
4.506692e-02 7.080115e-01
4.512300e-02 7.029425e-01
4.517915e-02 6.978860e-01
4.523538e-02 6.928418e-01
4.529167e-02 6.878102e-01
4.534803e-02 6.827917e-01
4.540446e-02 6.777858e-01
4.546097e-02 6.727934e-01
4.551754e-02 6.678145e-01
4.557418e-02 6.628492e-01
4.563089e-02 6.578977e-01
4.568768e-02 6.529603e-01
4.574453e-02 6.480370e-01
4.580146e-02 6.431284e-01
4.585846e-02 6.382342e-01
4.591552e-02 6.333549e-01
4.597266e-02 6.284906e-01
4.602987e-02 6.236415e-01
4.608715e-02 6.188078e-01
4.614450e-02 6.139894e-01
4.620193e-02 6.091872e-01
4.625942e-02 6.044007e-01
4.631699e-02 5.996307e-01
4.637462e-02 5.948768e-01
4.643233e-02 5.901391e-01
4.649012e-02 5.854186e-01
4.654797e-02 5.807147e-01
4.660589e-02 5.760280e-01
4.666389e-02 5.713582e-01
4.672196e-02 5.667060e-01
4.678010e-02 5.620715e-01
4.683832e-02 5.574546e-01
4.689660e-02 5.528556e-01
4.695496e-02 5.482747e-01
4.701339e-02 5.437121e-01
4.707190e-02 5.391678e-01
4.713048e-02 5.346423e-01
4.718913e-02 5.301353e-01
4.724785e-02 5.256474e-01
4.730665e-02 5.211785e-01
4.736552e-02 5.167287e-01
4.742446e-02 5.122984e-01
4.748347e-02 5.078876e-01
4.754256e-02 5.034964e-01
4.760173e-02 4.991252e-01
4.766096e-02 4.947739e-01
4.772027e-02 4.904427e-01
4.777966e-02 4.861317e-01
4.783912e-02 4.818411e-01
4.789865e-02 4.775712e-01
4.795825e-02 4.733218e-01
4.801793e-02 4.690934e-01
4.807769e-02 4.648858e-01
4.813752e-02 4.606992e-01
4.819742e-02 4.565340e-01
4.825740e-02 4.523901e-01
4.831745e-02 4.482677e-01
4.837758e-02 4.441667e-01
4.843778e-02 4.400876e-01
4.849806e-02 4.360304e-01
4.855841e-02 4.319949e-01
4.861884e-02 4.279816e-01
4.867934e-02 4.239904e-01
4.873992e-02 4.200217e-01
4.880057e-02 4.160753e-01
4.886130e-02 4.121513e-01
4.892210e-02 4.082499e-01
4.898298e-02 4.043713e-01
4.904394e-02 4.005154e-01
4.910497e-02 3.966824e-01
4.916608e-02 3.928725e-01
4.922726e-02 3.890856e-01
4.928852e-02 3.853220e-01
4.934986e-02 3.815814e-01
4.941127e-02 3.778644e-01
4.947276e-02 3.741707e-01
4.953432e-02 3.705006e-01
4.959596e-02 3.668540e-01
4.965768e-02 3.632312e-01
4.971948e-02 3.596321e-01
4.978135e-02 3.560567e-01
4.984330e-02 3.525053e-01
4.990532e-02 3.489778e-01
4.996743e-02 3.454742e-01
5.002961e-02 3.419949e-01
5.009187e-02 3.385395e-01
5.015420e-02 3.351085e-01
5.021661e-02 3.317016e-01
5.027910e-02 3.283192e-01
5.034167e-02 3.249609e-01
5.040432e-02 3.216272e-01
5.046704e-02 3.183177e-01
5.052985e-02 3.150329e-01
5.059273e-02 3.117726e-01
5.065568e-02 3.085367e-01
5.071872e-02 3.053256e-01
5.078184e-02 3.021389e-01
5.084503e-02 2.989771e-01
5.090830e-02 2.958398e-01
5.097166e-02 2.927273e-01
5.103509e-02 2.896397e-01
5.109859e-02 2.865766e-01
5.116218e-02 2.835384e-01
5.122585e-02 2.805250e-01
5.128960e-02 2.775364e-01
5.135342e-02 2.745726e-01
5.141733e-02 2.716336e-01
5.148131e-02 2.687195e-01
5.154538e-02 2.658302e-01
5.160952e-02 2.629659e-01
5.167375e-02 2.601264e-01
5.173805e-02 2.573116e-01
5.180243e-02 2.545217e-01
5.186690e-02 2.517568e-01
5.193144e-02 2.490166e-01
5.199607e-02 2.463011e-01
5.206077e-02 2.436106e-01
5.212556e-02 2.409448e-01
5.219042e-02 2.383039e-01
5.225537e-02 2.356877e-01
5.232040e-02 2.330962e-01
5.238551e-02 2.305295e-01
5.245070e-02 2.279873e-01
5.251597e-02 2.254700e-01
5.258132e-02 2.229773e-01
5.264675e-02 2.205091e-01
5.271227e-02 2.180655e-01
5.277786e-02 2.156465e-01
5.284354e-02 2.132520e-01
5.290930e-02 2.108819e-01
5.297514e-02 2.085362e-01
5.304107e-02 2.062149e-01
5.310707e-02 2.039180e-01
5.317316e-02 2.016454e-01
5.323933e-02 1.993969e-01
5.330558e-02 1.971727e-01
5.337192e-02 1.949726e-01
5.343833e-02 1.927967e-01
5.350483e-02 1.906447e-01
5.357142e-02 1.885168e-01
5.363808e-02 1.864126e-01
5.370483e-02 1.843325e-01
5.377166e-02 1.822761e-01
5.383858e-02 1.802433e-01
5.390557e-02 1.782344e-01
5.397265e-02 1.762489e-01
5.403982e-02 1.742870e-01
5.410707e-02 1.723487e-01
5.417440e-02 1.704336e-01
5.424182e-02 1.685419e-01
5.430932e-02 1.666735e-01
5.437690e-02 1.648282e-01
5.444457e-02 1.630061e-01
5.451232e-02 1.612070e-01
5.458016e-02 1.594307e-01
5.464808e-02 1.576774e-01
5.471608e-02 1.559469e-01
5.478417e-02 1.542390e-01
5.485235e-02 1.525538e-01
5.492061e-02 1.508911e-01
5.498895e-02 1.492509e-01
5.505738e-02 1.476330e-01
5.512589e-02 1.460374e-01
5.519449e-02 1.444640e-01
5.526318e-02 1.429127e-01
5.533195e-02 1.413834e-01
5.540081e-02 1.398760e-01
5.546975e-02 1.383905e-01
5.553878e-02 1.369267e-01
5.560789e-02 1.354845e-01
5.567709e-02 1.340639e-01
5.574637e-02 1.326648e-01
5.581575e-02 1.312870e-01
5.588521e-02 1.299305e-01
5.595475e-02 1.285951e-01
5.602438e-02 1.272809e-01
5.609410e-02 1.259876e-01
5.616390e-02 1.247151e-01
5.623380e-02 1.234634e-01
5.630377e-02 1.222325e-01
5.637384e-02 1.210221e-01
5.644399e-02 1.198322e-01
5.651423e-02 1.186627e-01
5.658456e-02 1.175135e-01
5.665498e-02 1.163845e-01
5.672548e-02 1.152755e-01
5.679607e-02 1.141865e-01
5.686675e-02 1.131175e-01
5.693751e-02 1.120681e-01
5.700837e-02 1.110385e-01
5.707931e-02 1.100285e-01
5.715034e-02 1.090379e-01
5.722146e-02 1.080667e-01
5.729267e-02 1.071148e-01
5.736396e-02 1.061820e-01
5.743535e-02 1.052684e-01
5.750682e-02 1.043737e-01
5.757839e-02 1.034979e-01
5.765004e-02 1.026409e-01
5.772178e-02 1.018026e-01
5.779361e-02 1.009828e-01
5.786553e-02 1.001815e-01
5.793754e-02 9.939860e-02
5.800964e-02 9.863396e-02
5.808182e-02 9.788750e-02
5.815410e-02 9.715912e-02
5.822647e-02 9.644874e-02
5.829893e-02 9.575621e-02
5.837148e-02 9.508150e-02
5.844412e-02 9.442449e-02
5.851685e-02 9.378507e-02
5.858967e-02 9.316317e-02
5.866258e-02 9.255865e-02
5.873558e-02 9.197144e-02
5.880867e-02 9.140148e-02
5.888185e-02 9.084860e-02
5.895512e-02 9.031280e-02
5.902849e-02 8.979392e-02
5.910195e-02 8.929189e-02
5.917549e-02 8.880665e-02
5.924913e-02 8.833804e-02
5.932286e-02 8.788604e-02
5.939669e-02 8.745051e-02
5.947060e-02 8.703141e-02
5.954461e-02 8.662862e-02
5.961871e-02 8.624206e-02
5.969290e-02 8.587164e-02
5.976718e-02 8.551730e-02
5.984156e-02 8.517892e-02
5.991602e-02 8.485645e-02
5.999059e-02 8.454981e-02
6.006524e-02 8.425887e-02
6.013999e-02 8.398358e-02
6.021482e-02 8.372387e-02
6.028976e-02 8.347966e-02
6.036478e-02 8.325087e-02
6.043990e-02 8.303741e-02
6.051512e-02 8.283919e-02
6.059042e-02 8.265617e-02
6.066582e-02 8.248828e-02
6.074132e-02 8.233539e-02
6.081690e-02 8.219750e-02
6.089259e-02 8.207449e-02
6.096836e-02 8.196629e-02
6.104423e-02 8.187285e-02
6.112020e-02 8.179410e-02
6.119626e-02 8.172993e-02
6.127241e-02 8.168034e-02
6.134866e-02 8.164522e-02
6.142500e-02 8.162449e-02
6.150144e-02 8.161812e-02
6.157797e-02 8.162602e-02
6.165460e-02 8.164814e-02
6.173133e-02 8.168443e-02
6.180815e-02 8.173478e-02
6.188506e-02 8.179920e-02
6.196207e-02 8.187757e-02
6.203918e-02 8.196986e-02
6.211638e-02 8.207597e-02
6.219368e-02 8.219587e-02
6.227108e-02 8.232953e-02
6.234857e-02 8.247686e-02
6.242616e-02 8.263780e-02
6.250384e-02 8.281233e-02
6.258162e-02 8.300031e-02
6.265950e-02 8.320179e-02
6.273748e-02 8.341667e-02
6.281555e-02 8.364483e-02
6.289372e-02 8.388636e-02
6.297198e-02 8.414110e-02
6.305035e-02 8.440899e-02
6.312881e-02 8.469006e-02
6.320737e-02 8.498420e-02
6.328602e-02 8.529134e-02
6.336478e-02 8.561154e-02
6.344363e-02 8.594458e-02
6.352258e-02 8.629055e-02
6.360163e-02 8.664931e-02
6.368078e-02 8.702087e-02
6.376002e-02 8.740520e-02
6.383937e-02 8.780214e-02
6.391881e-02 8.821175e-02
6.399835e-02 8.863394e-02
6.407799e-02 8.906862e-02
6.415773e-02 8.951579e-02
6.423757e-02 8.997543e-02
6.431751e-02 9.044744e-02
6.439755e-02 9.093180e-02
6.447769e-02 9.142845e-02
6.455793e-02 9.193727e-02
6.463826e-02 9.245835e-02
6.471870e-02 9.299152e-02
6.479924e-02 9.353674e-02
6.487987e-02 9.409404e-02
6.496061e-02 9.466336e-02
6.504145e-02 9.524459e-02
6.512239e-02 9.583763e-02
6.520343e-02 9.644255e-02
6.528457e-02 9.705927e-02
6.536581e-02 9.768765e-02
6.544715e-02 9.832769e-02
6.552860e-02 9.897940e-02
6.561014e-02 9.964258e-02
6.569179e-02 1.003174e-01
6.577354e-02 1.010035e-01
6.585539e-02 1.017011e-01
6.593734e-02 1.024099e-01
6.601939e-02 1.031300e-01
6.610155e-02 1.038613e-01
6.618381e-02 1.046037e-01
6.626617e-02 1.053573e-01
6.634863e-02 1.061218e-01
6.643120e-02 1.068973e-01
6.651387e-02 1.076836e-01
6.659664e-02 1.084808e-01
6.667951e-02 1.092887e-01
6.676249e-02 1.101073e-01
6.684557e-02 1.109365e-01
6.692875e-02 1.117761e-01
6.701204e-02 1.126263e-01
6.709543e-02 1.134868e-01
6.717893e-02 1.143575e-01
6.726253e-02 1.152386e-01
6.734623e-02 1.161297e-01
6.743004e-02 1.170308e-01
6.751395e-02 1.179420e-01
6.759796e-02 1.188630e-01
6.768209e-02 1.197938e-01
6.776631e-02 1.207343e-01
6.785064e-02 1.216844e-01
6.793508e-02 1.226440e-01
6.801962e-02 1.236130e-01
6.810426e-02 1.245914e-01
6.818901e-02 1.255789e-01
6.827387e-02 1.265756e-01
6.835883e-02 1.275813e-01
6.844390e-02 1.285958e-01
6.852907e-02 1.296192e-01
6.861435e-02 1.306513e-01
6.869973e-02 1.316919e-01
6.878522e-02 1.327409e-01
6.887082e-02 1.337984e-01
6.895653e-02 1.348640e-01
6.904234e-02 1.359378e-01
6.912826e-02 1.370194e-01
6.921428e-02 1.381089e-01
6.930041e-02 1.392062e-01
6.938665e-02 1.403111e-01
6.947300e-02 1.414233e-01
6.955945e-02 1.425428e-01
6.964601e-02 1.436696e-01
6.973268e-02 1.448034e-01
6.981946e-02 1.459440e-01
6.990634e-02 1.470914e-01
6.999334e-02 1.482453e-01
7.008044e-02 1.494058e-01
7.016765e-02 1.505725e-01
7.025496e-02 1.517453e-01
7.034239e-02 1.529241e-01
7.042993e-02 1.541087e-01
7.051757e-02 1.552988e-01
7.060533e-02 1.564944e-01
7.069319e-02 1.576954e-01
7.078116e-02 1.589016e-01
7.086924e-02 1.601126e-01
7.095743e-02 1.613283e-01
7.104573e-02 1.625487e-01
7.113415e-02 1.637735e-01
7.122267e-02 1.650025e-01
7.131130e-02 1.662355e-01
7.140004e-02 1.674724e-01
7.148889e-02 1.687129e-01
7.157785e-02 1.699570e-01
7.166693e-02 1.712041e-01
7.175611e-02 1.724544e-01
7.184540e-02 1.737075e-01
7.193481e-02 1.749633e-01
7.202433e-02 1.762215e-01
7.211396e-02 1.774818e-01
7.220370e-02 1.787443e-01
7.229355e-02 1.800085e-01
7.238351e-02 1.812743e-01
7.247359e-02 1.825414e-01
7.256378e-02 1.838097e-01
7.265408e-02 1.850789e-01
7.274449e-02 1.863487e-01
7.283501e-02 1.876191e-01
7.292565e-02 1.888896e-01
7.301640e-02 1.901601e-01
7.310726e-02 1.914305e-01
7.319824e-02 1.927002e-01
7.328933e-02 1.939694e-01
7.338053e-02 1.952375e-01
7.347185e-02 1.965046e-01
7.356328e-02 1.977700e-01
7.365482e-02 1.990339e-01
7.374648e-02 2.002957e-01
7.383825e-02 2.015554e-01
7.393014e-02 2.028128e-01
7.402214e-02 2.040674e-01
7.411425e-02 2.053191e-01
7.420648e-02 2.065675e-01
7.429883e-02 2.078127e-01
7.439129e-02 2.090540e-01
7.448386e-02 2.102914e-01
7.457655e-02 2.115247e-01
7.466935e-02 2.127534e-01
7.476227e-02 2.139775e-01
7.485531e-02 2.151965e-01
7.494846e-02 2.164103e-01
7.504173e-02 2.176186e-01
7.513511e-02 2.188211e-01
7.522861e-02 2.200177e-01
7.532223e-02 2.212079e-01
7.541596e-02 2.223916e-01
7.550981e-02 2.235685e-01
7.560378e-02 2.247383e-01
7.569786e-02 2.259008e-01
7.579206e-02 2.270557e-01
7.588638e-02 2.282027e-01
7.598081e-02 2.293417e-01
7.607536e-02 2.304722e-01
7.617003e-02 2.315942e-01
7.626482e-02 2.327072e-01
7.635973e-02 2.338111e-01
7.645475e-02 2.349056e-01
7.654989e-02 2.359904e-01
7.664515e-02 2.370652e-01
7.674053e-02 2.381300e-01
7.683603e-02 2.391843e-01
7.693165e-02 2.402280e-01
7.702738e-02 2.412607e-01
7.712324e-02 2.422822e-01
7.721921e-02 2.432924e-01
7.731530e-02 2.442908e-01
7.741152e-02 2.452774e-01
7.750785e-02 2.462518e-01
7.760430e-02 2.472139e-01
7.770087e-02 2.481634e-01
7.779757e-02 2.490999e-01
7.789438e-02 2.500235e-01
7.799131e-02 2.509337e-01
7.808837e-02 2.518303e-01
7.818554e-02 2.527132e-01
7.828284e-02 2.535822e-01
7.838025e-02 2.544369e-01
7.847779e-02 2.552773e-01
7.857545e-02 2.561030e-01
7.867323e-02 2.569139e-01
7.877114e-02 2.577098e-01
7.886916e-02 2.584904e-01
7.896731e-02 2.592557e-01
7.906558e-02 2.600053e-01
7.916397e-02 2.607391e-01
7.926248e-02 2.614570e-01
7.936112e-02 2.621586e-01
7.945987e-02 2.628439e-01
7.955876e-02 2.635126e-01
7.965776e-02 2.641648e-01
7.975689e-02 2.647999e-01
7.985614e-02 2.654182e-01
7.995551e-02 2.660192e-01
8.005501e-02 2.666030e-01
8.015463e-02 2.671692e-01
8.025438e-02 2.677179e-01
8.035425e-02 2.682488e-01
8.045425e-02 2.687618e-01
8.055436e-02 2.692569e-01
8.065461e-02 2.697337e-01
8.075498e-02 2.701924e-01
8.085547e-02 2.706327e-01
8.095609e-02 2.710545e-01
8.105683e-02 2.714578e-01
8.115770e-02 2.718424e-01
8.125870e-02 2.722083e-01
8.135982e-02 2.725553e-01
8.146106e-02 2.728835e-01
8.156243e-02 2.731926e-01
8.166393e-02 2.734827e-01
8.176556e-02 2.737537e-01
8.186731e-02 2.740056e-01
8.196918e-02 2.742382e-01
8.207119e-02 2.744515e-01
8.217332e-02 2.746456e-01
8.227558e-02 2.748203e-01
8.237796e-02 2.749756e-01
8.248048e-02 2.751116e-01
8.258312e-02 2.752282e-01
8.268589e-02 2.753254e-01
8.278878e-02 2.754032e-01
8.289181e-02 2.754615e-01
8.299496e-02 2.755005e-01
8.309824e-02 2.755200e-01
8.320165e-02 2.755203e-01
8.330519e-02 2.755011e-01
8.340885e-02 2.754628e-01
8.351265e-02 2.754050e-01
8.361657e-02 2.753282e-01
8.372063e-02 2.752321e-01
8.382481e-02 2.751169e-01
8.392913e-02 2.749827e-01
8.403357e-02 2.748295e-01
8.413814e-02 2.746574e-01
8.424284e-02 2.744665e-01
8.434768e-02 2.742568e-01
8.445264e-02 2.740285e-01
8.455774e-02 2.737816e-01
8.466296e-02 2.735162e-01
8.476832e-02 2.732326e-01
8.487381e-02 2.729307e-01
8.497943e-02 2.726107e-01
8.508518e-02 2.722727e-01
8.519106e-02 2.719168e-01
8.529707e-02 2.715433e-01
8.540322e-02 2.711521e-01
8.550949e-02 2.707436e-01
8.561590e-02 2.703177e-01
8.572245e-02 2.698747e-01
8.582912e-02 2.694148e-01
8.593593e-02 2.689380e-01
8.604287e-02 2.684447e-01
8.614994e-02 2.679348e-01
8.625715e-02 2.674087e-01
8.636449e-02 2.668665e-01
8.647196e-02 2.663083e-01
8.657957e-02 2.657346e-01
8.668731e-02 2.651452e-01
8.679519e-02 2.645405e-01
8.690320e-02 2.639207e-01
8.701134e-02 2.632860e-01
8.711962e-02 2.626366e-01
8.722804e-02 2.619727e-01
8.733658e-02 2.612946e-01
8.744527e-02 2.606024e-01
8.755409e-02 2.598963e-01
8.766304e-02 2.591768e-01
8.777213e-02 2.584438e-01
8.788136e-02 2.576977e-01
8.799072e-02 2.569387e-01
8.810022e-02 2.561669e-01
8.820985e-02 2.553829e-01
8.831962e-02 2.545866e-01
8.842953e-02 2.537784e-01
8.853957e-02 2.529585e-01
8.864975e-02 2.521272e-01
8.876007e-02 2.512847e-01
8.887052e-02 2.504312e-01
8.898112e-02 2.495671e-01
8.909185e-02 2.486925e-01
8.920271e-02 2.478077e-01
8.931372e-02 2.469130e-01
8.942486e-02 2.460087e-01
8.953615e-02 2.450949e-01
8.964757e-02 2.441720e-01
8.975913e-02 2.432401e-01
8.987082e-02 2.422997e-01
8.998266e-02 2.413508e-01
9.009464e-02 2.403938e-01
9.020675e-02 2.394289e-01
9.031901e-02 2.384564e-01
9.043140e-02 2.374765e-01
9.054394e-02 2.364895e-01
9.065661e-02 2.354957e-01
9.076943e-02 2.344953e-01
9.088238e-02 2.334885e-01
9.099548e-02 2.324755e-01
9.110872e-02 2.314568e-01
9.122209e-02 2.304324e-01
9.133561e-02 2.294026e-01
9.144927e-02 2.283678e-01
9.156308e-02 2.273280e-01
9.167702e-02 2.262836e-01
9.179110e-02 2.252348e-01
9.190533e-02 2.241818e-01
9.201970e-02 2.231249e-01
9.213421e-02 2.220643e-01
9.224886e-02 2.210001e-01
9.236366e-02 2.199326e-01
9.247860e-02 2.188622e-01
9.259368e-02 2.177889e-01
9.270891e-02 2.167130e-01
9.282428e-02 2.156346e-01
9.293979e-02 2.145542e-01
9.305545e-02 2.134715e-01
9.317125e-02 2.123873e-01
9.328719e-02 2.113013e-01
9.340328e-02 2.102140e-01
9.351951e-02 2.091254e-01
9.363589e-02 2.080358e-01
9.375241e-02 2.069452e-01
9.386908e-02 2.058540e-01
9.398589e-02 2.047624e-01
9.410285e-02 2.036703e-01
9.421995e-02 2.025781e-01
9.433720e-02 2.014859e-01
9.445460e-02 2.003937e-01
9.457214e-02 1.993018e-01
9.468983e-02 1.982104e-01
9.480766e-02 1.971196e-01
9.492564e-02 1.960294e-01
9.504377e-02 1.949401e-01
9.516205e-02 1.938517e-01
9.528047e-02 1.927644e-01
9.539904e-02 1.916784e-01
9.551775e-02 1.905936e-01
9.563662e-02 1.895103e-01
9.575563e-02 1.884285e-01
9.587479e-02 1.873483e-01
9.599410e-02 1.862698e-01
9.611356e-02 1.851932e-01
9.623316e-02 1.841185e-01
9.635292e-02 1.830457e-01
9.647282e-02 1.819751e-01
9.659287e-02 1.809066e-01
9.671308e-02 1.798403e-01
9.683343e-02 1.787762e-01
9.695393e-02 1.777145e-01
9.707458e-02 1.766551e-01
9.719538e-02 1.755983e-01
9.731633e-02 1.745439e-01
9.743744e-02 1.734920e-01
9.755869e-02 1.724427e-01
9.768009e-02 1.713960e-01
9.780165e-02 1.703520e-01
9.792336e-02 1.693106e-01
9.804521e-02 1.682719e-01
9.816722e-02 1.672360e-01
9.828939e-02 1.662028e-01
9.841170e-02 1.651723e-01
9.853416e-02 1.641446e-01
9.865678e-02 1.631197e-01
9.877955e-02 1.620976e-01
9.890248e-02 1.610782e-01
9.902555e-02 1.600616e-01
9.914878e-02 1.590479e-01
9.927217e-02 1.580369e-01
9.939570e-02 1.570287e-01
9.951939e-02 1.560232e-01
9.964324e-02 1.550205e-01
9.976723e-02 1.540205e-01
9.989139e-02 1.530233e-01
1.000157e-01 1.520288e-01
1.001402e-01 1.510369e-01
1.002648e-01 1.500477e-01
1.003895e-01 1.490612e-01
1.005145e-01 1.480774e-01
1.006396e-01 1.470961e-01
1.007648e-01 1.461175e-01
1.008902e-01 1.451414e-01
1.010157e-01 1.441678e-01
1.011414e-01 1.431967e-01
1.012673e-01 1.422281e-01
1.013933e-01 1.412620e-01
1.015195e-01 1.402983e-01
1.016458e-01 1.393371e-01
1.017723e-01 1.383782e-01
1.018990e-01 1.374218e-01
1.020258e-01 1.364676e-01
1.021527e-01 1.355158e-01
1.022799e-01 1.345663e-01
1.024071e-01 1.336191e-01
1.025346e-01 1.326741e-01
1.026622e-01 1.317314e-01
1.027899e-01 1.307909e-01
1.029178e-01 1.298527e-01
1.030459e-01 1.289166e-01
1.031741e-01 1.279827e-01
1.033025e-01 1.270511e-01
1.034311e-01 1.261216e-01
1.035598e-01 1.251942e-01
1.036887e-01 1.242691e-01
1.038177e-01 1.233462e-01
1.039469e-01 1.224254e-01
1.040763e-01 1.215068e-01
1.042058e-01 1.205904e-01
1.043354e-01 1.196762e-01
1.044653e-01 1.187642e-01
1.045953e-01 1.178545e-01
1.047254e-01 1.169470e-01
1.048558e-01 1.160418e-01
1.049863e-01 1.151390e-01
1.051169e-01 1.142384e-01
