# I(Q)
#Q (1/A)        I (1/cm)        dI (1/cm)       dQ (1/A)
1.291429E-01	1.268835E-01	1.309220E-03	3.562401E-03
1.340308E-01	1.489146E-01	1.287832E-03	3.594139E-03
1.391038E-01	1.705233E-01	1.270433E-03	3.622617E-03
1.443687E-01	1.910780E-01	1.254515E-03	3.659470E-03
1.498329E-01	2.106742E-01	1.240628E-03	3.703446E-03
1.555039E-01	2.104062E-01	1.222984E-03	3.757626E-03
1.613896E-01	1.625063E-01	1.176475E-03	3.794920E-03
1.674980E-01	1.234446E-01	1.143613E-03	3.853857E-03
1.738376E-01	1.147452E-01	1.139882E-03	3.941110E-03
1.804172E-01	1.120069E-01	1.142801E-03	4.027573E-03
1.872458E-01	1.092776E-01	1.153584E-03	4.130698E-03
1.943328E-01	1.117848E-01	1.175395E-03	4.245383E-03
2.016881E-01	1.290015E-01	1.210116E-03	4.389166E-03
2.093218E-01	1.321972E-01	1.245815E-03	4.539022E-03
2.172444E-01	1.196937E-01	1.279071E-03	4.697290E-03
2.254668E-01	1.093280E-01	1.331681E-03	4.870368E-03
2.340005E-01	1.041068E-01	1.376030E-03	5.045238E-03
2.428572E-01	9.717984E-02	1.423237E-03	5.218455E-03
2.520491E-01	9.504577E-02	1.481710E-03	5.397248E-03
2.615888E-01	1.018544E-01	1.550546E-03	5.581857E-03
2.714897E-01	1.035074E-01	1.626737E-03	5.769465E-03
2.817653E-01	9.851781E-02	1.714147E-03	5.958506E-03
2.924298E-01	9.456137E-02	1.816617E-03	6.152636E-03
3.034979E-01	9.179371E-02	1.941322E-03	6.356466E-03
3.149850E-01	9.057847E-02	2.102615E-03	6.568717E-03
3.269069E-01	9.051549E-02	2.300922E-03	6.792270E-03
3.392799E-01	8.862928E-02	2.549855E-03	7.029083E-03
3.521213E-01	8.845328E-02	2.874325E-03	7.270656E-03
3.654487E-01	8.606997E-02	3.331749E-03	7.527231E-03
3.792806E-01	7.724248E-02	3.942066E-03	7.796351E-03
3.936359E-01	7.960446E-02	4.831389E-03	8.079983E-03
4.085346E-01	8.090521E-02	6.347111E-03	8.367821E-03
