sizes,Freq
44.85209599999999,0.17169184052380815
45.38712779999999,0.18746127060312676
45.922159599999986,0.20415486707697533
46.457191399999985,0.2217656109787987
46.992223199999984,0.24027851890335256
47.52725499999999,0.25967011651223354
48.06228679999999,0.27990798056384125
48.59731859999999,0.30095036249660995
49.132350399999986,0.3227459061439363
49.66738219999999,0.34523347140519123
50.20241399999999,0.36834207463351615
50.73744579999999,0.39199095512947557
51.27247759999999,0.4160897754600717
51.80750939999999,0.4405389613737156
52.342541199999985,0.4652301848807565
52.877572999999984,0.4900469916518422
53.41260479999998,0.5148655712964249
53.94763659999999,0.5395556663720995
54.48266839999999,0.5639816131992877
55.017700199999986,0.5880035047770742
55.552731999999985,0.6114784633801545
56.08776379999998,0.6342620078309058
56.62279559999999,0.6562094980513994
57.15782739999999,0.6771776373724792
57.69285919999999,0.6970260112715111
58.227890999999985,0.7156186397817652
58.762922799999984,0.7328255198115704
59.29795459999998,0.7485241330679333
59.83298639999998,0.7626008952240221
60.36801819999998,0.7749525224177157
60.90304999999998,0.7854872921216134
61.438081799999985,0.7941261768727955
61.973113599999984,0.800803831269552
62.50814539999998,0.8054694149959645
63.04317719999999,0.8080872373756165
63.57820899999999,0.8086372120241805
64.11324079999999,0.8071151134994772
64.64827259999998,0.8035326313619064
65.18330439999998,0.7979172206777652
65.71833619999998,0.7903117516398267
66.25336799999998,0.7807739645599583
66.78839979999998,0.7693757399255179
67.32343159999998,0.7562021964268414
67.85846339999998,0.7413506327855152
68.39349519999999,0.7249293317786916
68.92852699999997,0.7070562470095916
69.46355879999999,0.6878575946759332
69.99859059999999,0.6674663738058746
70.53362239999998,0.6460208391475631
71.06865419999998,0.6236629511089605
71.60368599999998,0.60053682685759
72.13871779999998,0.5767872159258131
72.67374959999998,0.5525580224581992
73.20878139999998,0.5279908946256511
73.74381319999998,0.5032238997669789
74.27884499999998,0.47839030156033163
74.81387679999997,0.4536174530371076
75.34890859999999,0.42902581659566386
75.88394039999997,0.4047281194185
76.41897219999998,0.38082864991110343
76.95400399999997,0.3574226980273038
77.48903579999998,0.33459613968470464
78.02406759999998,0.3124251629589113
78.55909939999998,0.2909761314245078
79.09413119999998,0.2703055779241416
79.62916299999998,0.250460320226403
80.16419479999998,0.23147768850168998
80.69922659999997,0.21338585331743362
81.23425839999999,0.19620424193599065
81.76929019999997,0.17994403008818918
82.30432199999998,0.16460869608351827
82.83935379999997,0.15019462408826734
83.37438559999998,0.1366917436338209
83.90941739999997,0.12408419288249063
84.44444919999998,0.11235099384779737
84.97948099999998,0.10146672860768761
85.51451279999998,0.09140220652904704
86.04954459999998,0.08212511360602162
86.58457639999997,0.07360063616959521
87.11960819999997,0.06579205241959425
87.65463999999997,0.05866128643291803
88.18967179999999,0.052169420486200165
88.72470359999997,0.04627716267336032
89.25973539999998,0.04094526787815489
89.79476719999997,0.03613491116213236
90.32979899999998,0.031808013536291646
90.86483079999996,0.02792752089087354
91.39986259999998,0.024457637556212896
91.93489439999998,0.021364016555842295
92.46992619999997,0.018613909091410717
93.00495799999997,0.016176276170407587
93.53998979999997,0.01402186555730049
94.07502159999997,0.012123257403446643
94.61005339999997,0.010454881999352697
95.14508519999998,0.008993013103855077
95.68011699999997,0.007715740248520124
96.21514879999998,0.006602923302242174
96.75018059999996,0.005636132420843668
97.28521239999998,0.0047985763093653395
97.82024419999998,0.0040750215000757775
