<X> <Y>
2.118750000000000e+00 2.737822940024468e+06
2.125000000000000e+00 2.785789170082282e+06
2.131250000000000e+00 2.840693064936340e+06
2.137500000000000e+00 2.899068227702304e+06
2.143750000000000e+00 2.957912752924812e+06
2.150000000000000e+00 3.014720346248189e+06
2.156250000000000e+00 3.067431121818836e+06
2.162500000000000e+00 3.114324715658489e+06
2.168750000000000e+00 3.153916995870060e+06
2.175000000000000e+00 3.184851839479993e+06
2.181250000000000e+00 3.205971278706021e+06
2.187500000000000e+00 3.216298387893384e+06
2.193750000000000e+00 3.215207516431215e+06
2.200000000000000e+00 3.202528532198448e+06
2.206250000000000e+00 3.178573664753652e+06
2.212500000000000e+00 3.144065136508267e+06
2.218750000000000e+00 3.099988635641565e+06
2.225000000000000e+00 3.047433417374033e+06
2.231250000000000e+00 2.987497443130684e+06
2.237500000000000e+00 2.921215372794739e+06
2.243750000000000e+00 2.849680003423223e+06
2.250000000000000e+00 2.774071836834222e+06
2.256250000000000e+00 2.695721205630064e+06
2.262500000000000e+00 2.616101965188129e+06
2.268750000000000e+00 2.536753307703059e+06
2.275000000000000e+00 2.459156709556572e+06
2.281250000000000e+00 2.384615722386603e+06
2.287500000000000e+00 2.314176234845795e+06
2.293750000000000e+00 2.248599471505608e+06
2.300000000000000e+00 2.188430842374701e+06
2.306250000000000e+00 2.134035922908011e+06
2.312500000000000e+00 2.085670370150129e+06
2.318750000000000e+00 2.043513491202623e+06
2.325000000000000e+00 2.007659104984715e+06
2.331250000000000e+00 1.978075362521575e+06
2.337500000000000e+00 1.954566190842248e+06
2.343750000000000e+00 1.936753415179510e+06
2.350000000000000e+00 1.924061978202466e+06
2.356250000000000e+00 1.915805895875401e+06
2.362500000000000e+00 1.911231114549526e+06
2.368750000000000e+00 1.909589910971464e+06
2.375000000000000e+00 1.910188821394658e+06
2.381250000000000e+00 1.912398827272174e+06
2.387500000000000e+00 1.915631148232266e+06
2.393750000000000e+00 1.919382170028435e+06
2.400000000000000e+00 1.923080234379155e+06
2.406250000000000e+00 1.926192618110261e+06
2.412500000000000e+00 1.928264697970406e+06
2.418750000000000e+00 1.928957742458270e+06
2.425000000000000e+00 1.928074679794032e+06
2.431250000000000e+00 1.925533566641641e+06
2.437500000000000e+00 1.921296966940701e+06
2.443750000000000e+00 1.915295273294397e+06
2.450000000000000e+00 1.907391042487749e+06
2.456250000000000e+00 1.897430292862149e+06
2.462500000000000e+00 1.885307975098196e+06
2.468750000000000e+00 1.871095570185340e+06
2.475000000000000e+00 1.855093560942714e+06
2.481250000000000e+00 1.837841073156514e+06
2.487500000000000e+00 1.820066989629704e+06
2.493750000000000e+00 1.802604294643141e+06
2.500000000000000e+00 1.786295458721153e+06
2.506250000000000e+00 1.771919245297930e+06
2.512500000000000e+00 1.760085204564145e+06
2.518750000000000e+00 1.751334413076873e+06
2.525000000000000e+00 1.746029055325535e+06
2.531250000000000e+00 1.744446164886270e+06
2.537500000000000e+00 1.746814702674685e+06
2.543750000000000e+00 1.753330857720678e+06
2.550000000000000e+00 1.764143000010275e+06
2.556250000000000e+00 1.779322112214144e+06
2.562500000000000e+00 1.798836209130095e+06
2.568750000000000e+00 1.822518644393542e+06
2.575000000000000e+00 1.850080531289474e+06
2.581250000000000e+00 1.881175800494036e+06
2.587500000000000e+00 1.915426264000157e+06
2.593750000000000e+00 1.952456523364969e+06
2.600000000000000e+00 1.991899207203728e+06
2.606250000000000e+00 2.033370087957769e+06
2.612500000000000e+00 2.076505396887196e+06
2.618750000000000e+00 2.120824537235071e+06
2.625000000000000e+00 2.165816060604887e+06
2.631250000000000e+00 2.210978322091940e+06
2.637500000000000e+00 2.255861702291828e+06
2.643750000000000e+00 2.300104814194531e+06
2.650000000000000e+00 2.343424755197431e+06
2.656250000000000e+00 2.385563366686746e+06
2.662500000000000e+00 2.426220103761505e+06
2.668750000000000e+00 2.464993184643649e+06
2.675000000000000e+00 2.501467806661310e+06
2.681250000000000e+00 2.535227968040868e+06
2.687500000000000e+00 2.565998160851399e+06
2.693750000000000e+00 2.593717425061933e+06
2.700000000000000e+00 2.618587194193272e+06
2.706250000000000e+00 2.641067261190076e+06
2.712500000000000e+00 2.661824879180488e+06
2.718750000000000e+00 2.681647034096894e+06
2.725000000000000e+00 2.701327986653011e+06
2.731250000000000e+00 2.721567919300363e+06
2.737500000000000e+00 2.742976191233845e+06
2.743750000000000e+00 2.765967815525394e+06
2.750000000000000e+00 2.790855322472998e+06
2.756250000000000e+00 2.817922206937125e+06
2.762500000000000e+00 2.847484208414962e+06
2.768750000000000e+00 2.879907394129825e+06
2.775000000000000e+00 2.915573244377812e+06
2.781250000000000e+00 2.954873812563061e+06
2.787500000000000e+00 2.998065411167357e+06
2.793750000000000e+00 3.045244827642065e+06
2.800000000000000e+00 3.096421989751733e+06
2.806250000000000e+00 3.151508585110464e+06
2.812500000000000e+00 3.210356872153935e+06
2.818750000000000e+00 3.272761322558819e+06
2.825000000000000e+00 3.338413587677834e+06
2.831250000000000e+00 3.406830165074105e+06
2.837500000000000e+00 3.477292415167139e+06
2.843750000000000e+00 3.548889380554227e+06
2.850000000000000e+00 3.620505166635142e+06
2.856250000000000e+00 3.690981288316309e+06
2.862500000000000e+00 3.759209537245068e+06
2.868750000000000e+00 3.824228148742618e+06
2.875000000000000e+00 3.885266280735598e+06
2.881250000000000e+00 3.941726115371973e+06
2.887500000000000e+00 3.993107788255619e+06
2.893750000000000e+00 4.038984819700015e+06
2.900000000000000e+00 4.078790632449676e+06
2.906250000000000e+00 4.111938971323215e+06
2.912500000000000e+00 4.137782852305123e+06
2.918750000000000e+00 4.155744046232114e+06
2.925000000000000e+00 4.165408551270138e+06
2.931250000000000e+00 4.166563652043419e+06
2.937500000000000e+00 4.159156470593262e+06
2.943750000000000e+00 4.143200531933902e+06
2.950000000000000e+00 4.118798282596377e+06
2.956250000000000e+00 4.085965358445325e+06
2.962500000000000e+00 4.044793099587915e+06
2.968750000000000e+00 3.995597592516538e+06
2.975000000000000e+00 3.938971076564508e+06
2.981250000000000e+00 3.875798165158853e+06
2.987500000000000e+00 3.807167113268921e+06
2.993750000000000e+00 3.734208854520982e+06
3.000000000000000e+00 3.657871937616768e+06
3.006250000000000e+00 3.578976927412981e+06
3.012500000000000e+00 3.498065055811201e+06
3.018750000000000e+00 3.415652937965789e+06
3.025000000000000e+00 3.332296147955697e+06
3.031250000000000e+00 3.248754389072874e+06
3.037500000000000e+00 3.166056543896055e+06
3.043750000000000e+00 3.085473455968968e+06
3.050000000000000e+00 3.008404605530282e+06
3.056250000000000e+00 2.936208983345998e+06
3.062500000000000e+00 2.870054705607340e+06
3.068750000000000e+00 2.810717797663320e+06
3.075000000000000e+00 2.758703384320846e+06
3.081250000000000e+00 2.714151457546721e+06
3.087500000000000e+00 2.677019520427352e+06
3.093750000000000e+00 2.647198120201635e+06
3.100000000000000e+00 2.624571762991473e+06
3.106250000000000e+00 2.609007624507852e+06
3.112500000000000e+00 2.600333145927936e+06
3.118750000000000e+00 2.598260611544807e+06
3.125000000000000e+00 2.602264493703175e+06
3.131250000000000e+00 2.611766542748170e+06
3.137500000000000e+00 2.626107542405101e+06
3.143750000000000e+00 2.644624505340622e+06
3.150000000000000e+00 2.666691864330941e+06
3.156250000000000e+00 2.691709653646951e+06
3.162500000000000e+00 2.719048821008129e+06
3.168750000000000e+00 2.748010250978121e+06
3.175000000000000e+00 2.777803813259908e+06
3.181250000000000e+00 2.807547476782341e+06
3.187500000000000e+00 2.836399981404183e+06
3.193750000000000e+00 2.863643886336531e+06
3.200000000000000e+00 2.888775682623257e+06
3.206250000000000e+00 2.911538196143536e+06
3.212500000000000e+00 2.931883243075590e+06
3.218750000000000e+00 2.949878916048016e+06
3.225000000000000e+00 2.965592137714963e+06
3.231250000000000e+00 2.979046546727768e+06
3.237500000000000e+00 2.990188868656765e+06
3.243750000000000e+00 2.998941467343389e+06
3.250000000000000e+00 3.005303768495390e+06
3.256250000000000e+00 3.009454949232105e+06
3.262500000000000e+00 3.011809986106614e+06
3.268750000000000e+00 3.013003239491451e+06
3.275000000000000e+00 3.013801014373997e+06
3.281250000000000e+00 3.014966251076513e+06
3.287500000000000e+00 3.017183236463225e+06
3.293750000000000e+00 3.020947159929842e+06
3.300000000000000e+00 3.026614063445581e+06
3.306250000000000e+00 3.034452601464850e+06
3.312500000000000e+00 3.044745869458917e+06
3.318750000000000e+00 3.057861971148153e+06
3.325000000000000e+00 3.074257873278378e+06
3.331250000000000e+00 3.094409302731398e+06
3.337500000000000e+00 3.118792752830502e+06
3.343750000000000e+00 3.147654041570699e+06
3.350000000000000e+00 3.181022096556746e+06
3.356250000000000e+00 3.218782586937081e+06
3.362500000000000e+00 3.260706146975098e+06
3.368750000000000e+00 3.306522846905952e+06
3.375000000000000e+00 3.355937093670503e+06
3.381250000000000e+00 3.408568851068639e+06
3.387500000000000e+00 3.463852894106522e+06
3.393750000000000e+00 3.520902473687182e+06
3.400000000000000e+00 3.578650786867644e+06
3.406250000000000e+00 3.635761833643300e+06
3.412500000000000e+00 3.690875664605458e+06
3.418750000000000e+00 3.742721623995776e+06
3.425000000000000e+00 3.790257232069638e+06
3.431250000000000e+00 3.832752791847578e+06
3.437500000000000e+00 3.869804114954385e+06
3.443750000000000e+00 3.901263707769240e+06
3.450000000000000e+00 3.927282004387303e+06
3.456250000000000e+00 3.947853958307147e+06
3.462500000000000e+00 3.963048008723683e+06
3.468750000000000e+00 3.972833646981202e+06
3.475000000000000e+00 3.977192341458757e+06
3.481250000000000e+00 3.976183353907170e+06
3.487500000000000e+00 3.969939452214653e+06
3.493750000000000e+00 3.958574878624982e+06
3.500000000000000e+00 3.942062606125533e+06
3.506250000000000e+00 3.920227213796714e+06
3.512500000000000e+00 3.892781491909440e+06
3.518750000000000e+00 3.859442270325947e+06
3.525000000000000e+00 3.820313975687678e+06
3.531250000000000e+00 3.775940594447408e+06
3.537500000000000e+00 3.727323408879031e+06
3.543750000000000e+00 3.675800126491164e+06
3.550000000000000e+00 3.622841858497877e+06
3.556250000000000e+00 3.569796542026530e+06
3.562500000000000e+00 3.517854460462499e+06
3.568750000000000e+00 3.467813799844188e+06
3.575000000000000e+00 3.420395749622277e+06
3.581250000000000e+00 3.376093148915092e+06
3.587500000000000e+00 3.335417913392043e+06
3.593750000000000e+00 3.299001577657076e+06
3.600000000000000e+00 3.267625682325223e+06
3.606250000000000e+00 3.242167045011170e+06
3.612500000000000e+00 3.223537829980686e+06
3.618750000000000e+00 3.212471856670843e+06
3.625000000000000e+00 3.209450640681366e+06
3.631250000000000e+00 3.214731100027095e+06
3.637500000000000e+00 3.228340025377405e+06
3.643750000000000e+00 3.250152258472879e+06
3.650000000000000e+00 3.279939170350662e+06
3.656250000000000e+00 3.317358876532898e+06
3.662500000000000e+00 3.361899529305903e+06
3.668750000000000e+00 3.412787361579460e+06
3.675000000000000e+00 3.469099197962450e+06
3.681250000000000e+00 3.529623200837851e+06
3.687500000000000e+00 3.593127151241714e+06
3.693750000000000e+00 3.658411738807240e+06
3.700000000000000e+00 3.724429985099918e+06
3.706250000000000e+00 3.790357080294833e+06
3.712500000000000e+00 3.855591263167636e+06
3.718750000000000e+00 3.919679864265790e+06
3.725000000000000e+00 3.982326241517667e+06
3.731250000000000e+00 4.043060374123317e+06
3.737500000000000e+00 4.101379277873508e+06
3.743750000000000e+00 4.156685481575913e+06
3.750000000000000e+00 4.208404926600520e+06
3.756250000000000e+00 4.256080982837686e+06
3.762500000000000e+00 4.299393858507080e+06
3.768750000000000e+00 4.338082319414309e+06
3.775000000000000e+00 4.371811320355526e+06
3.781250000000000e+00 4.399995169263695e+06
3.787500000000000e+00 4.422000053450326e+06
3.793750000000000e+00 4.437013086948562e+06
3.800000000000000e+00 4.444406612553575e+06
3.806250000000000e+00 4.443847814810292e+06
3.812500000000000e+00 4.435435227851259e+06
3.818750000000000e+00 4.419746280094093e+06
3.825000000000000e+00 4.397789569096356e+06
3.831250000000000e+00 4.370865769151838e+06
3.837500000000000e+00 4.340457895804701e+06
3.843750000000000e+00 4.307825869068063e+06
3.850000000000000e+00 4.274126952434707e+06
3.856250000000000e+00 4.240183326047026e+06
3.862500000000000e+00 4.206612464244316e+06
3.868750000000000e+00 4.173932465808019e+06
3.875000000000000e+00 4.142627406144450e+06
3.881250000000000e+00 4.113133040158842e+06
3.887500000000000e+00 4.085764675550621e+06
3.893750000000000e+00 4.060737982943172e+06
3.900000000000000e+00 4.038097498808902e+06
3.906250000000000e+00 4.017741881424030e+06
3.912500000000000e+00 3.999743181373675e+06
3.918750000000000e+00 3.984316951950312e+06
3.925000000000000e+00 3.971839118409833e+06
3.931250000000000e+00 3.962760734979110e+06
3.937500000000000e+00 3.957454975631588e+06
3.943750000000000e+00 3.956056648516729e+06
3.950000000000000e+00 3.958395470649098e+06
3.956250000000000e+00 3.963935885909978e+06
3.962500000000000e+00 3.971998735243027e+06
3.968750000000000e+00 3.981787145744324e+06
