<X> <Y>
2.606250000000000e+00 3.682986153133181e+07
2.612500000000000e+00 3.708471821558093e+07
2.618750000000000e+00 3.729067252278429e+07
2.625000000000000e+00 3.744858918452679e+07
2.631250000000000e+00 3.755846232933167e+07
2.637500000000000e+00 3.761956794465788e+07
2.643750000000000e+00 3.763117297669894e+07
2.650000000000000e+00 3.759324505620779e+07
2.656250000000000e+00 3.750687483401626e+07
2.662500000000000e+00 3.737409911402039e+07
2.668750000000000e+00 3.719736458640262e+07
2.675000000000000e+00 3.697810420154051e+07
2.681250000000000e+00 3.671587129362239e+07
2.687500000000000e+00 3.640820266606561e+07
2.693750000000000e+00 3.605105820615496e+07
2.700000000000000e+00 3.564020920101511e+07
2.706250000000000e+00 3.517269355300712e+07
2.712500000000000e+00 3.464787336734836e+07
2.718750000000000e+00 3.406788649920850e+07
2.725000000000000e+00 3.343776199598609e+07
2.731250000000000e+00 3.276563201844857e+07
2.737500000000000e+00 3.206093989870326e+07
2.743750000000000e+00 3.133625882820443e+07
2.750000000000000e+00 3.060582668794380e+07
2.756250000000000e+00 2.988519780121314e+07
2.762500000000000e+00 2.919061106100960e+07
2.768750000000000e+00 2.853812891209858e+07
2.775000000000000e+00 2.794262212062187e+07
2.781250000000000e+00 2.741710716669682e+07
2.787500000000000e+00 2.697169777952551e+07
2.793750000000000e+00 2.661326683076086e+07
2.800000000000000e+00 2.634558266970352e+07
2.806250000000000e+00 2.616929518007421e+07
2.812500000000000e+00 2.608243650164904e+07
2.818750000000000e+00 2.608089441534841e+07
2.825000000000000e+00 2.615877293568126e+07
2.831250000000000e+00 2.630860218313350e+07
2.837500000000000e+00 2.652186198975689e+07
2.843750000000000e+00 2.678903844834258e+07
2.850000000000000e+00 2.709980252883184e+07
2.856250000000000e+00 2.744403080855064e+07
2.862500000000000e+00 2.781197109933986e+07
2.868750000000000e+00 2.819482594311442e+07
2.875000000000000e+00 2.858509125365142e+07
2.881250000000000e+00 2.897657003280640e+07
2.887500000000000e+00 2.936403605857740e+07
2.893750000000000e+00 2.974357085787954e+07
2.900000000000000e+00 3.011100410455890e+07
2.906250000000000e+00 3.046251159359905e+07
2.912500000000000e+00 3.079463570032496e+07
2.918750000000000e+00 3.110433917402752e+07
2.925000000000000e+00 3.138914066611448e+07
2.931250000000000e+00 3.164689599854266e+07
2.937500000000000e+00 3.187523109588721e+07
2.943750000000000e+00 3.207083438529781e+07
2.950000000000000e+00 3.222903169960474e+07
2.956250000000000e+00 3.234418368690063e+07
2.962500000000000e+00 3.240995781926185e+07
2.968750000000000e+00 3.242063092388226e+07
2.975000000000000e+00 3.237193766274103e+07
2.981250000000000e+00 3.226198510289710e+07
2.987500000000000e+00 3.209177867894924e+07
2.993750000000000e+00 3.186530755548781e+07
3.000000000000000e+00 3.158926855730070e+07
3.006250000000000e+00 3.127269724595625e+07
3.012500000000000e+00 3.092538562199473e+07
