<X> <Y>
7.187500000000000e-01 6.621047367184082e+08
7.250000000000000e-01 7.097868606367381e+08
7.312500000000000e-01 7.519583233575848e+08
7.375000000000000e-01 7.853277814808043e+08
7.437500000000000e-01 8.074555261436585e+08
7.500000000000000e-01 8.167869635642970e+08
7.562500000000000e-01 8.126204093891250e+08
7.625000000000000e-01 7.950480971197096e+08
7.687500000000000e-01 7.649088450650847e+08
7.750000000000000e-01 7.237593123275158e+08
7.812500000000000e-01 6.738452469533534e+08
7.875000000000000e-01 6.180185726154075e+08
7.937500000000000e-01 5.595673987193807e+08
8.000000000000000e-01 5.019744031725843e+08
8.062500000000000e-01 4.485817729638149e+08
8.125000000000000e-01 4.022592765741204e+08
8.187500000000000e-01 3.651359092673535e+08
8.250000000000000e-01 3.384494462536795e+08
8.312500000000000e-01 3.225282375636697e+08
8.375000000000000e-01 3.168918856247246e+08
8.437500000000000e-01 3.203787197827079e+08
8.500000000000000e-01 3.313296074365312e+08
8.562500000000000e-01 3.477083528538433e+08
8.625000000000000e-01 3.672261771964779e+08
8.687500000000000e-01 3.874725785435958e+08
8.750000000000000e-01 4.060721569746941e+08
8.812500000000000e-01 4.208752686748353e+08
8.875000000000000e-01 4.301635849676534e+08
8.937500000000000e-01 4.328327369229461e+08
9.000000000000000e-01 4.284983231261532e+08
9.062500000000000e-01 4.175054418514417e+08
9.125000000000000e-01 4.008198423213027e+08
9.187500000000000e-01 3.798455444678950e+08
9.250000000000000e-01 3.562060821448590e+08
9.312500000000000e-01 3.315420182308785e+08
9.375000000000000e-01 3.073605073128998e+08
9.437500000000000e-01 2.849464569356532e+08
9.500000000000000e-01 2.653209911853707e+08
9.562500000000000e-01 2.492286753164123e+08
9.625000000000000e-01 2.371352884350145e+08
9.687500000000000e-01 2.291939612905671e+08
9.750000000000000e-01 2.252435187663231e+08
9.812500000000000e-01 2.248232476154846e+08
9.875000000000000e-01 2.272287999665400e+08
9.937500000000000e-01 2.316106119301965e+08
1.000000000000000e+00 2.370962471661315e+08
1.006250000000000e+00 2.429097421240515e+08
1.012500000000000e+00 2.484413278684652e+08
1.018750000000000e+00 2.532732883697940e+08
1.025000000000000e+00 2.571489762746303e+08
1.031250000000000e+00 2.599145869523499e+08
1.037500000000000e+00 2.614635359535663e+08
1.043750000000000e+00 2.617023611171206e+08
1.050000000000000e+00 2.605468751304162e+08
1.056250000000000e+00 2.579429915310634e+08
1.062500000000000e+00 2.538941693809721e+08
1.068750000000000e+00 2.484810520700884e+08
1.075000000000000e+00 2.418552170129492e+08
1.081250000000000e+00 2.342221051262460e+08
1.087500000000000e+00 2.258041845011934e+08
1.093750000000000e+00 2.168111340635188e+08
1.100000000000000e+00 2.074280473981495e+08
1.106250000000000e+00 1.978265125641569e+08
1.112500000000000e+00 1.881945817999313e+08
1.118750000000000e+00 1.787596155377483e+08
1.125000000000000e+00 1.697982916232865e+08
1.131250000000000e+00 1.616231367320744e+08
1.137500000000000e+00 1.545336753072881e+08
1.143750000000000e+00 1.487637655464528e+08
1.150000000000000e+00 1.444365407474616e+08
1.156250000000000e+00 1.415434806761579e+08
1.162500000000000e+00 1.399535211238337e+08
1.168750000000000e+00 1.394469958308139e+08
1.175000000000000e+00 1.397589112257982e+08
1.181250000000000e+00 1.406172630062023e+08
1.187500000000000e+00 1.417646901531747e+08
1.193750000000000e+00 1.429636387171044e+08
1.200000000000000e+00 1.439945681006662e+08
1.206250000000000e+00 1.446557151989337e+08
1.212500000000000e+00 1.447727684205126e+08
1.218750000000000e+00 1.442189730765086e+08
1.225000000000000e+00 1.429408895604071e+08
1.231250000000000e+00 1.409704330250222e+08
1.237500000000000e+00 1.384296201258935e+08
1.243750000000000e+00 1.355055661192138e+08
1.250000000000000e+00 1.324156793171476e+08
1.256250000000000e+00 1.293678996006784e+08
1.262500000000000e+00 1.265284994244876e+08
1.268750000000000e+00 1.240062225192162e+08
1.275000000000000e+00 1.218543267150686e+08
1.281250000000000e+00 1.200863716295811e+08
1.287500000000000e+00 1.186928698122708e+08
1.293750000000000e+00 1.176540085709695e+08
1.300000000000000e+00 1.169408136869794e+08
1.306250000000000e+00 1.165066180712605e+08
1.312500000000000e+00 1.162779284370750e+08
1.318750000000000e+00 1.161513522508666e+08
1.325000000000000e+00 1.160019528650659e+08
1.331250000000000e+00 1.157022351704073e+08
1.337500000000000e+00 1.151461510610857e+08
1.343750000000000e+00 1.142673535894827e+08
1.350000000000000e+00 1.130489651679298e+08
1.356250000000000e+00 1.115149890337940e+08
1.362500000000000e+00 1.097147726489686e+08
1.368750000000000e+00 1.077041788070973e+08
1.375000000000000e+00 1.055312680254513e+08
1.381250000000000e+00 1.032311184642419e+08
1.387500000000000e+00 1.008293420744926e+08
1.393750000000000e+00 9.835103095268196e+07
1.400000000000000e+00 9.582522675629866e+07
1.406250000000000e+00 9.328678464228714e+07
1.412500000000000e+00 9.076828169754159e+07
1.418750000000000e+00 8.828938615470026e+07
1.425000000000000e+00 8.584791644305833e+07
1.431250000000000e+00 8.341764160114805e+07
1.437500000000000e+00 8.095545682850747e+07
1.443750000000000e+00 7.841636398411044e+07
1.450000000000000e+00 7.577243868400313e+07
1.456250000000000e+00 7.302573986088146e+07
1.462500000000000e+00 7.021576078182884e+07
1.468750000000000e+00 6.741528564089966e+07
1.475000000000000e+00 6.471780643596041e+07
1.481250000000000e+00 6.222253175810649e+07
1.487500000000000e+00 6.002119021533421e+07
1.493750000000000e+00 5.818995445516036e+07
1.500000000000000e+00 5.678779352586979e+07
1.506250000000000e+00 5.585562079734261e+07
1.512500000000000e+00 5.541593224114047e+07
1.518750000000000e+00 5.547048342610966e+07
1.525000000000000e+00 5.599231723876575e+07
1.531250000000000e+00 5.691918013465123e+07
1.537500000000000e+00 5.815041888388912e+07
1.543750000000000e+00 5.955093732725025e+07
1.550000000000000e+00 6.096334481630929e+07
1.556250000000000e+00 6.222637511483485e+07
1.562500000000000e+00 6.319625571538041e+07
1.568750000000000e+00 6.376191894580972e+07
1.575000000000000e+00 6.385724401878016e+07
1.581250000000000e+00 6.346160716426236e+07
1.587500000000000e+00 6.259581657537611e+07
1.593750000000000e+00 6.131376417940937e+07
1.600000000000000e+00 5.969345962166423e+07
1.606250000000000e+00 5.782945377285353e+07
1.612500000000000e+00 5.582753459836245e+07
1.618750000000000e+00 5.379891128190912e+07
1.625000000000000e+00 5.185612160457514e+07
1.631250000000000e+00 5.010497854184795e+07
1.637500000000000e+00 4.863609013062011e+07
1.643750000000000e+00 4.751652604145397e+07
1.650000000000000e+00 4.678353655531079e+07
1.656250000000000e+00 4.644234436540290e+07
1.662500000000000e+00 4.646863861050233e+07
1.668750000000000e+00 4.681535420741872e+07
1.675000000000000e+00 4.742001896255917e+07
1.681250000000000e+00 4.821054620284198e+07
1.687500000000000e+00 4.911050769089971e+07
1.693750000000000e+00 5.003889239025807e+07
1.700000000000000e+00 5.091059814053310e+07
1.706250000000000e+00 5.163770217584544e+07
1.712500000000000e+00 5.213303142168779e+07
1.718750000000000e+00 5.231619605546968e+07
1.725000000000000e+00 5.212172805674870e+07
1.731250000000000e+00 5.150494111829033e+07
1.737500000000000e+00 5.044765232509367e+07
1.743750000000000e+00 4.895940236632805e+07
1.750000000000000e+00 4.707567705243735e+07
1.756250000000000e+00 4.485373288246725e+07
1.762500000000000e+00 4.236734837206617e+07
1.768750000000000e+00 3.970201672423496e+07
1.775000000000000e+00 3.695139398494953e+07
1.781250000000000e+00 3.421459559582944e+07
1.787500000000000e+00 3.159462704056806e+07
1.793750000000000e+00 2.919475884892948e+07
1.800000000000000e+00 2.711333624474305e+07
1.806250000000000e+00 2.543646126138157e+07
1.812500000000000e+00 2.423094833770500e+07
1.818750000000000e+00 2.353886762250058e+07
1.825000000000000e+00 2.337505123014391e+07
1.831250000000000e+00 2.372762279949866e+07
1.837500000000000e+00 2.456130688792017e+07
1.843750000000000e+00 2.581992748990825e+07
1.850000000000000e+00 2.743032981380648e+07
1.856250000000000e+00 2.930411986394406e+07
1.862500000000000e+00 3.134058327765091e+07
1.868750000000000e+00 3.343096301013574e+07
1.875000000000000e+00 3.546427988800369e+07
1.881250000000000e+00 3.733433691794174e+07
1.887500000000000e+00 3.894683123436727e+07
1.893750000000000e+00 4.022591358728265e+07
1.900000000000000e+00 4.111770303475804e+07
1.906250000000000e+00 4.159095669631545e+07
1.912500000000000e+00 4.163707059992308e+07
1.918750000000000e+00 4.126685531493625e+07
1.925000000000000e+00 4.050703624076496e+07
1.931250000000000e+00 3.939680367496371e+07
1.937500000000000e+00 3.798500602005757e+07
1.943750000000000e+00 3.632811709565229e+07
1.950000000000000e+00 3.448890629030925e+07
1.956250000000000e+00 3.253467051287778e+07
1.962500000000000e+00 3.053593507939116e+07
1.968750000000000e+00 2.856335807120744e+07
1.975000000000000e+00 2.668416723184879e+07
1.981250000000000e+00 2.495853996689860e+07
1.987500000000000e+00 2.343658854113469e+07
1.993750000000000e+00 2.215653668024255e+07
2.000000000000000e+00 2.114428099251499e+07
2.006250000000000e+00 2.041376131152897e+07
2.012500000000000e+00 1.996670434444645e+07
2.018750000000000e+00 1.979315032885788e+07
2.025000000000000e+00 1.987063671546819e+07
2.031250000000000e+00 2.016389254785985e+07
2.037500000000000e+00 2.062596227264813e+07
2.043750000000000e+00 2.120090492423292e+07
2.050000000000000e+00 2.182801176066173e+07
2.056250000000000e+00 2.244734104196754e+07
2.062500000000000e+00 2.300434745537927e+07
2.068750000000000e+00 2.345398885152791e+07
2.075000000000000e+00 2.376337867902382e+07
2.081250000000000e+00 2.391257868853930e+07
2.087500000000000e+00 2.389406702067412e+07
2.093750000000000e+00 2.371154019672133e+07
2.100000000000000e+00 2.337854017996723e+07
2.106250000000000e+00 2.291726333094278e+07
2.112500000000000e+00 2.235762023585341e+07
2.118750000000000e+00 2.173617233510270e+07
2.125000000000000e+00 2.109414329019799e+07
2.131250000000000e+00 2.047490987733220e+07
2.137500000000000e+00 1.992001580201899e+07
2.143750000000000e+00 1.946523418666027e+07
2.150000000000000e+00 1.913725298451001e+07
2.156250000000000e+00 1.895178421489423e+07
2.162500000000000e+00 1.891333212156467e+07
2.168750000000000e+00 1.901658254728746e+07
2.175000000000000e+00 1.924781620567443e+07
2.181250000000000e+00 1.958704912045764e+07
2.187500000000000e+00 2.000899120234393e+07
2.193750000000000e+00 2.048389877722771e+07
2.200000000000000e+00 2.097870327481285e+07
2.206250000000000e+00 2.145861472916692e+07
2.212500000000000e+00 2.188936704475738e+07
2.218750000000000e+00 2.223983001438330e+07
2.225000000000000e+00 2.248517675833344e+07
2.231250000000000e+00 2.260741379427461e+07
2.237500000000000e+00 2.259650977930159e+07
2.243750000000000e+00 2.244956240550301e+07
2.250000000000000e+00 2.216876748504615e+07
2.256250000000000e+00 2.175929543610004e+07
2.262500000000000e+00 2.122757015793845e+07
2.268750000000000e+00 2.058057550503196e+07
2.275000000000000e+00 1.982641689036132e+07
2.281250000000000e+00 1.897609977939248e+07
2.287500000000000e+00 1.804498294901547e+07
2.293750000000000e+00 1.705455872288213e+07
2.300000000000000e+00 1.603234321250828e+07
2.306250000000000e+00 1.501038698416508e+07
2.312500000000000e+00 1.402297915370595e+07
2.318750000000000e+00 1.310423734231730e+07
2.325000000000000e+00 1.228631407345427e+07
2.331250000000000e+00 1.159839761348087e+07
2.337500000000000e+00 1.106610476012274e+07
2.343750000000000e+00 1.071091600248103e+07
2.350000000000000e+00 1.054923433000733e+07
2.356250000000000e+00 1.058924949310432e+07
2.362500000000000e+00 1.082903531119572e+07
2.368750000000000e+00 1.125517918890050e+07
2.375000000000000e+00 1.184302508670574e+07
2.381250000000000e+00 1.255869109891030e+07
2.387500000000000e+00 1.336228199903834e+07
2.393750000000000e+00 1.421189477801273e+07
2.400000000000000e+00 1.506572987421734e+07
2.406250000000000e+00 1.588482374314780e+07
2.412500000000000e+00 1.663379700036932e+07
2.418750000000000e+00 1.728186167157474e+07
2.425000000000000e+00 1.780394074667560e+07
2.431250000000000e+00 1.818216866880140e+07
2.437500000000000e+00 1.840760508518637e+07
2.443750000000000e+00 1.848166566838354e+07
2.450000000000000e+00 1.841695674976302e+07
2.456250000000000e+00 1.823628956964684e+07
2.462500000000000e+00 1.797023812681700e+07
2.468750000000000e+00 1.765401667443351e+07
2.475000000000000e+00 1.732303803362345e+07
2.481250000000000e+00 1.700924180282565e+07
2.487500000000000e+00 1.673872070887510e+07
2.493750000000000e+00 1.653097875868317e+07
2.500000000000000e+00 1.639944931868915e+07
2.506250000000000e+00 1.635294310520473e+07
2.512500000000000e+00 1.639601823951289e+07
2.518750000000000e+00 1.652979954327432e+07
2.525000000000000e+00 1.675063164788197e+07
2.531250000000000e+00 1.704962406607834e+07
2.537500000000000e+00 1.741253152892547e+07
2.543750000000000e+00 1.782065920962541e+07
2.550000000000000e+00 1.825270082494409e+07
2.556250000000000e+00 1.868739573480868e+07
2.562500000000000e+00 1.910461820901982e+07
2.568750000000000e+00 1.948667629499066e+07
2.575000000000000e+00 1.981827852493571e+07
2.581250000000000e+00 2.008545586232154e+07
2.587500000000000e+00 2.027491348504458e+07
2.593750000000000e+00 2.037418922642181e+07
2.600000000000000e+00 2.037310014709060e+07
2.606250000000000e+00 2.026635493487774e+07
2.612500000000000e+00 2.005675916358135e+07
2.618750000000000e+00 1.975759268003302e+07
2.625000000000000e+00 1.939310659739267e+07
2.631250000000000e+00 1.899718700075947e+07
2.637500000000000e+00 1.860933232549216e+07
2.643750000000000e+00 1.826974450428638e+07
2.650000000000000e+00 1.801460241570492e+07
2.656250000000000e+00 1.787263869595098e+07
2.662500000000000e+00 1.786345425373785e+07
2.668750000000000e+00 1.799810863273517e+07
2.675000000000000e+00 1.827837164540005e+07
2.681250000000000e+00 1.869923265701596e+07
2.687500000000000e+00 1.924849717833311e+07
2.693750000000000e+00 1.990749552778531e+07
2.700000000000000e+00 2.065181017407680e+07
2.706250000000000e+00 2.145272077469510e+07
2.712500000000000e+00 2.227962273577525e+07
2.718750000000000e+00 2.310316733621038e+07
2.725000000000000e+00 2.389868178559510e+07
2.731250000000000e+00 2.464827314146585e+07
2.737500000000000e+00 2.534130771678452e+07
2.743750000000000e+00 2.597281811624428e+07
2.750000000000000e+00 2.654037875280709e+07
2.756250000000000e+00 2.704079660929868e+07
2.762500000000000e+00 2.746777406619829e+07
2.768750000000000e+00 2.781133259378462e+07
2.775000000000000e+00 2.805897855102732e+07
2.781250000000000e+00 2.819795768494064e+07
2.787500000000000e+00 2.821748598995801e+07
2.793750000000000e+00 2.811154118928641e+07
2.800000000000000e+00 2.787856539414811e+07
2.806250000000000e+00 2.752228135491164e+07
2.812500000000000e+00 2.705156544818721e+07
2.818750000000000e+00 2.648044697213765e+07
2.825000000000000e+00 2.582836036525837e+07
2.831250000000000e+00 2.512030736649387e+07
2.837500000000000e+00 2.438662437490923e+07
2.843750000000000e+00 2.366067671558650e+07
2.850000000000000e+00 2.297608903705069e+07
2.856250000000000e+00 2.236235413854195e+07
2.862500000000000e+00 2.184046853422407e+07
2.868750000000000e+00 2.142005614578978e+07
2.875000000000000e+00 2.109876890865387e+07
2.881250000000000e+00 2.086423907993671e+07
2.887500000000000e+00 2.069797289558819e+07
2.893750000000000e+00 2.058007547501834e+07
2.900000000000000e+00 2.049343811573181e+07
2.906250000000000e+00 2.042582551495261e+07
2.912500000000000e+00 2.037049233949074e+07
2.918750000000000e+00 2.032505705854621e+07
2.925000000000000e+00 2.028994718325570e+07
2.931250000000000e+00 2.026704967601578e+07
2.937500000000000e+00 2.025888882402465e+07
2.943750000000000e+00 2.026806420613550e+07
2.950000000000000e+00 2.029652301085009e+07
2.956250000000000e+00 2.034398727277430e+07
2.962500000000000e+00 2.040646245379957e+07
2.968750000000000e+00 2.047397241922071e+07
2.975000000000000e+00 2.052999150256549e+07
2.981250000000000e+00 2.055257111927690e+07
2.987500000000000e+00 2.051765183945236e+07
2.993750000000000e+00 2.040406933381141e+07
3.000000000000000e+00 2.019878797292084e+07
3.006250000000000e+00 1.990182686541585e+07
3.012500000000000e+00 1.952740195792915e+07
3.018750000000000e+00 1.910262908858817e+07
3.025000000000000e+00 1.866349942345443e+07
3.031250000000000e+00 1.824899155372182e+07
3.037500000000000e+00 1.789542535585961e+07
3.043750000000000e+00 1.763205642094363e+07
3.050000000000000e+00 1.747840881315600e+07
3.056250000000000e+00 1.744369250044851e+07
3.062500000000000e+00 1.752575176077786e+07
3.068750000000000e+00 1.771234680841314e+07
3.075000000000000e+00 1.798178165872321e+07
3.081250000000000e+00 1.830412217847527e+07
3.087500000000000e+00 1.864347179937243e+07
3.093750000000000e+00 1.896136528479033e+07
3.100000000000000e+00 1.922132782382828e+07
3.106250000000000e+00 1.939405108638189e+07
3.112500000000000e+00 1.946194997371843e+07
3.118750000000000e+00 1.942256509021299e+07
3.125000000000000e+00 1.928764047367080e+07
3.131250000000000e+00 1.908053351033108e+07
3.137500000000000e+00 1.882999955449436e+07
3.143750000000000e+00 1.856374104075733e+07
3.150000000000000e+00 1.830314840320621e+07
3.156250000000000e+00 1.806057509940143e+07
3.162500000000000e+00 1.783939351920769e+07
3.168750000000000e+00 1.763595502331569e+07
3.175000000000000e+00 1.744265038414262e+07
3.181250000000000e+00 1.725114120596626e+07
3.187500000000000e+00 1.705327691788885e+07
3.193750000000000e+00 1.684277066357365e+07
3.200000000000000e+00 1.661607556489841e+07
3.206250000000000e+00 1.637337523056096e+07
3.212500000000000e+00 1.611974861426088e+07
3.218750000000000e+00 1.586604045684799e+07
3.225000000000000e+00 1.562842963800891e+07
3.231250000000000e+00 1.542698485406563e+07
3.237500000000000e+00 1.528124638890299e+07
3.243750000000000e+00 1.520571348262375e+07
3.250000000000000e+00 1.520474737821181e+07
3.256250000000000e+00 1.526969528763637e+07
3.262500000000000e+00 1.537910220398816e+07
3.268750000000000e+00 1.550230355117290e+07
3.275000000000000e+00 1.560552452048694e+07
3.281250000000000e+00 1.565917596815789e+07
3.287500000000000e+00 1.564328365440024e+07
3.293750000000000e+00 1.555105581103306e+07
3.300000000000000e+00 1.538969142768966e+07
3.306250000000000e+00 1.517835141585378e+07
3.312500000000000e+00 1.494486504459172e+07
3.318750000000000e+00 1.472193492062326e+07
3.325000000000000e+00 1.454350503418395e+07
3.331250000000000e+00 1.444146593178009e+07
3.337500000000000e+00 1.444258258514811e+07
3.343750000000000e+00 1.456553512548332e+07
3.350000000000000e+00 1.481758482695398e+07
3.356250000000000e+00 1.519227153298036e+07
3.362500000000000e+00 1.566791003039520e+07
3.368750000000000e+00 1.620854792789221e+07
3.375000000000000e+00 1.676781376307314e+07
3.381250000000000e+00 1.729543127910637e+07
3.387500000000000e+00 1.774514382905908e+07
3.393750000000000e+00 1.808235935608462e+07
3.400000000000000e+00 1.828877052152048e+07
3.406250000000000e+00 1.836442962064353e+07
3.412500000000000e+00 1.832502532621046e+07
3.418750000000000e+00 1.819736609554529e+07
3.425000000000000e+00 1.801378913766663e+07
3.431250000000000e+00 1.780714536042912e+07
3.437500000000000e+00 1.760720633619383e+07
3.443750000000000e+00 1.743852599306333e+07
3.450000000000000e+00 1.731898202973967e+07
3.456250000000000e+00 1.725961882938966e+07
3.462500000000000e+00 1.726328736980354e+07
3.468750000000000e+00 1.732400113332878e+07
3.475000000000000e+00 1.742715872140071e+07
3.481250000000000e+00 1.755118639488988e+07
3.487500000000000e+00 1.767101525095662e+07
3.493750000000000e+00 1.776289452405107e+07
3.500000000000000e+00 1.780927858624981e+07
3.506250000000000e+00 1.780212710220013e+07
3.512500000000000e+00 1.774343011935606e+07
3.518750000000000e+00 1.764308402766493e+07
3.525000000000000e+00 1.751420815474623e+07
3.531250000000000e+00 1.736845341048202e+07
3.537500000000000e+00 1.721253591407983e+07
3.543750000000000e+00 1.704712066192209e+07
3.550000000000000e+00 1.686814569318753e+07
3.556250000000000e+00 1.666981724971527e+07
3.562500000000000e+00 1.644781993842956e+07
3.568750000000000e+00 1.620195829177422e+07
3.575000000000000e+00 1.593642433259215e+07
3.581250000000000e+00 1.565974918787102e+07
3.587500000000000e+00 1.538305092658804e+07
3.593750000000000e+00 1.511865216200746e+07
3.600000000000000e+00 1.487937009713108e+07
3.606250000000000e+00 1.467846996374351e+07
3.612500000000000e+00 1.452945594262610e+07
3.618750000000000e+00 1.444562229458226e+07
3.625000000000000e+00 1.443795368696772e+07
3.631250000000000e+00 1.451193477376370e+07
3.637500000000000e+00 1.466427695002832e+07
3.643750000000000e+00 1.488102931271473e+07
3.650000000000000e+00 1.513828211838266e+07
3.656250000000000e+00 1.540591401561343e+07
3.662500000000000e+00 1.565364360003701e+07
3.668750000000000e+00 1.585788525070164e+07
3.675000000000000e+00 1.600689120671723e+07
3.681250000000000e+00 1.610332578657455e+07
3.687500000000000e+00 1.616315805234729e+07
3.693750000000000e+00 1.621203669275466e+07
3.700000000000000e+00 1.628022747549117e+07
3.706250000000000e+00 1.639754383914486e+07
3.712500000000000e+00 1.658923609812058e+07
3.718750000000000e+00 1.687311522786072e+07
3.725000000000000e+00 1.725719189002494e+07
3.731250000000000e+00 1.773928902688499e+07
3.737500000000000e+00 1.830516980520454e+07
3.743750000000000e+00 1.892841829905855e+07
3.750000000000000e+00 1.957115526663115e+07
3.756250000000000e+00 2.018678802986109e+07
3.762500000000000e+00 2.072514124296150e+07
3.768750000000000e+00 2.113954996093511e+07
3.775000000000000e+00 2.139452690134783e+07
3.781250000000000e+00 2.147250944682450e+07
3.787500000000000e+00 2.137644627992541e+07
3.793750000000000e+00 2.112956338186571e+07
3.800000000000000e+00 2.077064763782575e+07
3.806250000000000e+00 2.034721099357406e+07
3.812500000000000e+00 1.990804900848613e+07
3.818750000000000e+00 1.949677485593965e+07
3.825000000000000e+00 1.914731731113191e+07
3.831250000000000e+00 1.888163259668045e+07
3.837500000000000e+00 1.870890878239189e+07
3.843750000000000e+00 1.862737023879422e+07
3.850000000000000e+00 1.862460105371499e+07
3.856250000000000e+00 1.868030234156379e+07
3.862500000000000e+00 1.876827805796189e+07
3.868750000000000e+00 1.885957442966905e+07
3.875000000000000e+00 1.892659752759699e+07
3.881250000000000e+00 1.894786585092858e+07
3.887500000000000e+00 1.891233865741752e+07
3.893750000000000e+00 1.882206496054509e+07
3.900000000000000e+00 1.869160271035782e+07
3.906250000000000e+00 1.854502420195271e+07
3.912500000000000e+00 1.840958122212050e+07
3.918750000000000e+00 1.830953044050355e+07
3.925000000000000e+00 1.826104679718059e+07
3.931250000000000e+00 1.826967063439756e+07
3.937500000000000e+00 1.833062762185696e+07
3.943750000000000e+00 1.843139868196574e+07
3.950000000000000e+00 1.855515084007470e+07
3.956250000000000e+00 1.868498888414121e+07
3.962500000000000e+00 1.880533109037660e+07
3.968750000000000e+00 1.890404753601307e+07
