<X> <Y>
2.718750000000000e+00 1.109148454714298e+07
2.725000000000000e+00 1.101563185329199e+07
2.731250000000000e+00 1.093758332654926e+07
2.737500000000000e+00 1.085681388983200e+07
2.743750000000000e+00 1.077280311154148e+07
2.750000000000000e+00 1.068509847432081e+07
2.756250000000000e+00 1.059347621645666e+07
2.762500000000000e+00 1.049804159847422e+07
2.768750000000000e+00 1.039923657520725e+07
2.775000000000000e+00 1.029774309759728e+07
2.781250000000000e+00 1.019433899685002e+07
2.787500000000000e+00 1.008965284457181e+07
2.793750000000000e+00 9.984091412001846e+06
2.800000000000000e+00 9.877778762892021e+06
2.806250000000000e+00 9.770651785849020e+06
2.812500000000000e+00 9.662609849936504e+06
2.818750000000000e+00 9.553632021718817e+06
2.825000000000000e+00 9.443806024330342e+06
2.831250000000000e+00 9.333268894268608e+06
2.837500000000000e+00 9.222183229653476e+06
2.843750000000000e+00 9.110606771152452e+06
2.850000000000000e+00 8.998436158834374e+06
2.856250000000000e+00 8.885675026908239e+06
2.862500000000000e+00 8.772410319866542e+06
2.868750000000000e+00 8.658874093125409e+06
2.875000000000000e+00 8.545421419375535e+06
2.881250000000000e+00 8.432433537311092e+06
2.887500000000000e+00 8.320193909312742e+06
2.893750000000000e+00 8.208856245756746e+06
2.900000000000000e+00 8.098354720867661e+06
2.906250000000000e+00 7.988570560871203e+06
2.912500000000000e+00 7.879436569427790e+06
2.918750000000000e+00 7.771035855758582e+06
2.925000000000000e+00 7.663641480159065e+06
2.931250000000000e+00 7.557668887093147e+06
2.937500000000000e+00 7.453566671292941e+06
2.943750000000000e+00 7.351695623937383e+06
2.950000000000000e+00 7.252339904987012e+06
2.956250000000000e+00 7.155534027469981e+06
2.962500000000000e+00 7.061335227523565e+06
2.968750000000000e+00 6.969810181143308e+06
2.975000000000000e+00 6.881143888809822e+06
2.981250000000000e+00 6.795646927469714e+06
2.987500000000000e+00 6.713681737288338e+06
2.993750000000000e+00 6.635540142199853e+06
3.000000000000000e+00 6.561394421845382e+06
3.006250000000000e+00 6.491177303167888e+06
3.012500000000000e+00 6.424677455994788e+06
3.018750000000000e+00 6.361726165756196e+06
3.025000000000000e+00 6.302254394603789e+06
3.031250000000000e+00 6.246374842971012e+06
3.037500000000000e+00 6.194343001567258e+06
3.043750000000000e+00 6.146439678834560e+06
3.050000000000000e+00 6.102833261765406e+06
3.056250000000000e+00 6.063344746923920e+06
3.062500000000000e+00 6.027698916973571e+06
3.068750000000000e+00 5.995304693010402e+06
3.075000000000000e+00 5.965543348855935e+06
3.081250000000000e+00 5.937749362577152e+06
3.087500000000000e+00 5.911401108182710e+06
3.093750000000000e+00 5.886235522305751e+06
3.100000000000000e+00 5.862320330457431e+06
3.106250000000000e+00 5.840041507504646e+06
3.112500000000000e+00 5.820051660226845e+06
3.118750000000000e+00 5.802949946064098e+06
3.125000000000000e+00 5.789230076668196e+06
3.131250000000000e+00 5.779072053174013e+06
3.137500000000000e+00 5.772376678646678e+06
3.143750000000000e+00 5.768857396739741e+06
3.150000000000000e+00 5.768141224639073e+06
3.156250000000000e+00 5.769817113157967e+06
3.162500000000000e+00 5.773423240675244e+06
3.168750000000000e+00 5.778478292629129e+06
3.175000000000000e+00 5.784451944222069e+06
3.181250000000000e+00 5.790672415268210e+06
3.187500000000000e+00 5.796693098536652e+06
3.193750000000000e+00 5.802218110680011e+06
3.200000000000000e+00 5.807126854015253e+06
3.206250000000000e+00 5.811421429735499e+06
3.212500000000000e+00 5.815121544495365e+06
3.218750000000000e+00 5.818153675392171e+06
3.225000000000000e+00 5.820223391705927e+06
3.231250000000000e+00 5.820921948528844e+06
3.237500000000000e+00 5.819758637716724e+06
3.243750000000000e+00 5.816205971996132e+06
3.250000000000000e+00 5.809841722571556e+06
3.256250000000000e+00 5.800432367445130e+06
3.262500000000000e+00 5.787978822803403e+06
3.268750000000000e+00 5.772713837563098e+06
3.275000000000000e+00 5.755043032553137e+06
3.281250000000000e+00 5.735498072959283e+06
3.287500000000000e+00 5.714497198725660e+06
3.293750000000000e+00 5.692394727864143e+06
3.300000000000000e+00 5.669356855859161e+06
3.306250000000000e+00 5.645434465753810e+06
3.312500000000000e+00 5.620633286631275e+06
3.318750000000000e+00 5.594961167802611e+06
3.325000000000000e+00 5.568423271293186e+06
3.331250000000000e+00 5.540977226922807e+06
3.337500000000000e+00 5.512585048458688e+06
3.343750000000000e+00 5.483097511250323e+06
3.350000000000000e+00 5.452332105045869e+06
3.356250000000000e+00 5.420281845471640e+06
3.362500000000000e+00 5.387095020191728e+06
3.368750000000000e+00 5.353071617353705e+06
3.375000000000000e+00 5.318578805331715e+06
3.381250000000000e+00 5.283920427153865e+06
3.387500000000000e+00 5.249220281404682e+06
3.393750000000000e+00 5.214356384217937e+06
3.400000000000000e+00 5.179037608322787e+06
3.406250000000000e+00 5.142946064019588e+06
3.412500000000000e+00 5.105801899157059e+06
3.418750000000000e+00 5.067493828308044e+06
3.425000000000000e+00 5.028115150203807e+06
3.431250000000000e+00 4.987942054990925e+06
3.437500000000000e+00 4.947372914751335e+06
3.443750000000000e+00 4.906847289183167e+06
3.450000000000000e+00 4.866790874720737e+06
3.456250000000000e+00 4.827480325953891e+06
3.462500000000000e+00 4.789157086412615e+06
3.468750000000000e+00 4.751896067092205e+06
3.475000000000000e+00 4.715720370406267e+06
3.481250000000000e+00 4.680657168855682e+06
3.487500000000000e+00 4.646768810558279e+06
3.493750000000000e+00 4.614141890518150e+06
3.500000000000000e+00 4.582900160650710e+06
3.506250000000000e+00 4.553077676443979e+06
3.512500000000000e+00 4.524673428734459e+06
3.518750000000000e+00 4.497624997297391e+06
3.525000000000000e+00 4.471913533385980e+06
3.531250000000000e+00 4.447555603224356e+06
3.537500000000000e+00 4.424597975899625e+06
3.543750000000000e+00 4.403070571825431e+06
3.550000000000000e+00 4.382924793873521e+06
3.556250000000000e+00 4.363958941046978e+06
3.562500000000000e+00 4.345913161175776e+06
3.568750000000000e+00 4.328436109708900e+06
3.575000000000000e+00 4.311220230651644e+06
3.581250000000000e+00 4.294045679176151e+06
3.587500000000000e+00 4.276831470750639e+06
3.593750000000000e+00 4.259650491842999e+06
3.600000000000000e+00 4.242711501479146e+06
3.606250000000000e+00 4.226308854506770e+06
3.612500000000000e+00 4.210706507742448e+06
3.618750000000000e+00 4.196119293087100e+06
3.625000000000000e+00 4.182641908862011e+06
3.631250000000000e+00 4.170177640619734e+06
3.637500000000000e+00 4.158519468769380e+06
3.643750000000000e+00 4.147440589432216e+06
3.650000000000000e+00 4.136790599681993e+06
3.656250000000000e+00 4.126556016264918e+06
3.662500000000000e+00 4.116858742356334e+06
3.668750000000000e+00 4.107945921651913e+06
3.675000000000000e+00 4.100038188569072e+06
3.681250000000000e+00 4.093251918538867e+06
3.687500000000000e+00 4.087651488333269e+06
3.693750000000000e+00 4.083217092861869e+06
3.700000000000000e+00 4.079888568554822e+06
3.706250000000000e+00 4.077590972318848e+06
3.712500000000000e+00 4.076225183619386e+06
3.718750000000000e+00 4.075635686283978e+06
3.725000000000000e+00 4.075600623076443e+06
3.731250000000000e+00 4.075856380049614e+06
3.737500000000000e+00 4.076079921071385e+06
3.743750000000000e+00 4.076059047076058e+06
3.750000000000000e+00 4.075692242380654e+06
3.756250000000000e+00 4.075009170488811e+06
3.762500000000000e+00 4.074146085791062e+06
3.768750000000000e+00 4.073288067099880e+06
3.775000000000000e+00 4.072598241783318e+06
3.781250000000000e+00 4.072199480704349e+06
3.787500000000000e+00 4.072068737192302e+06
3.793750000000000e+00 4.072158900707735e+06
3.800000000000000e+00 4.072361313747830e+06
3.806250000000000e+00 4.072591973074012e+06
3.812500000000000e+00 4.072824872455890e+06
3.818750000000000e+00 4.073086104074652e+06
3.825000000000000e+00 4.073410062531443e+06
3.831250000000000e+00 4.073779887978194e+06
3.837500000000000e+00 4.074071270770649e+06
3.843750000000000e+00 4.074084043290005e+06
3.850000000000000e+00 4.073551271765456e+06
3.856250000000000e+00 4.072217184199475e+06
3.862500000000000e+00 4.069893693015890e+06
3.868750000000000e+00 4.066504595476048e+06
3.875000000000000e+00 4.062097042179416e+06
3.881250000000000e+00 4.056819929628067e+06
3.887500000000000e+00 4.050875053315684e+06
3.893750000000000e+00 4.044412120416955e+06
3.900000000000000e+00 4.037541347861288e+06
3.906250000000000e+00 4.030268797940762e+06
3.912500000000000e+00 4.022470120723451e+06
3.918750000000000e+00 4.013959730167461e+06
3.925000000000000e+00 4.004568191170931e+06
3.931250000000000e+00 3.994219473960898e+06
3.937500000000000e+00 3.982977024726292e+06
3.943750000000000e+00 3.971037053256598e+06
3.950000000000000e+00 3.958745059910549e+06
3.956250000000000e+00 3.946400412227612e+06
3.962500000000000e+00 3.934253047847057e+06
3.968750000000000e+00 3.922503374745276e+06
