<X> <Y>
1.342896929714690e-02 1.073941676997771e+06
1.344960624119299e-02 1.072925018652637e+06
1.347027489902516e-02 1.071906191304093e+06
1.349097531937951e-02 1.070885193315120e+06
1.351170755106705e-02 1.069862023067391e+06
1.353247164297376e-02 1.068836678961416e+06
1.355326764406081e-02 1.067809159416684e+06
1.357409560336455e-02 1.066779462871816e+06
1.359495556999672e-02 1.065747587784706e+06
1.361584759314452e-02 1.064713532632669e+06
1.363677172207074e-02 1.063677295912588e+06
1.365772800611389e-02 1.062638876141063e+06
1.367871649468827e-02 1.061598271854564e+06
1.369973723728414e-02 1.060555481609570e+06
1.372079028346782e-02 1.059510503982725e+06
1.374187568288177e-02 1.058463337570988e+06
1.376299348524477e-02 1.057413980991786e+06
1.378414374035199e-02 1.056362432883156e+06
1.380532649807513e-02 1.055308691903908e+06
1.382654180836252e-02 1.054252756733769e+06
1.384778972123925e-02 1.053194626073542e+06
1.386907028680730e-02 1.052134298645253e+06
1.389038355524562e-02 1.051071773192308e+06
1.391172957681031e-02 1.050007048479650e+06
1.393310840183464e-02 1.048940123293909e+06
1.395452008072930e-02 1.047870996443560e+06
1.397596466398241e-02 1.046799666759075e+06
1.399744220215967e-02 1.045726133093089e+06
1.401895274590451e-02 1.044650394320547e+06
1.404049634593816e-02 1.043572449338863e+06
1.406207305305984e-02 1.042492297068082e+06
1.408368291814678e-02 1.041409936451036e+06
1.410532599215443e-02 1.040325366453504e+06
1.412700232611655e-02 1.039238586064367e+06
1.414871197114530e-02 1.038149594295775e+06
1.417045497843140e-02 1.037058390183303e+06
1.419223139924426e-02 1.035964972786110e+06
1.421404128493203e-02 1.034869341187106e+06
1.423588468692180e-02 1.033771494493108e+06
1.425776165671970e-02 1.032671431835009e+06
1.427967224591099e-02 1.031569152367933e+06
1.430161650616021e-02 1.030464655271404e+06
1.432359448921130e-02 1.029357939749510e+06
1.434560624688770e-02 1.028249005031062e+06
1.436765183109253e-02 1.027137850369764e+06
1.438973129380863e-02 1.026024475044376e+06
1.441184468709873e-02 1.024908878358881e+06
1.443399206310560e-02 1.023791059642649e+06
1.445617347405210e-02 1.022671018250606e+06
1.447838897224138e-02 1.021548753563398e+06
1.450063861005693e-02 1.020424264987563e+06
1.452292243996276e-02 1.019297551955695e+06
1.454524051450352e-02 1.018168613926616e+06
1.456759288630458e-02 1.017037450385539e+06
1.458997960807217e-02 1.015904060844247e+06
1.461240073259357e-02 1.014768444841251e+06
1.463485631273714e-02 1.013630601941973e+06
1.465734640145249e-02 1.012490531738904e+06
1.467987105177060e-02 1.011348233851785e+06
1.470243031680396e-02 1.010203707927774e+06
1.472502424974667e-02 1.009056953641620e+06
1.474765290387457e-02 1.007907970695831e+06
1.477031633254538e-02 1.006756758820855e+06
1.479301458919882e-02 1.005603317775244e+06
1.481574772735673e-02 1.004447647345836e+06
1.483851580062318e-02 1.003289747347922e+06
1.486131886268465e-02 1.002129617625426e+06
1.488415696731012e-02 1.000967258051077e+06
1.490703016835116e-02 9.998026685265859e+05
1.492993851974212e-02 9.986358489828196e+05
1.495288207550027e-02 9.974667993799788e+05
