# Q(Å⁻¹)  I(q)
1.123671949893847088e-03 3.253549475004633665e+08
1.125658889799026645e-03 3.251810883696004152e+08
1.127649343123034425e-03 3.250067382081525326e+08
1.129643316078496329e-03 3.248318960713476539e+08
1.131640814889022526e-03 3.246565610158085823e+08
1.133641845789228920e-03 3.244807320995818973e+08
1.135646415024753201e-03 3.243044083821694255e+08
1.137654528852279773e-03 3.241275889245567918e+08
1.139666193539555375e-03 3.239502727892456651e+08
1.141681415365410979e-03 3.237724590402824283e+08
1.143700200619776749e-03 3.235941467432914972e+08
1.145722555603708500e-03 3.234153349655042291e+08
1.147748486629402440e-03 3.232360227757913470e+08
1.149778000020218157e-03 3.230562092446941733e+08
1.151811102110692278e-03 3.228758934444565773e+08
1.153847799246566878e-03 3.226950744490564466e+08
1.155888097784804223e-03 3.225137513342376351e+08
1.157932004093603900e-03 3.223319231775438786e+08
1.159979524552430140e-03 3.221495890583487749e+08
1.162030665552026129e-03 3.219667480578909516e+08
1.164085433494436560e-03 3.217833992593050599e+08
1.166143834793023464e-03 3.215995417476567626e+08
1.168205875872492224e-03 3.214151746099744439e+08
1.170271563168908497e-03 3.212302969352838993e+08
1.172340903129719027e-03 3.210449078146417737e+08
1.174413902213767907e-03 3.208590063411695957e+08
1.176490566891323902e-03 3.206725916100877523e+08
1.178570903644095193e-03 3.204856627187505364e+08
1.180654918965253018e-03 3.202982187666802406e+08
1.182742619359446190e-03 3.201102588556021452e+08
1.184834011342829297e-03 3.199217820894799829e+08
1.186929101443078092e-03 3.197327875745503902e+08
1.189027896199411610e-03 3.195432744193594456e+08
1.191130402162608433e-03 3.193532417347980142e+08
1.193236625895034882e-03 3.191626886341371536e+08
1.195346573970660188e-03 3.189716142330648899e+08
1.197460252975075150e-03 3.187800176497226357e+08
1.199577669505518798e-03 3.185878980047417283e+08
1.201698830170895094e-03 3.183952544212795496e+08
1.203823741591795050e-03 3.182020860250576735e+08
1.205952410400512554e-03 3.180083919443987608e+08
1.208084843241073649e-03 3.178141713102632165e+08
1.210221046769250838e-03 3.176194232562884688e+08
1.212361027652587159e-03 3.174241469188250303e+08
1.214504792570411792e-03 3.172283414369766116e+08
1.216652348213868471e-03 3.170320059526370764e+08
1.218803701285931526e-03 3.168351396105294824e+08
1.220958858501428870e-03 3.166377415582446456e+08
1.223117826587058043e-03 3.164398109462810755e+08
1.225280612281415488e-03 3.162413469280831814e+08
1.227447222335011079e-03 3.160423486600813866e+08
1.229617663510293273e-03 3.158428153017313480e+08
1.231791942581664289e-03 3.156427460155546665e+08
1.233970066335508950e-03 3.154421399671782851e+08
1.236152041570212244e-03 3.152409963253751993e+08
1.238337875096176674e-03 3.150393142621054649e+08
1.240527573735850661e-03 3.148370929525562525e+08
1.242721144323745896e-03 3.146343315751833916e+08
1.244918593706459886e-03 3.144310293117526174e+08
1.247119928742693304e-03 3.142271853473814726e+08
1.249325156303278178e-03 3.140227988705801964e+08
1.251534283271195239e-03 3.138178690732943416e+08
1.253747316541596471e-03 3.136123951509471536e+08
1.255964263021823544e-03 3.134063763024812341e+08
1.258185129631434916e-03 3.131998117304022312e+08
1.260409923302223617e-03 3.129927006408206820e+08
1.262638650978241753e-03 3.127850422434960008e+08
1.264871319615815462e-03 3.125768357518793941e+08
1.267107936183575929e-03 3.123680803831579089e+08
1.269348507662475430e-03 3.121587753582969904e+08
1.271593041045811180e-03 3.119489199020864367e+08
1.273841543339242904e-03 3.117385132431831956e+08
1.276094021560821674e-03 3.115275546141565442e+08
1.278350482741007254e-03 3.113160432515324950e+08
1.280610933922691954e-03 3.111039783958389163e+08
1.282875382161218630e-03 3.108913592916509509e+08
1.285143834524408654e-03 3.106781851876363158e+08
1.287416298092582080e-03 3.104644553366002440e+08
1.289692779958574124e-03 3.102501689955327511e+08
1.291973287227766174e-03 3.100353254256539941e+08
1.294257827018102701e-03 3.098199238924603462e+08
1.296546406460115331e-03 3.096039636657708883e+08
1.298839032696940624e-03 3.093874440197759271e+08
1.301135712884349998e-03 3.091703642330816984e+08
1.303436454190766858e-03 3.089527235887590051e+08
1.305741263797291322e-03 3.087345213743903041e+08
1.308050148897717778e-03 3.085157568821181655e+08
1.310363116698564810e-03 3.082964294086920619e+08
1.312680174419092981e-03 3.080765382555173635e+08
1.315001329291329334e-03 3.078560827287033200e+08
1.317326588560085174e-03 3.076350621391127110e+08
1.319655959482986425e-03 3.074134758024092913e+08
1.321989449330491411e-03 3.071913230391079783e+08
1.324327065385915141e-03 3.069686031746236086e+08
1.326668814945447744e-03 3.067453155393214226e+08
1.329014705318185040e-03 3.065214594685653448e+08
1.331364743826146972e-03 3.062970343027695417e+08
1.333718937804296688e-03 3.060720393874480128e+08
1.336077294600571553e-03 3.058464740732650757e+08
1.338439821575900489e-03 3.056203377160859704e+08
1.340806526104230002e-03 3.053936296770282388e+08
1.343177415572541309e-03 3.051663493225128055e+08
1.345552497380882000e-03 3.049384960243151784e+08
1.347931778942383380e-03 3.047100691596171260e+08
1.350315267683286063e-03 3.044810681110585332e+08
1.352702971042959047e-03 3.042514922667899728e+08
1.355094896473928992e-03 3.040213410205240250e+08
1.357491051441899951e-03 3.037906137715891600e+08
1.359891443425778092e-03 3.035593099249809980e+08
1.362296079917690774e-03 3.033274288914169073e+08
1.364704968423016912e-03 3.030949700873876214e+08
1.367118116460405621e-03 3.028619329352121949e+08
1.369535531561802020e-03 3.026283168630900979e+08
1.371957221272466316e-03 3.023941213051569462e+08
1.374383193151003943e-03 3.021593457015368342e+08
1.376813454769384862e-03 3.019239894983978868e+08
1.379248013712969798e-03 3.016880521480058432e+08
1.381686877580527587e-03 3.014515331087801456e+08
1.384130053984268570e-03 3.012144318453478217e+08
1.386577550549862809e-03 3.009767478285984993e+08
1.389029374916460466e-03 3.007384805357412696e+08
1.391485534736724115e-03 3.004996294503589272e+08
1.393946037676846526e-03 3.002601940624642372e+08
1.396410891416577978e-03 3.000201738685563207e+08
1.398880103649243834e-03 2.997795683716769218e+08
1.401353682081777925e-03 2.995383770814663768e+08
1.403831634434739902e-03 2.992965995142210722e+08
1.406313968442343644e-03 2.990542351929493546e+08
1.408800691852474165e-03 2.988112836474304199e+08
1.411291812426721014e-03 2.985677444142695665e+08
1.413787337940397137e-03 2.983236170369573236e+08
1.416287276182565330e-03 2.980789010659263730e+08
1.418791634956057543e-03 2.978335960586101413e+08
1.421300422077506750e-03 2.975877015795004964e+08
1.423813645377367118e-03 2.973412172002064586e+08
1.426331312699940027e-03 2.970941424995121956e+08
1.428853431903393369e-03 2.968464770634371638e+08
1.431380010859794509e-03 2.965982204852936864e+08
1.433911057455130884e-03 2.963493723657466173e+08
1.436446579589329732e-03 2.960999323128731847e+08
1.438986585176291926e-03 2.958498999422222376e+08
1.441531082143910833e-03 2.955992748768737316e+08
1.444080078434099423e-03 2.953480567474992275e+08
1.446633582002809998e-03 2.950962451924221516e+08
1.449191600820067373e-03 2.948438398576777577e+08
1.451754142869987520e-03 2.945908403970738053e+08
1.454321216150806411e-03 2.943372464722512364e+08
1.456892828674898228e-03 2.940830577527458072e+08
1.459468988468809632e-03 2.938282739160484076e+08
1.462049703573278401e-03 2.935728946476666927e+08
1.464634982043262713e-03 2.933169196411863565e+08
1.467224831947958703e-03 2.930603485983337760e+08
1.469819261370835595e-03 2.928031812290364504e+08
1.472418278409655000e-03 2.925454172514863610e+08
1.475021891176498887e-03 2.922870563922007084e+08
1.477630107797788883e-03 2.920280983860865831e+08
1.480242936414320537e-03 2.917685429765013456e+08
1.482860385181284562e-03 2.915083899153160453e+08
1.485482462268287876e-03 2.912476389629793167e+08
1.488109175859387645e-03 2.909862898885789514e+08
1.490740534153110796e-03 2.907243424699064493e+08
1.493376545362483073e-03 2.904617964935194254e+08
1.496017217715048774e-03 2.901986517548063993e+08
1.498662559452904573e-03 2.899349080580490232e+08
1.501312578832720342e-03 2.896705652164873481e+08
1.503967284125766468e-03 2.894056230523829460e+08
1.506626683617935539e-03 2.891400813970839381e+08
1.509290785609775738e-03 2.888739400910888910e+08
1.511959598416511225e-03 2.886071989841111898e+08
1.514633130368071411e-03 2.883398579351438284e+08
1.517311389809110258e-03 2.880719168125249743e+08
1.519994385099041837e-03 2.878033754940018058e+08
1.522682124612060499e-03 2.875342338667961955e+08
1.525374616737169928e-03 2.872644918276697397e+08
1.528071869878202442e-03 2.869941492829898596e+08
1.530773892453855855e-03 2.867232061487942338e+08
1.533480692897714074e-03 2.864516623508567810e+08
1.536192279658269008e-03 2.861795178247543573e+08
1.538908661198956553e-03 2.859067725159313083e+08
1.541629845998176550e-03 2.856334263797664642e+08
1.544355842549322054e-03 2.853594793816385865e+08
1.547086659360800368e-03 2.850849314969934225e+08
1.549822304956068172e-03 2.848097827114095688e+08
1.552562787873652773e-03 2.845340330206648111e+08
1.555308116667180511e-03 2.842576824308030605e+08
1.558058299905398661e-03 2.839807309582016468e+08
1.560813346172210559e-03 2.837031786296368241e+08
1.563573264066697287e-03 2.834250254823515415e+08
1.566338062203145864e-03 2.831462715641223192e+08
1.569107749211071361e-03 2.828669169333267212e+08
1.571882333735252681e-03 2.825869616590099931e+08
1.574661824435753593e-03 2.823064058209524751e+08
1.577446229987952220e-03 2.820252495097371340e+08
1.580235559082562510e-03 2.817434928268175125e+08
1.583029820425670446e-03 2.814611358845841885e+08
1.585829022738756812e-03 2.811781788064333200e+08
1.588633174758719100e-03 2.808946217268341780e+08
1.591442285237908800e-03 2.806104647913966775e+08
1.594256362944152438e-03 2.803257081569393277e+08
1.597075416660781715e-03 2.800403519915570617e+08
1.599899455186654324e-03 2.797543964746898413e+08
1.602728487336192329e-03 2.794678417971894741e+08
1.605562521939401252e-03 2.791806881613888144e+08
1.608401567841903027e-03 2.788929357811691165e+08
1.611245633904955085e-03 2.786045848820291758e+08
1.614094729005489384e-03 2.783156357011522651e+08
1.616948862036132360e-03 2.780260884874751568e+08
1.619808041905237235e-03 2.777359435017565489e+08
1.622672277536904182e-03 2.774452010166450143e+08
1.625541577871018059e-03 2.771538613167471886e+08
1.628415951863270740e-03 2.768619246986966729e+08
1.631295408485191256e-03 2.765693914712219238e+08
1.634179956724167698e-03 2.762762619552152157e+08
1.637069605583485379e-03 2.759825364838004112e+08
1.639964364082349604e-03 2.756882154024012685e+08
1.642864241255908653e-03 2.753932990688111782e+08
1.645769246155292598e-03 2.750977878532599807e+08
1.648679387847634768e-03 2.748016821384829283e+08
1.651594675416102539e-03 2.745049823197894096e+08
1.654515117959920326e-03 2.742076888051309586e+08
1.657440724594406436e-03 2.739098020151699781e+08
1.660371504450996929e-03 2.736113223833473325e+08
1.663307466677275102e-03 2.733122503559513092e+08
1.666248620436995348e-03 2.730125863921860456e+08
1.669194974910120227e-03 2.727123309642388821e+08
1.672146539292843894e-03 2.724114845573491454e+08
1.675103322797622885e-03 2.721100476698762178e+08
1.678065334653198667e-03 2.718080208133677840e+08
1.681032584104636893e-03 2.715054045126272440e+08
1.684005080413348860e-03 2.712021993057823181e+08
1.686982832857124477e-03 2.708984057443521619e+08
1.689965850730153511e-03 2.705940243933164477e+08
1.692954143343065919e-03 2.702890558311817050e+08
1.695947720022954837e-03 2.699835006500495076e+08
1.698946590113401076e-03 2.696773594556844234e+08
1.701950762974512379e-03 2.693706328675808311e+08
1.704960247982945966e-03 2.690633215190305114e+08
1.707975054531939542e-03 2.687554260571900606e+08
1.710995192031341660e-03 2.684469471431475878e+08
1.714020669907635351e-03 2.681378854519904256e+08
1.717051497603976724e-03 2.678282416728715301e+08
1.720087684580220121e-03 2.675180165090757310e+08
1.723129240312941965e-03 2.672072106780879200e+08
1.726176174295481099e-03 2.668958249116578102e+08
1.729228496037961329e-03 2.665838599558670521e+08
1.732286215067323958e-03 2.662713165711956322e+08
1.735349340927351850e-03 2.659581955325878263e+08
1.738417883178708465e-03 2.656444976295173764e+08
1.741491851398961708e-03 2.653302236660539210e+08
1.744571255182616456e-03 2.650153744609281719e+08
1.747656104141137546e-03 2.646999508475975990e+08
1.750746407902991622e-03 2.643839536743109822e+08
1.753842176113668168e-03 2.640673838041737676e+08
1.756943418435714640e-03 2.637502421152124703e+08
1.760050144548758796e-03 2.634325295004400611e+08
1.763162364149550116e-03 2.631142468679189980e+08
1.766280086951982353e-03 2.627953951408262253e+08
1.769403322687127791e-03 2.624759752575163841e+08
1.772532081103260233e-03 2.621559881715866029e+08
1.775666371965896632e-03 2.618354348519382477e+08
1.778806205057821598e-03 2.615143162828412354e+08
1.781951590179112763e-03 2.611926334639968276e+08
1.785102537147182635e-03 2.608703874105992615e+08
1.788259055796800933e-03 2.605475791533994079e+08
1.791421155980130360e-03 2.602242097387655973e+08
1.794588847566748729e-03 2.599002802287466526e+08
1.797762140443691673e-03 2.595757917011321783e+08
1.800941044515475204e-03 2.592507452495144606e+08
1.804125569704131699e-03 2.589251419833488464e+08
1.807315725949232028e-03 2.585989830280151367e+08
1.810511523207928696e-03 2.582722695248766243e+08
1.813712971454980788e-03 2.579450026313408017e+08
1.816920080682779982e-03 2.576171835209191442e+08
1.820132860901392405e-03 2.572888133832853436e+08
1.823351322138582918e-03 2.569598934243350327e+08
1.826575474439847855e-03 2.566304248662438393e+08
1.829805327868448206e-03 2.563004089475254416e+08
1.833040892505434548e-03 2.559698469230902195e+08
1.836282178449688248e-03 2.556387400643013716e+08
1.839529195817948132e-03 2.553070896590322852e+08
1.842781954744836725e-03 2.549748970117239356e+08
1.846040465382902535e-03 2.546421634434397817e+08
1.849304737902644552e-03 2.543088902919221818e+08
1.852574782492547815e-03 2.539750789116476178e+08
1.855850609359107478e-03 2.536407306738818288e+08
1.859132228726871963e-03 2.533058469667336643e+08
1.862419650838467678e-03 2.529704291952092350e+08
1.865712885954633931e-03 2.526344787812658250e+08
1.869011944354248946e-03 2.522979971638647020e+08
1.872316836334371286e-03 2.519609857990234494e+08
1.875627572210266086e-03 2.516234461598681211e+08
1.878944162315440182e-03 2.512853797366850376e+08
1.882266617001667267e-03 2.509467880369721949e+08
1.885594946639030820e-03 2.506076725854886174e+08
1.888929161615949918e-03 2.502680349243055284e+08
1.892269272339214574e-03 2.499278766128552556e+08
1.895615289234011108e-03 2.495871992279808521e+08
1.898967222743965736e-03 2.492460043639835715e+08
1.902325083331172324e-03 2.489042936326711774e+08
1.905688881476217972e-03 2.485620686634056568e+08
1.909058627678227905e-03 2.482193311031490266e+08
1.912434332454891056e-03 2.478760826165100038e+08
1.915816006342496063e-03 2.475323248857890069e+08
1.919203659895956206e-03 2.471880596110243201e+08
1.922597303688855161e-03 2.468432885100343823e+08
1.925996948313470633e-03 2.464980133184633255e+08
1.929402604380812741e-03 2.461522357898222506e+08
1.932814282520648515e-03 2.458059576955334842e+08
1.936231993381547006e-03 2.454591808249706030e+08
1.939655747630904649e-03 2.451119069855000079e+08
1.943085555954982566e-03 2.447641380025214553e+08
1.946521429058932148e-03 2.444158757195081115e+08
1.949963377666839946e-03 2.440671219980443716e+08
1.953411412521753685e-03 2.437178787178649902e+08
1.956865544385719136e-03 2.433681477768918574e+08
1.960325784039806778e-03 2.430179310912722945e+08
1.963792142284156474e-03 2.426672305954129398e+08
1.967264629938005223e-03 2.423160482420167923e+08
1.970743257839715351e-03 2.419643860021170974e+08
1.974228036846820480e-03 2.416122458651109040e+08
1.977718977836051117e-03 2.412596298387923539e+08
1.981216091703372380e-03 2.409065399493843615e+08
1.984719389364009590e-03 2.405529782415711880e+08
1.988228881752496843e-03 2.401989467785274088e+08
1.991744579822699122e-03 2.398444476419488490e+08
1.995266494547854371e-03 2.394894829320803583e+08
1.998794636920596911e-03 2.391340547677455246e+08
2.002329017953005143e-03 2.387781652863720059e+08
2.005869648676628005e-03 2.384218166440187395e+08
2.009416540142523137e-03 2.380650110154010952e+08
2.012969703421282897e-03 2.377077505939162374e+08
2.016529149603080336e-03 2.373500375916652679e+08
2.020094889797699120e-03 2.369918742394769192e+08
2.023666935134567791e-03 2.366332627869288325e+08
2.027245296762789258e-03 2.362742055023692548e+08
2.030829985851187198e-03 2.359147046729356050e+08
2.034421013588334250e-03 2.355547626045739055e+08
2.038018391182581501e-03 2.351943816220574379e+08
2.041622129862105325e-03 2.348335640690025389e+08
2.045232240874933841e-03 2.344723123078852296e+08
2.048848735488985502e-03 2.341106287200556397e+08
2.052471624992104667e-03 2.337485157057523131e+08
2.056100920692089350e-03 2.333859756841153204e+08
2.059736633916739359e-03 2.330230110931972265e+08
2.063378776013884489e-03 2.326596243899742663e+08
2.067027358351414008e-03 2.322958180503564477e+08
2.070682392317325666e-03 2.319315945691953301e+08
2.074343889319750847e-03 2.315669564602921605e+08
2.078011860786996637e-03 2.312019062564036548e+08
2.081686318167570975e-03 2.308364465092484653e+08
2.085367272930232531e-03 2.304705797895095944e+08
2.089054736564018022e-03 2.301043086868386269e+08
2.092748720578280815e-03 2.297376358098570108e+08
2.096449236502720415e-03 2.293705637861573696e+08
2.100156295887429300e-03 2.290030952623021603e+08
2.103869910302924150e-03 2.286352329038218856e+08
2.107590091340174037e-03 2.282669793952135742e+08
2.111316850610651594e-03 2.278983374399347305e+08
2.115050199746358606e-03 2.275293097603991032e+08
2.118790150399864174e-03 2.271598990979700387e+08
2.122536714244346347e-03 2.267901082129518092e+08
2.126289902973616409e-03 2.264199398845818341e+08
2.130049728302170053e-03 2.260493969110187888e+08
2.133816201965217738e-03 2.256784821093311906e+08
2.137589335718713748e-03 2.253071983154857159e+08
2.141369141339406063e-03 2.249355483843308389e+08
2.145155630624866281e-03 2.245635351895823777e+08
2.148948815393527355e-03 2.241911616238057613e+08
2.152748707484715245e-03 2.238184305983988345e+08
2.156555318758697059e-03 2.234453450435704589e+08
2.160368661096708810e-03 2.230719079083201885e+08
2.164188746400998783e-03 2.226981221604157984e+08
2.168015586594854854e-03 2.223239907863694131e+08
2.171849193622654370e-03 2.219495167914113700e+08
2.175689579449895366e-03 2.215747031994636357e+08
2.179536756063228664e-03 2.211995530531127155e+08
2.183390735470505141e-03 2.208240694135780334e+08
2.187251529700807821e-03 2.204482553606818020e+08
2.191119150804490042e-03 2.200721139928161204e+08
2.194993610853215350e-03 2.196956484269086719e+08
2.198874921939985693e-03 2.193188617983874381e+08
2.202763096179194326e-03 2.189417572611427903e+08
2.206658145706655305e-03 2.185643379874885976e+08
2.210560082679635576e-03 2.181866071681231558e+08
2.214468919276905718e-03 2.178085680120856166e+08
2.218384667698768999e-03 2.174302237467135489e+08
2.222307340167104309e-03 2.170515776175973713e+08
2.226236948925395219e-03 2.166726328885344267e+08
2.230173506238782456e-03 2.162933928414795399e+08
2.234117024394091221e-03 2.159138607764959633e+08
2.238067515699875866e-03 2.155340400117030740e+08
2.242024992486448508e-03 2.151539338832244873e+08
2.245989467105931076e-03 2.147735457451315224e+08
2.249960951932287404e-03 2.143928789693873525e+08
2.253939459361355320e-03 2.140119369457893372e+08
2.257925001810896955e-03 2.136307230819080472e+08
2.261917591720631702e-03 2.132492408030259907e+08
2.265917241552274815e-03 2.128674935520743132e+08
2.269923963789579040e-03 2.124854847895674407e+08
2.273937770938364977e-03 2.121032179935365319e+08
2.277958675526573981e-03 2.117206966594602764e+08
2.281986690104299831e-03 2.113379243001943529e+08
2.286021827243820380e-03 2.109549044459002912e+08
2.290064099539652637e-03 2.105716406439700127e+08
2.294113519608580957e-03 2.101881364589506090e+08
2.298170100089701705e-03 2.098043954724664390e+08
2.302233853644453619e-03 2.094204212831402719e+08
2.306304792956671151e-03 2.090362175065108240e+08
2.310382930732614391e-03 2.086517877749501765e+08
2.314468279701014167e-03 2.082671357375781536e+08
2.318560852613101107e-03 2.078822650601763129e+08
2.322660662242661579e-03 2.074971794250975251e+08
2.326767721386067619e-03 2.071118825311762094e+08
2.330882042862313357e-03 2.067263780936354399e+08
2.335003639513065759e-03 2.063406698439918160e+08
2.339132524202697586e-03 2.059547615299590826e+08
2.343268709818329028e-03 2.055686569153494835e+08
2.347412209269869338e-03 2.051823597799731195e+08
2.351563035490050659e-03 2.047958739195359647e+08
2.355721201434478763e-03 2.044092031455342174e+08
2.359886720081669480e-03 2.040223512851484716e+08
2.364059604433079928e-03 2.036353221811355948e+08
2.368239867513164884e-03 2.032481196917169094e+08
2.372427522369407148e-03 2.028607476904665530e+08
2.376622582072363942e-03 2.024732100661961436e+08
2.380825059715695538e-03 2.020855107228392959e+08
2.385034968416223800e-03 2.016976535793311000e+08
2.389252321313962545e-03 2.013096425694884062e+08
2.393477131572161343e-03 2.009214816418864727e+08
2.397709412377339346e-03 2.005331747597344220e+08
2.401949176939340361e-03 2.001447259007472694e+08
2.406196438491366250e-03 1.997561390570169389e+08
2.410451210290011186e-03 1.993674182348818183e+08
2.414713505615318032e-03 1.989785674547914863e+08
2.418983337770809136e-03 1.985895907511725426e+08
2.423260720083531862e-03 1.982004921722898781e+08
2.427545665904100661e-03 1.978112757801069319e+08
2.431838188606730896e-03 1.974219456501443684e+08
2.436138301589293054e-03 1.970325058713341951e+08
2.440446018273349608e-03 1.966429605458741188e+08
2.444761352104188410e-03 1.962533137890792191e+08
2.449084316550878201e-03 1.958635697292301655e+08
2.453414925106303310e-03 1.954737325074203908e+08
2.457753191287209184e-03 1.950838062774006426e+08
2.462099128634234486e-03 1.946937952054223716e+08
2.466452750711968338e-03 1.943037034700761139e+08
2.470814071108984582e-03 1.939135352621309161e+08
2.475183103437885584e-03 1.935232947843690813e+08
2.479559861335338660e-03 1.931329862514206767e+08
2.483944358462130287e-03 1.927426138895935118e+08
2.488336608503200799e-03 1.923521819367025495e+08
2.492736625167692090e-03 1.919616946418965757e+08
2.497144422188978842e-03 1.915711562654829621e+08
2.501560013324727934e-03 1.911805710787487030e+08
2.505983412356930541e-03 1.907899433637808561e+08
2.510414633091950700e-03 1.903992774132837057e+08
2.514853689360557840e-03 1.900085775303947628e+08
2.519300595017985329e-03 1.896178480284962654e+08
2.523755363943966466e-03 1.892270932310263813e+08
2.528218010042770046e-03 1.888363174712879956e+08
2.532688547243257607e-03 1.884455250922535360e+08
2.537166989498918987e-03 1.880547204463692605e+08
2.541653350787919600e-03 1.876639078953558803e+08
2.546147645113134694e-03 1.872730918100087941e+08
2.550649886502206597e-03 1.868822765699930489e+08
2.555160089007581150e-03 1.864914665636381507e+08
2.559678266706553670e-03 1.861006661877303123e+08
2.564204433701304520e-03 1.857098798473022580e+08
2.568738604118958949e-03 1.853191119554193318e+08
2.573280792111618757e-03 1.849283669329649508e+08
2.577831011856413033e-03 1.845376492084232867e+08
2.582389277555532849e-03 1.841469632176597416e+08
2.586955603436288942e-03 1.837563134036976993e+08
2.591530003751148139e-03 1.833657042164947093e+08
2.596112492777780632e-03 1.829751401127154231e+08
2.600703084819096407e-03 1.825846255555029213e+08
2.605301794203304221e-03 1.821941650142460763e+08
2.609908635283948036e-03 1.818037629643459320e+08
2.614523622439946481e-03 1.814134238869805634e+08
2.619146770075649663e-03 1.810231522688646317e+08
2.623778092620876468e-03 1.806329526020095050e+08
2.628417604530961828e-03 1.802428293834798932e+08
2.633065320286803561e-03 1.798527871151475608e+08
2.637721254394897932e-03 1.794628303034444749e+08
2.642385421387399066e-03 1.790729634591112435e+08
2.647057835822159717e-03 1.786831910969447196e+08
2.651738512282764658e-03 1.782935177355440557e+08
2.656427465378595736e-03 1.779039478970519006e+08
2.661124709744863964e-03 1.775144861068956256e+08
2.665830260042663293e-03 1.771251368935249746e+08
2.670544130959002713e-03 1.767359047881486714e+08
2.675266337206870428e-03 1.763467943244666457e+08
2.679996893525268559e-03 1.759578100384017825e+08
2.684735814679263446e-03 1.755689564678287506e+08
2.689483115460022510e-03 1.751802381523011327e+08
2.694238810684874974e-03 1.747916596327746511e+08
2.699002915197352189e-03 1.744032254513294995e+08
2.703775443867223634e-03 1.740149401508912146e+08
2.708556411590560230e-03 1.736268082749465406e+08
2.713345833289771206e-03 1.732388343672600091e+08
2.718143723913651801e-03 1.728510229715864062e+08
2.722950098437433141e-03 1.724633786313814223e+08
2.727764971862818664e-03 1.720759058895115256e+08
2.732588359218046138e-03 1.716886092879586518e+08
2.737420275557928863e-03 1.713014933675253391e+08
2.742260735963889928e-03 1.709145626675374508e+08
2.747109755544031168e-03 1.705278217255428135e+08
2.751967349433165257e-03 1.701412750770097077e+08
2.756833532792869485e-03 1.697549272550221682e+08
2.761708320811523485e-03 1.693687827899744809e+08
2.766591728704372120e-03 1.689828462092610300e+08
2.771483771713560175e-03 1.685971220369667709e+08
2.776384465108190040e-03 1.682116147935536206e+08
2.781293824184352930e-03 1.678263289955470860e+08
2.786211864265196979e-03 1.674412691552176476e+08
