# Q(Å⁻¹)  I(q)
1.280610933922691954e-03 1.307890545054483175e+09
1.282875382161218630e-03 1.306597179303792953e+09
1.285143834524408654e-03 1.305300532141945362e+09
1.287416298092582080e-03 1.304000599889205217e+09
1.289692779958574124e-03 1.302697378896800280e+09
1.291973287227766174e-03 1.301390865547224522e+09
1.294257827018102701e-03 1.300081056254545689e+09
1.296546406460115331e-03 1.298767947464715958e+09
1.298839032696940624e-03 1.297451535655882597e+09
1.301135712884349998e-03 1.296131817338696003e+09
1.303436454190766858e-03 1.294808789056625366e+09
1.305741263797291322e-03 1.293482447386272907e+09
1.308050148897717778e-03 1.292152788937690258e+09
1.310363116698564810e-03 1.290819810354694843e+09
1.312680174419092981e-03 1.289483508315189838e+09
1.315001329291329334e-03 1.288143879531480551e+09
1.317326588560085174e-03 1.286800920750604868e+09
1.319655959482986425e-03 1.285454628754645586e+09
1.321989449330491411e-03 1.284105000361063480e+09
1.324327065385915141e-03 1.282752032423017502e+09
1.326668814945447744e-03 1.281395721829697847e+09
1.329014705318185040e-03 1.280036065506648540e+09
1.331364743826146972e-03 1.278673060416101217e+09
1.333718937804296688e-03 1.277306703557308435e+09
1.336077294600571553e-03 1.275936991966872931e+09
1.338439821575900489e-03 1.274563922719083786e+09
1.340806526104230002e-03 1.273187492926251650e+09
1.343177415572541309e-03 1.271807699739049673e+09
1.345552497380882000e-03 1.270424540346845388e+09
1.347931778942383380e-03 1.269038011978047609e+09
1.350315267683286063e-03 1.267648111900442600e+09
1.352702971042959047e-03 1.266254837421542168e+09
1.355094896473928992e-03 1.264858185888922691e+09
1.357491051441899951e-03 1.263458154690573931e+09
1.359891443425778092e-03 1.262054741255245447e+09
1.362296079917690774e-03 1.260647943052795887e+09
1.364704968423016912e-03 1.259237757594540119e+09
1.367118116460405621e-03 1.257824182433602571e+09
1.369535531561802020e-03 1.256407215165269852e+09
1.371957221272466316e-03 1.254986853427344322e+09
1.374383193151003943e-03 1.253563094900497675e+09
1.376813454769384862e-03 1.252135937308631182e+09
1.379248013712969798e-03 1.250705378419226885e+09
1.381686877580527587e-03 1.249271416043718100e+09
1.384130053984268570e-03 1.247834048037837744e+09
1.386577550549862809e-03 1.246393272301986933e+09
1.389029374916460466e-03 1.244949086781599998e+09
1.391485534736724115e-03 1.243501489467501879e+09
1.393946037676846526e-03 1.242050478396281481e+09
1.396410891416577978e-03 1.240596051650653124e+09
1.398880103649243834e-03 1.239138207359830856e+09
1.401353682081777925e-03 1.237676943699892521e+09
1.403831634434739902e-03 1.236212258894153595e+09
1.406313968442343644e-03 1.234744151213538885e+09
1.408800691852474165e-03 1.233272618976958513e+09
1.411291812426721014e-03 1.231797660551678419e+09
1.413787337940397137e-03 1.230319274353699684e+09
1.416287276182565330e-03 1.228837458848134279e+09
1.418791634956057543e-03 1.227352212549586535e+09
1.421300422077506750e-03 1.225863534022529125e+09
1.423813645377367118e-03 1.224371421881687164e+09
1.426331312699940027e-03 1.222875874792416334e+09
1.428853431903393369e-03 1.221376891471094370e+09
1.431380010859794509e-03 1.219874470685497046e+09
1.433911057455130884e-03 1.218368611255187750e+09
1.436446579589329732e-03 1.216859312051907301e+09
1.438986585176291926e-03 1.215346571999957800e+09
1.441531082143910833e-03 1.213830390076593161e+09
1.444080078434099423e-03 1.212310765312411308e+09
1.446633582002809998e-03 1.210787696791745663e+09
1.449191600820067373e-03 1.209261183653056145e+09
1.451754142869987520e-03 1.207731225089324713e+09
1.454321216150806411e-03 1.206197820348448992e+09
1.456892828674898228e-03 1.204660968733642101e+09
1.459468988468809632e-03 1.203120669603825092e+09
1.462049703573278401e-03 1.201576922374028921e+09
1.464634982043262713e-03 1.200029726515790939e+09
1.467224831947958703e-03 1.198479081557559729e+09
1.469819261370835595e-03 1.196924987085093021e+09
1.472418278409655000e-03 1.195367442741859674e+09
1.475021891176498887e-03 1.193806448229446173e+09
1.477630107797788883e-03 1.192242003307961702e+09
1.480242936414320537e-03 1.190674107796439886e+09
1.482860385181284562e-03 1.189102761573247910e+09
1.485482462268287876e-03 1.187527964576495647e+09
1.488109175859387645e-03 1.185949716804440975e+09
1.490740534153110796e-03 1.184368018315900087e+09
1.493376545362483073e-03 1.182782869230660200e+09
1.496017217715048774e-03 1.181194269729889393e+09
1.498662559452904573e-03 1.179602220056548595e+09
1.501312578832720342e-03 1.178006720515803576e+09
1.503967284125766468e-03 1.176407771475441456e+09
1.506626683617935539e-03 1.174805373366286755e+09
1.509290785609775738e-03 1.173199526682611942e+09
1.511959598416511225e-03 1.171590231982558250e+09
1.514633130368071411e-03 1.169977489888550997e+09
1.517311389809110258e-03 1.168361301087721825e+09
1.519994385099041837e-03 1.166741666332321644e+09
1.522682124612060499e-03 1.165118586440144062e+09
1.525374616737169928e-03 1.163492062294945002e+09
1.528071869878202442e-03 1.161862094846866369e+09
1.530773892453855855e-03 1.160228685112853050e+09
1.533480692897714074e-03 1.158591834177079916e+09
1.536192279658269008e-03 1.156951543191374540e+09
1.538908661198956553e-03 1.155307813375638723e+09
1.541629845998176550e-03 1.153660646018275976e+09
1.544355842549322054e-03 1.152010042476614475e+09
1.547086659360800368e-03 1.150356004177336693e+09
1.549822304956068172e-03 1.148698532616901875e+09
1.552562787873652773e-03 1.147037629361975193e+09
1.555308116667180511e-03 1.145373296049854040e+09
1.558058299905398661e-03 1.143705534388900280e+09
1.560813346172210559e-03 1.142034346158963203e+09
1.563573264066697287e-03 1.140359733211811781e+09
1.566338062203145864e-03 1.138681697471564531e+09
1.569107749211071361e-03 1.137000240935121298e+09
1.571882333735252681e-03 1.135315365672588587e+09
1.574661824435753593e-03 1.133627073827714682e+09
1.577446229987952220e-03 1.131935367618320465e+09
1.580235559082562510e-03 1.130240249336732626e+09
1.583029820425670446e-03 1.128541721350211143e+09
1.585829022738756812e-03 1.126839786101385593e+09
1.588633174758719100e-03 1.125134446108688116e+09
1.591442285237908800e-03 1.123425703966784000e+09
1.594256362944152438e-03 1.121713562347006798e+09
1.597075416660781715e-03 1.119998023997789860e+09
1.599899455186654324e-03 1.118279091745104313e+09
1.602728487336192329e-03 1.116556768492887974e+09
1.605562521939401252e-03 1.114831057223481894e+09
1.608401567841903027e-03 1.113101960998063087e+09
1.611245633904955085e-03 1.111369482957084417e+09
1.614094729005489384e-03 1.109633626320700407e+09
1.616948862036132360e-03 1.107894394389206409e+09
1.619808041905237235e-03 1.106151790543473721e+09
1.622672277536904182e-03 1.104405818245384455e+09
1.625541577871018059e-03 1.102656481038261890e+09
1.628415951863270740e-03 1.100903782547309160e+09
1.631295408485191256e-03 1.099147726480040312e+09
1.634179956724167698e-03 1.097388316626720905e+09
1.637069605583485379e-03 1.095625556860792637e+09
1.639964364082349604e-03 1.093859451139313698e+09
1.642864241255908653e-03 1.092090003503394842e+09
1.645769246155292598e-03 1.090317218078624487e+09
1.648679387847634768e-03 1.088541099075510263e+09
1.651594675416102539e-03 1.086761650789905548e+09
1.654515117959920326e-03 1.084978877603450537e+09
1.657440724594406436e-03 1.083192783983995676e+09
1.660371504450996929e-03 1.081403374486038446e+09
1.663307466677275102e-03 1.079610653751154184e+09
1.666248620436995348e-03 1.077814626508430243e+09
1.669194974910120227e-03 1.076015297574891090e+09
1.672146539292843894e-03 1.074212671855932236e+09
1.675103322797622885e-03 1.072406754345748901e+09
1.678065334653198667e-03 1.070597550127768993e+09
1.681032584104636893e-03 1.068785064375074744e+09
1.684005080413348860e-03 1.066969302350836158e+09
1.686982832857124477e-03 1.065150269408735514e+09
1.689965850730153511e-03 1.063327970993398309e+09
1.692954143343065919e-03 1.061502412640813470e+09
1.695947720022954837e-03 1.059673599978761673e+09
1.698946590113401076e-03 1.057841538727241874e+09
1.701950762974512379e-03 1.056006234698889852e+09
1.704960247982945966e-03 1.054167693799404025e+09
1.707975054531939542e-03 1.052325922027967453e+09
1.710995192031341660e-03 1.050480925477667212e+09
1.714020669907635351e-03 1.048632710335917711e+09
1.717051497603976724e-03 1.046781282884874344e+09
1.720087684580220121e-03 1.044926649501855016e+09
1.723129240312941965e-03 1.043068816659757137e+09
1.726176174295481099e-03 1.041207790927471042e+09
1.729228496037961329e-03 1.039343578970295906e+09
1.732286215067323958e-03 1.037476187550351977e+09
1.735349340927351850e-03 1.035605623526996255e+09
1.738417883178708465e-03 1.033731893857227683e+09
1.741491851398961708e-03 1.031855005596100807e+09
1.744571255182616456e-03 1.029974965897130132e+09
1.747656104141137546e-03 1.028091782012703896e+09
1.750746407902991622e-03 1.026205461294479966e+09
1.753842176113668168e-03 1.024316011193796515e+09
1.756943418435714640e-03 1.022423439262070417e+09
1.760050144548758796e-03 1.020527753151202202e+09
1.763162364149550116e-03 1.018628960613969684e+09
1.766280086951982353e-03 1.016727069504429460e+09
1.769403322687127791e-03 1.014822087778308868e+09
1.772532081103260233e-03 1.012914023493406892e+09
1.775666371965896632e-03 1.011002884809978127e+09
1.778806205057821598e-03 1.009088679991126060e+09
1.781951590179112763e-03 1.007171417403196216e+09
1.785102537147182635e-03 1.005251105516154885e+09
1.788259055796800933e-03 1.003327752903979301e+09
1.791421155980130360e-03 1.001401368245036244e+09
1.794588847566748729e-03 9.994719603224692345e+08
1.797762140443691673e-03 9.975395380245680809e+08
1.800941044515475204e-03 9.956041103451515436e+08
1.804125569704131699e-03 9.936656863839365244e+08
1.807315725949232028e-03 9.917242753469179869e+08
1.810511523207928696e-03 9.897798865467277765e+08
1.813712971454980788e-03 9.878325294030084610e+08
1.816920080682779982e-03 9.858822134427795410e+08
1.820132860901392405e-03 9.839289483007930517e+08
1.823351322138582918e-03 9.819727437198985815e+08
1.826575474439847855e-03 9.800136095513995886e+08
1.829805327868448206e-03 9.780515557554057837e+08
1.833040892505434548e-03 9.760865924011901617e+08
1.836282178449688248e-03 9.741187296675325632e+08
1.839529195817948132e-03 9.721479778430674076e+08
1.842781954744836725e-03 9.701743473266338110e+08
1.846040465382902535e-03 9.681978486276065111e+08
1.849304737902644552e-03 9.662184923662407398e+08
1.852574782492547815e-03 9.642362892740036249e+08
1.855850609359107478e-03 9.622512501939117908e+08
1.859132228726871963e-03 9.602633860808525085e+08
1.862419650838467678e-03 9.582727080019141436e+08
1.865712885954633931e-03 9.562792271367075443e+08
1.869011944354248946e-03 9.542829547776885033e+08
1.872316836334371286e-03 9.522839023304686546e+08
1.875627572210266086e-03 9.502820813141306639e+08
1.878944162315440182e-03 9.482775033615374565e+08
1.882266617001667267e-03 9.462701802196409702e+08
1.885594946639030820e-03 9.442601237497791052e+08
1.888929161615949918e-03 9.422473459279776812e+08
1.892269272339214574e-03 9.402318588452442884e+08
1.895615289234011108e-03 9.382136747078644037e+08
1.898967222743965736e-03 9.361928058376810551e+08
1.902325083331172324e-03 9.341692646723831892e+08
1.905688881476217972e-03 9.321430637657892704e+08
1.909058627678227905e-03 9.301142157881156206e+08
1.912434332454891056e-03 9.280827335262541771e+08
1.915816006342496063e-03 9.260486298840366602e+08
1.919203659895956206e-03 9.240119178825056553e+08
1.922597303688855161e-03 9.219726106601647139e+08
1.925996948313470633e-03 9.199307214732407331e+08
1.929402604380812741e-03 9.178862636959313154e+08
1.932814282520648515e-03 9.158392508206576109e+08
1.936231993381547006e-03 9.137896964582984447e+08
1.939655747630904649e-03 9.117376143384344578e+08
1.943085555954982566e-03 9.096830183095781803e+08
1.946521429058932148e-03 9.076259223394078016e+08
1.949963377666839946e-03 9.055663405149853230e+08
1.953411412521753685e-03 9.035042870429785252e+08
1.956865544385719136e-03 9.014397762498755455e+08
1.960325784039806778e-03 8.993728225821974277e+08
1.963792142284156474e-03 8.973034406066982746e+08
1.967264629938005223e-03 8.952316450105659962e+08
1.970743257839715351e-03 8.931574506016230583e+08
1.974228036846820480e-03 8.910808723085067272e+08
1.977718977836051117e-03 8.890019251808601618e+08
1.981216091703372380e-03 8.869206243895084858e+08
1.984719389364009590e-03 8.848369852266386747e+08
1.988228881752496843e-03 8.827510231059576273e+08
1.991744579822699122e-03 8.806627535628641844e+08
1.995266494547854371e-03 8.785721922546013594e+08
1.998794636920596911e-03 8.764793549604141712e+08
2.002329017953005143e-03 8.743842575816887617e+08
2.005869648676628005e-03 8.722869161420973539e+08
2.009416540142523137e-03 8.701873467877303362e+08
2.012969703421282897e-03 8.680855657872310877e+08
2.016529149603080336e-03 8.659815895319111347e+08
2.020094889797699120e-03 8.638754345358701944e+08
2.023666935134567791e-03 8.617671174361082315e+08
2.027245296762789258e-03 8.596566549926311970e+08
2.030829985851187198e-03 8.575440640885452032e+08
2.034421013588334250e-03 8.554293617301501036e+08
2.038018391182581501e-03 8.533125650470306873e+08
2.041622129862105325e-03 8.511936912921276093e+08
2.045232240874933841e-03 8.490727578418163061e+08
2.048848735488985502e-03 8.469497821959704161e+08
2.052471624992104667e-03 8.448247819780219793e+08
2.056100920692089350e-03 8.426977749350187778e+08
2.059736633916739359e-03 8.405687789376621246e+08
2.063378776013884489e-03 8.384378119803515673e+08
2.067027358351414008e-03 8.363048921812201738e+08
2.070682392317325666e-03 8.341700377821518183e+08
2.074343889319750847e-03 8.320332671488058567e+08
2.078011860786996637e-03 8.298945987706248760e+08
2.081686318167570975e-03 8.277540512608435154e+08
2.085367272930232531e-03 8.256116433564785719e+08
2.089054736564018022e-03 8.234673939183224440e+08
2.092748720578280815e-03 8.213213219309229851e+08
2.096449236502720415e-03 8.191734465025618076e+08
2.100156295887429300e-03 8.170237868652155399e+08
2.103869910302924150e-03 8.148723623745166063e+08
2.107590091340174037e-03 8.127191925097099543e+08
2.111316850610651594e-03 8.105642968735873699e+08
2.115050199746358606e-03 8.084076951924300194e+08
2.118790150399864174e-03 8.062494073159339428e+08
2.122536714244346347e-03 8.040894532171280384e+08
2.126289902973616409e-03 8.019278529922924042e+08
2.130049728302170053e-03 7.997646268608520031e+08
2.133816201965217738e-03 7.975997951652770042e+08
2.137589335718713748e-03 7.954333783709727526e+08
2.141369141339406063e-03 7.932653970661520958e+08
2.145155630624866281e-03 7.910958719617079496e+08
2.148948815393527355e-03 7.889248238910746574e+08
2.152748707484715245e-03 7.867522738100839853e+08
2.156555318758697059e-03 7.845782427968024015e+08
2.160368661096708810e-03 7.824027520513721704e+08
2.164188746400998783e-03 7.802258228958344460e+08
2.168015586594854854e-03 7.780474767739517689e+08
2.171849193622654370e-03 7.758677352510098219e+08
2.175689579449895366e-03 7.736866200136208534e+08
2.179536756063228664e-03 7.715041528695160151e+08
2.183390735470505141e-03 7.693203557473229170e+08
2.187251529700807821e-03 7.671352506963380575e+08
2.191119150804490042e-03 7.649488598862910271e+08
2.194993610853215350e-03 7.627612056070955992e+08
2.198874921939985693e-03 7.605723102685985565e+08
2.202763096179194326e-03 7.583821964003064632e+08
2.206658145706655305e-03 7.561908866511124372e+08
2.210560082679635576e-03 7.539984037890168428e+08
2.214468919276905718e-03 7.518047707008230686e+08
2.218384667698768999e-03 7.496100103918386698e+08
2.222307340167104309e-03 7.474141459855569601e+08
2.226236948925395219e-03 7.452172007233381271e+08
2.230173506238782456e-03 7.430191979640660286e+08
2.234117024394091221e-03 7.408201611838083267e+08
2.238067515699875866e-03 7.386201139754596949e+08
2.242024992486448508e-03 7.364190800483795404e+08
2.245989467105931076e-03 7.342170832280100584e+08
2.249960951932287404e-03 7.320141474554926157e+08
2.253939459361355320e-03 7.298102967872749567e+08
2.257925001810896955e-03 7.276055553946975470e+08
2.261917591720631702e-03 7.253999475635775328e+08
2.265917241552274815e-03 7.231934976937820911e+08
2.269923963789579040e-03 7.209862302987859249e+08
2.273937770938364977e-03 7.187781700052258968e+08
2.277958675526573981e-03 7.165693415524332523e+08
2.281986690104299831e-03 7.143597697919635773e+08
2.286021827243820380e-03 7.121494796871198416e+08
2.290064099539652637e-03 7.099384963124475479e+08
2.294113519608580957e-03 7.077268448532366753e+08
2.298170100089701705e-03 7.055145506050015688e+08
2.302233853644453619e-03 7.033016389729572535e+08
2.306304792956671151e-03 7.010881354714742899e+08
2.310382930732614391e-03 6.988740657235313654e+08
2.314468279701014167e-03 6.966594554601510763e+08
2.318560852613101107e-03 6.944443305198318958e+08
2.322660662242661579e-03 6.922287168479542732e+08
2.326767721386067619e-03 6.900126404961878061e+08
2.330882042862313357e-03 6.877961276218861341e+08
2.335003639513065759e-03 6.855792044874590635e+08
2.339132524202697586e-03 6.833618974597450495e+08
2.343268709818329028e-03 6.811442330093659163e+08
2.347412209269869338e-03 6.789262377100691795e+08
2.351563035490050659e-03 6.767079382380640507e+08
2.355721201434478763e-03 6.744893613713361025e+08
2.359886720081669480e-03 6.722705339889553785e+08
2.364059604433079928e-03 6.700514830703783035e+08
2.368239867513164884e-03 6.678322356947216988e+08
2.372427522369407148e-03 6.656128190400396585e+08
2.376622582072363942e-03 6.633932603825787306e+08
2.380825059715695538e-03 6.611735870960309505e+08
2.385034968416223800e-03 6.589538266507580280e+08
2.389252321313962545e-03 6.567340066130185127e+08
2.393477131572161343e-03 6.545141546441748142e+08
2.397709412377339346e-03 6.522942984998942614e+08
2.401949176939340361e-03 6.500744660293240547e+08
2.406196438491366250e-03 6.478546851742668152e+08
2.410451210290011186e-03 6.456349839683434963e+08
2.414713505615318032e-03 6.434153905361301899e+08
2.418983337770809136e-03 6.411959330922966003e+08
2.423260720083531862e-03 6.389766399407241344e+08
2.427545665904100661e-03 6.367575394736118317e+08
2.431838188606730896e-03 6.345386601705771685e+08
2.436138301589293054e-03 6.323200305977267027e+08
2.440446018273349608e-03 6.301016794067316055e+08
2.444761352104188410e-03 6.278836353338837624e+08
2.449084316550878201e-03 6.256659271991322041e+08
2.453414925106303310e-03 6.234485839051176310e+08
2.457753191287209184e-03 6.212316344361835718e+08
2.462099128634234486e-03 6.190151078573871851e+08
2.466452750711968338e-03 6.167990333134804964e+08
2.470814071108984582e-03 6.145834400278908014e+08
2.475183103437885584e-03 6.123683573016836643e+08
2.479559861335338660e-03 6.101538145125162601e+08
2.483944358462130287e-03 6.079398411135685444e+08
2.488336608503200799e-03 6.057264666324700117e+08
2.492736625167692090e-03 6.035137206702092886e+08
2.497144422188978842e-03 6.013016329000347853e+08
2.501560013324727934e-03 5.990902330663317442e+08
2.505983412356930541e-03 5.968795509834976196e+08
2.510414633091950700e-03 5.946696165347961187e+08
2.514853689360557840e-03 5.924604596712063551e+08
2.519300595017985329e-03 5.902521104102451801e+08
2.523755363943966466e-03 5.880445988347880840e+08
2.528218010042770046e-03 5.858379550918759108e+08
2.532688547243257607e-03 5.836322093914991617e+08
2.537166989498918987e-03 5.814273920053776503e+08
2.541653350787919600e-03 5.792235332657225132e+08
2.546147645113134694e-03 5.770206635639901161e+08
2.550649886502206597e-03 5.748188133496129513e+08
2.555160089007581150e-03 5.726180131287252903e+08
2.559678266706553670e-03 5.704182934628728628e+08
2.564204433701304520e-03 5.682196849677122831e+08
2.568738604118958949e-03 5.660222183116873503e+08
2.573280792111618757e-03 5.638259242147040367e+08
2.577831011856413033e-03 5.616308334467835426e+08
2.582389277555532849e-03 5.594369768267107010e+08
2.586955603436288942e-03 5.572443852206562757e+08
2.591530003751148139e-03 5.550530895407978296e+08
2.596112492777780632e-03 5.528631207439208031e+08
2.600703084819096407e-03 5.506745098300127983e+08
2.605301794203304221e-03 5.484872878408335447e+08
2.609908635283948036e-03 5.463014858584814072e+08
2.614523622439946481e-03 5.441171350039473772e+08
2.619146770075649663e-03 5.419342664356456995e+08
2.623778092620876468e-03 5.397529113479419947e+08
2.628417604530961828e-03 5.375731009696629047e+08
2.633065320286803561e-03 5.353948665625934601e+08
2.637721254394897932e-03 5.332182394199670553e+08
2.642385421387399066e-03 5.310432508649301529e+08
2.647057835822159717e-03 5.288699322490041852e+08
2.651738512282764658e-03 5.266983149505374432e+08
2.656427465378595736e-03 5.245284303731294870e+08
2.661124709744863964e-03 5.223603099440584183e+08
2.665830260042663293e-03 5.201939851126855016e+08
2.670544130959002713e-03 5.180294873488563299e+08
2.675266337206870428e-03 5.158668481412768364e+08
2.679996893525268559e-03 5.137060989958871007e+08
2.684735814679263446e-03 5.115472714342193604e+08
2.689483115460022510e-03 5.093903969917470813e+08
2.694238810684874974e-03 5.072355072162114978e+08
2.699002915197352189e-03 5.050826336659467816e+08
2.703775443867223634e-03 5.029318079081925750e+08
2.708556411590560230e-03 5.007830615173841715e+08
2.713345833289771206e-03 4.986364260734422207e+08
2.718143723913651801e-03 4.964919331600450277e+08
2.722950098437433141e-03 4.943496143628886342e+08
2.727764971862818664e-03 4.922095012679412961e+08
2.732588359218046138e-03 4.900716254596754313e+08
2.737420275557928863e-03 4.879360185192956328e+08
2.742260735963889928e-03 4.858027120229606032e+08
2.747109755544031168e-03 4.836717375399768949e+08
2.751967349433165257e-03 4.815431266309986115e+08
2.756833532792869485e-03 4.794169108462058306e+08
2.761708320811523485e-03 4.772931217234795690e+08
2.766591728704372120e-03 4.751717907865551114e+08
2.771483771713560175e-03 4.730529495431761146e+08
2.776384465108190040e-03 4.709366294832290411e+08
2.781293824184352930e-03 4.688228620768779516e+08
2.786211864265196979e-03 4.667116787726728320e+08
