2.999999999999999737e-04 8.414655505711287260e+06
3.004059283954558439e-04 8.414614012212062255e+06
3.008124060504523416e-04 8.414572406524220482e+06
3.012194337081897815e-04 8.414530688344916329e+06
3.016270121128739675e-04 8.414488857370482758e+06
3.020351420097175475e-04 8.414446913296429440e+06
3.024438241449416945e-04 8.414404855817459524e+06
3.028530592657775159e-04 8.414362684627447277e+06
3.032628481204662158e-04 8.414320399419439957e+06
3.036731914582624565e-04 8.414277999885668978e+06
3.040840900294343582e-04 8.414235485717529431e+06
3.044955445852652338e-04 8.414192856605589390e+06
3.049075558780549441e-04 8.414150112239580601e+06
3.053201246611213075e-04 8.414107252308407798e+06
3.057332516888014006e-04 8.414064276500131935e+06
3.061469377164530224e-04 8.414021184501975775e+06
3.065611835004561033e-04 8.413977976000322029e+06
3.069759897982139523e-04 8.413934650680711493e+06
3.073913573681546661e-04 8.413891208227833733e+06
3.078072869697327015e-04 8.413847648325534537e+06
3.082237793634303390e-04 8.413803970656808466e+06
3.086408353107580080e-04 8.413760174903793260e+06
3.090584555742573766e-04 8.413716260747782886e+06
3.094766409175016232e-04 8.413672227869195864e+06
3.098953921050972247e-04 8.413628075947608799e+06
3.103147099026850415e-04 8.413583804661726579e+06
3.107345950769420514e-04 8.413539413689393550e+06
3.111550483955825971e-04 8.413494902707580477e+06
3.115760706273597953e-04 8.413450271392403170e+06
3.119976625420670005e-04 8.413405519419092685e+06
3.124198249105391602e-04 8.413360646462012082e+06
3.128425585046541160e-04 8.413315652194650844e+06
3.132658640973346093e-04 8.413270536289619282e+06
3.136897424625482273e-04 8.413225298418639228e+06
3.141141943753107094e-04 8.413179938252560794e+06
3.145392206116861644e-04 8.413134455461343750e+06
3.149648219487888052e-04 8.413088849714059383e+06
3.153909991647843580e-04 8.413043120678892359e+06
3.158177530388914722e-04 8.412997268023133278e+06
3.162450843513831835e-04 8.412951291413176805e+06
3.166729938835882155e-04 8.412905190514521673e+06
3.171014824178926598e-04 8.412858964991768822e+06
3.175305507377410605e-04 8.412812614508610219e+06
3.179601996276382029e-04 8.412766138727843761e+06
3.183904298731503064e-04 8.412719537311354652e+06
3.188212422609068130e-04 8.412672809920119122e+06
3.192526375786007131e-04 8.412625956214200705e+06
3.196846166149916891e-04 8.412578975852753967e+06
3.201171801599063870e-04 8.412531868494013324e+06
3.205503290042400967e-04 8.412484633795293048e+06
3.209840639399584323e-04 8.412437271412989125e+06
3.214183857600984165e-04 8.412389781002571806e+06
3.218532952587703239e-04 8.412342162218583748e+06
3.222887932311587107e-04 8.412294414714647457e+06
3.227248804735243664e-04 8.412246538143444806e+06
3.231615577832051812e-04 8.412198532156718895e+06
3.235988259586182057e-04 8.412150396405294538e+06
3.240366857992610069e-04 8.412102130539044738e+06
3.244751381057119381e-04 8.412053734206903726e+06
3.249141836796337179e-04 8.412005207056861371e+06
3.253538233237733210e-04 8.411956548735963181e+06
3.257940578419639844e-04 8.411907758890310302e+06
3.262348880391266167e-04 8.411858837165040895e+06
3.266763147212713159e-04 8.411809783204346895e+06
3.271183386954986164e-04 8.411760596651468426e+06
3.275609607700012780e-04 8.411711277148675174e+06
3.280041817540656408e-04 8.411661824337283149e+06
3.284480024580729266e-04 8.411612237857645378e+06
3.288924236935010818e-04 8.411562517349140719e+06
3.293374462729259161e-04 8.411512662450188771e+06
3.297830710100231079e-04 8.411462672798229381e+06
3.302292987195683130e-04 8.411412548029731959e+06
3.306761302174406341e-04 8.411362287780184299e+06
3.311235663206228913e-04 8.411311891684103757e+06
3.315716078472032494e-04 8.411261359375014901e+06
3.320202556163768430e-04 8.411210690485466272e+06
3.324695104484473498e-04 8.411159884647015482e+06
3.329193731648283448e-04 8.411108941490225494e+06
3.333698445880447104e-04 8.411057860644673929e+06
3.338209255417345337e-04 8.411006641738941893e+06
3.342726168506502445e-04 8.410955284400606528e+06
3.347249193406601339e-04 8.410903788256250322e+06
3.351778338387501424e-04 8.410852152931449935e+06
3.356313611730254325e-04 8.410800378050781786e+06
3.360855021727107142e-04 8.410748463237801567e+06
3.365402576681537136e-04 8.410696408115061000e+06
3.369956284908253363e-04 8.410644212304102257e+06
3.374516154733215646e-04 8.410591875425441191e+06
3.379082194493649750e-04 8.410539397098584101e+06
3.383654412538062567e-04 8.410486776942001656e+06
3.388232817226256746e-04 8.410434014573153108e+06
3.392817416929346961e-04 8.410381109608465806e+06
3.397408220029775089e-04 8.410328061663331464e+06
3.402005234921323760e-04 8.410274870352115482e+06
3.406608470009135875e-04 8.410221535288142040e+06
3.411217933709724905e-04 8.410168056083703414e+06
3.415833634450997120e-04 8.410114432350043207e+06
3.420455580672251581e-04 8.410060663697363809e+06
3.425083780824217557e-04 8.410006749734824523e+06
3.429718243369055597e-04 8.409952690070526674e+06
3.434358976780375427e-04 8.409898484311524779e+06
3.439005989543253840e-04 8.409844132063819095e+06
3.443659290154246614e-04 8.409789632932344452e+06
3.448318887121408580e-04 8.409734986520987004e+06
3.452984788964304458e-04 8.409680192432556301e+06
3.457657004214028914e-04 8.409625250268800184e+06
3.462335541413218490e-04 8.409570159630401060e+06
3.467020409116068950e-04 8.409514920116962865e+06
3.471711615888354793e-04 8.409459531327014789e+06
3.476409170307429800e-04 8.409403992858018726e+06
3.481113080962264976e-04 8.409348304306337610e+06
3.485823356453448011e-04 8.409292465267267078e+06
3.490540005393205506e-04 8.409236475335003808e+06
3.495263036405415981e-04 8.409180334102664143e+06
3.499992458125628851e-04 8.409124041162263602e+06
3.504728279201075269e-04 8.409067596104731783e+06
3.509470508290690348e-04 8.409010998519891873e+06
3.514219154065122380e-04 8.408954247996468097e+06
3.518974225206753436e-04 8.408897344122083858e+06
3.523735730409714001e-04 8.408840286483254284e+06
3.528503678379898154e-04 8.408783074665376917e+06
3.533278077834983081e-04 8.408725708252748474e+06
3.538058937504431250e-04 8.408668186828540638e+06
3.542846266129527806e-04 8.408610509974811226e+06
3.547640072463381666e-04 8.408552677272491157e+06
3.552440365270946652e-04 8.408494688301393762e+06
3.557247153329035050e-04 8.408436542640198022e+06
3.562060445426336037e-04 8.408378239866454154e+06
3.566880250363430320e-04 8.408319779556583613e+06
3.571706576952805856e-04 8.408261161285858601e+06
3.576539434018876284e-04 8.408202384628420696e+06
3.581378830397994478e-04 8.408143449157271534e+06
3.586224774938469350e-04 8.408084354444256052e+06
3.591077276500587536e-04 8.408025100060081109e+06
3.595936343956612313e-04 8.407965685574291274e+06
3.600801986190822626e-04 8.407906110555285588e+06
3.605674212099516888e-04 8.407846374570298940e+06
3.610553030591029237e-04 8.407786477185407653e+06
3.615438450585747431e-04 8.407726417965518311e+06
3.620330481016131819e-04 8.407666196474377066e+06
3.625229130826726183e-04 8.407605812274558470e+06
3.630134408974178880e-04 8.407545264927459881e+06
3.635046324427256936e-04 8.407484553993297741e+06
3.639964886166863396e-04 8.407423679031124339e+06
3.644890103186053040e-04 8.407362639598788694e+06
3.649821984490049195e-04 8.407301435252973810e+06
3.654760539096263243e-04 8.407240065549153835e+06
3.659705776034297337e-04 8.407178530041625723e+06
3.664657704345982347e-04 8.407116828283483163e+06
3.669616333085381110e-04 8.407054959826622158e+06
3.674581671318806323e-04 8.406992924221735448e+06
3.679553728124837345e-04 8.406930721018312499e+06
3.684532512594340258e-04 8.406868349764639512e+06
3.689518033830479788e-04 8.406805810007778928e+06
3.694510300948738828e-04 8.406743101293584332e+06
3.699509323076934694e-04 8.406680223166698590e+06
3.704515109355235392e-04 8.406617175170525908e+06
3.709527668936175339e-04 8.406553956847267225e+06
3.714547010984674876e-04 8.406490567737875506e+06
3.719573144678058160e-04 8.406427007382087409e+06
3.724606079206055874e-04 8.406363275318397209e+06
3.729645823770845340e-04 8.406299371084066108e+06
3.734692387587049980e-04 8.406235294215107337e+06
3.739745779881762625e-04 8.406171044246297330e+06
3.744806009894561779e-04 8.406106620711164549e+06
3.749873086877526795e-04 8.406042023141982034e+06
3.754947020095255770e-04 8.405977251069769263e+06
3.760027818824884511e-04 8.405912304024295881e+06
3.765115492356099010e-04 8.405847181534057483e+06
3.770210049991157665e-04 8.405781883126299828e+06
3.775311501044904296e-04 8.405716408326987177e+06
3.780419854844786569e-04 8.405650756660822779e+06
3.785535120730877147e-04 8.405584927651233971e+06
3.790657308055875850e-04 8.405518920820366591e+06
3.795786426185148148e-04 8.405452735689090565e+06
3.800922484496727875e-04 8.405386371776985005e+06
3.806065492381338904e-04 8.405319828602347523e+06
3.811215459242411419e-04 8.405253105682183057e+06
3.816372394496099258e-04 8.405186202532196417e+06
3.821536307571296717e-04 8.405119118666801602e+06
3.826707207909657528e-04 8.405051853599105030e+06
3.831885104965609490e-04 8.404984406840918586e+06
3.837070008206373991e-04 8.404916777902727947e+06
3.842261927111982264e-04 8.404848966293720528e+06
3.847460871175292741e-04 8.404780971521766856e+06
3.852666849902012733e-04 8.404712793093416840e+06
3.857879872810700056e-04 8.404644430513894185e+06
3.863099949432803148e-04 8.404575883287100121e+06
3.868327089312664324e-04 8.404507150915609673e+06
3.873561302007539828e-04 8.404438232900656760e+06
3.878802597087617184e-04 8.404369128742147237e+06
3.884050984136034712e-04 8.404299837938642129e+06
3.889306472748896705e-04 8.404230359987359494e+06
3.894569072535291861e-04 8.404160694384170696e+06
3.899838793117311173e-04 8.404090840623598546e+06
3.905115644130064735e-04 8.404020798198806122e+06
3.910399635221700168e-04 8.403950566601604223e+06
3.915690776053424855e-04 8.403880145322438329e+06
3.920989076299505392e-04 8.403809533850390464e+06
3.926294545647310958e-04 8.403738731673175469e+06
3.931607193797314942e-04 8.403667738277131692e+06
3.936927030463116084e-04 8.403596553147222847e+06
3.942254065371456366e-04 8.403525175767038018e+06
3.947588308262239983e-04 8.403453605618778616e+06
3.952929768888548525e-04 8.403381842183258384e+06
3.958278457016662115e-04 8.403309884939897805e+06
3.963634382426074591e-04 8.403237733366733417e+06
3.968997554909512479e-04 8.403165386940393597e+06
3.974367984272952881e-04 8.403092845136111602e+06
3.979745680335640824e-04 8.403020107427706942e+06
3.985130652930113653e-04 8.402947173287598416e+06
3.990522911902197778e-04 8.402874042186794803e+06
3.995922467111056925e-04 8.402800713594872504e+06
4.001329328429189961e-04 8.402727186980003491e+06
4.006743505742453668e-04 8.402653461808925495e+06
4.012165008950082799e-04 8.402579537546958774e+06
4.017593847964704714e-04 8.402505413657980040e+06
4.023030032712362146e-04 8.402431089604439214e+06
4.028473573132525676e-04 8.402356564847342670e+06
4.033924479178117037e-04 8.402281838846256956e+06
4.039382760815524837e-04 8.402206911059295759e+06
4.044848428024622449e-04 8.402131780943129212e+06
4.050321490798792405e-04 8.402056447952969000e+06
4.055801959144924771e-04 8.401980911542570218e+06
4.061289843083464306e-04 8.401905171164225787e+06
4.066785152648409382e-04 8.401829226268757135e+06
4.072287897887335293e-04 8.401753076305523515e+06
4.077798088861412143e-04 8.401676720722407103e+06
4.083315735645425448e-04 8.401600158965812996e+06
4.088840848327790771e-04 8.401523390480658039e+06
4.094373437010575948e-04 8.401446414710382000e+06
4.099913511809516269e-04 8.401369231096936390e+06
4.105461082854036702e-04 8.401291839080769569e+06
4.111016160287265988e-04 8.401214238100843504e+06
4.116578754266059410e-04 8.401136427594605833e+06
4.122148874961017767e-04 8.401058406998010352e+06
4.127726532556493335e-04 8.400980175745500252e+06
4.133311737250628900e-04 8.400901733269998804e+06
4.138904499255363720e-04 8.400823079002918676e+06
4.144504828796454128e-04 8.400744212374143302e+06
4.150112736113493583e-04 8.400665132812041789e+06
4.155728231459930025e-04 8.400585839743446559e+06
4.161351325103084843e-04 8.400506332593655214e+06
4.166982027324174021e-04 8.400426610786432400e+06
4.172620348418322228e-04 8.400346673743998632e+06
4.178266298694586676e-04 8.400266520887030289e+06
4.183919888475972834e-04 8.400186151634657755e+06
4.189581128099453952e-04 8.400105565404446796e+06
4.195250027915994905e-04 8.400024761612413451e+06
4.200926598290553285e-04 8.399943739673012868e+06
4.206610849602124389e-04 8.399862498999128118e+06
4.212302792243742848e-04 8.399781039002079517e+06
4.218002436622507022e-04 8.399699359091607854e+06
4.223709793159595265e-04 8.399617458675870672e+06
4.229424872290288144e-04 8.399535337161457166e+06
4.235147684463985793e-04 8.399452993953352794e+06
4.240878240144227429e-04 8.399370428454965353e+06
4.246616549808710319e-04 8.399287640068102628e+06
4.252362623949308760e-04 8.399204628192966804e+06
4.258116473072094134e-04 8.399121392228165641e+06
4.263878107697353340e-04 8.399037931570697576e+06
4.269647538359612102e-04 8.398954245615940541e+06
4.275424775607638227e-04 8.398870333757666871e+06
4.281209830004484968e-04 8.398786195388020948e+06
4.287002712127494820e-04 8.398701829897528514e+06
4.292803432568322291e-04 8.398617236675078049e+06
4.298612001932952871e-04 8.398532415107926354e+06
4.304428430841724176e-04 8.398447364581698552e+06
4.310252729929342757e-04 8.398362084480373189e+06
4.316084909844905776e-04 8.398276574186282232e+06
4.321924981251918903e-04 8.398190833080107346e+06
4.327772954828317453e-04 8.398104860540874302e+06
4.333628841266484819e-04 8.398018655945947394e+06
4.339492651273270905e-04 8.397932218671033159e+06
4.345364395570019771e-04 8.397845548090161756e+06
4.351244084892566923e-04 8.397758643575700000e+06
4.357131729991289186e-04 8.397671504498329014e+06
4.363027341631104165e-04 8.397584130227055401e+06
4.368930930591496801e-04 8.397496520129188895e+06
4.374842507666536185e-04 8.397408673570364714e+06
4.380762083664898319e-04 8.397320589914504439e+06
4.386689669409882383e-04 8.397232268523847684e+06
4.392625275739435128e-04 8.397143708758922294e+06
4.398568913506165513e-04 8.397054909978548065e+06
4.404520593577368557e-04 8.396965871539829299e+06
4.410480326835048651e-04 8.396876592798154801e+06
4.416448124175919015e-04 8.396787073107199743e+06
4.422423996511452653e-04 8.396697311818899587e+06
4.428407954767882358e-04 8.396607308283464983e+06
4.434400009886222934e-04 8.396517061849376187e+06
4.440400172822296133e-04 8.396426571863364428e+06
4.446408454546746380e-04 8.396335837670417503e+06
4.452424866045062452e-04 8.396244858613781631e+06
4.458449418317598622e-04 8.396153634034942836e+06
4.464482122379592548e-04 8.396062163273626938e+06
4.470522989261186959e-04 8.395970445667803288e+06
4.476572030007449168e-04 8.395878480553669855e+06
4.482629255678392214e-04 8.395786267265649512e+06
4.488694677348998175e-04 8.395693805136391893e+06
4.494768306109221418e-04 8.395601093496767804e+06
4.500850153064035221e-04 8.395508131675850600e+06
4.506940229333434482e-04 8.395414919000934809e+06
4.513038546052461743e-04 8.395321454797513783e+06
4.519145114371225075e-04 8.395227738389277831e+06
4.525259945454919224e-04 8.395133769098117948e+06
4.531383050483847835e-04 8.395039546244109049e+06
