4.160000000000000503e-03 1.934957840000000040e+00 7.145664740000000348e-02
4.330000000000001383e-03 1.823913990000000096e+00 6.702186720000000153e-02
4.498999999999999527e-03 1.685929929999999910e+00 6.039615940000000321e-02
4.668999999999997805e-03 1.614794400000000074e+00 5.739396599999999765e-02
4.839000000000002154e-03 1.462459340000000108e+00 5.454923059999999824e-02
5.009000000000003033e-03 1.426843169999999938e+00 4.848797400000000313e-02
5.178999999999999576e-03 1.304950550000000042e+00 4.690122830000000020e-02
5.347999999999998588e-03 1.201142029999999972e+00 4.410814679999999766e-02
5.518000000000000335e-03 1.077636830000000101e+00 4.187277489999999963e-02
5.688000000000000347e-03 1.008260610000000002e+00 3.821647560000000082e-02
5.858000000000001227e-03 9.540020439999999935e-01 3.692791539999999706e-02
6.027999999999998637e-03 8.893849529999999781e-01 3.437046679999999910e-02
6.197000000000001119e-03 8.562204230000000083e-01 3.364261999999999808e-02
6.367000000000001998e-03 8.501922320000000477e-01 3.124918499999999877e-02
6.536999999999999408e-03 7.790288330000000316e-01 2.842520999999999937e-02
6.707000000000002023e-03 7.791748889999999816e-01 2.749098449999999930e-02
6.877000000000001168e-03 7.412665569999999926e-01 2.607616540000000024e-02
7.045999999999998445e-03 6.236416380000000537e-01 2.531336210000000031e-02
7.216000000000001059e-03 6.829285389999999456e-01 2.350298509999999841e-02
7.386000000000001071e-03 5.730231829999999915e-01 2.268687280000000056e-02
7.556000000000001084e-03 5.946453710000000337e-01 2.202123289999999983e-02
7.726000000000001096e-03 5.814124720000000135e-01 2.188282730000000106e-02
7.895000000000002710e-03 5.032182939999999549e-01 2.032338129999999854e-02
8.064999999999999253e-03 4.785250310000000451e-01 1.989991630000000067e-02
8.235000000000002734e-03 4.702369089999999807e-01 1.934322529999999915e-02
8.404999999999997543e-03 4.649905710000000747e-01 1.933274349999999919e-02
8.574000000000000024e-03 4.362635719999999884e-01 1.769596559999999860e-02
8.743999999999996567e-03 4.383149390000000145e-01 1.716670669999999926e-02
8.913999999999996579e-03 4.093793909999999814e-01 1.708020830000000004e-02
9.083999999999996591e-03 4.149335519999999833e-01 1.555277620000000000e-02
9.254000000000001808e-03 3.777727450000000209e-01 1.506579660000000043e-02
9.422999999999995616e-03 3.828829200000000155e-01 1.508005630000000021e-02
9.593000000000002567e-03 3.672651459999999868e-01 1.454802820000000024e-02
9.762999999999997375e-03 3.523912679999999797e-01 1.371738169999999965e-02
9.933000000000006061e-03 3.150649649999999746e-01 1.408705929999999953e-02
1.010299999999999913e-02 3.215814229999999774e-01 1.428922349999999994e-02
1.027200000000000162e-02 3.081576610000000271e-01 1.328771349999999934e-02
1.044200000000000163e-02 3.160665069999999965e-01 1.294321040000000027e-02
1.061200000000000164e-02 2.956673020000000207e-01 1.202837590000000074e-02
1.078200000000000165e-02 2.920103880000000096e-01 1.189666359999999937e-02
1.095199999999999819e-02 2.821808180000000554e-01 1.184757479999999988e-02
1.112099999999999894e-02 2.438157519999999689e-01 1.144760830000000028e-02
1.129099999999999722e-02 2.410527719999999707e-01 1.162262860000000050e-02
1.146100000000000070e-02 2.448108569999999928e-01 1.088975550000000070e-02
1.163100000000000071e-02 2.473086449999999936e-01 1.058940159999999936e-02
1.180000000000000319e-02 2.184295029999999693e-01 1.119815960000000027e-02
1.197000000000000321e-02 2.354900449999999812e-01 1.037443809999999932e-02
1.213999999999999801e-02 2.341575740000000072e-01 1.029327220000000008e-02
1.231000000000000150e-02 2.028234560000000131e-01 9.615798280000000670e-03
1.247999999999999977e-02 1.993935880000000105e-01 9.606349039999999978e-03
1.264899999999999705e-02 2.166314870000000115e-01 9.145142979999999755e-03
1.281900000000000400e-02 1.958318859999999828e-01 8.965749340000000664e-03
1.298900000000000055e-02 1.905732440000000028e-01 8.465031629999999682e-03
1.315900000000000056e-02 1.902974290000000179e-01 8.965395629999999352e-03
1.332899999999999884e-02 1.813162259999999970e-01 9.176278200000000454e-03
1.375299999999999613e-02 1.762424479999999682e-01 2.848286160000000015e-03
1.409299999999999962e-02 1.693332489999999912e-01 2.743969629999999833e-03
1.443199999999999691e-02 1.656508389999999942e-01 2.607717890000000194e-03
1.477199999999999694e-02 1.553377890000000039e-01 2.538231030000000048e-03
1.511100000000000290e-02 1.448768780000000145e-01 2.444052940000000090e-03
1.545099999999999772e-02 1.380258749999999923e-01 2.373800970000000156e-03
1.579099999999999948e-02 1.315648070000000058e-01 2.221095990000000134e-03
1.613000000000000198e-02 1.217204590000000031e-01 2.116616999999999891e-03
1.646999999999999853e-02 1.214321589999999979e-01 2.109494270000000175e-03
1.680900000000000102e-02 1.132027820000000157e-01 2.024225580000000007e-03
1.714900000000000105e-02 1.095293049999999796e-01 1.979405860000000086e-03
1.748800000000000354e-02 1.030673849999999836e-01 1.868340169999999989e-03
1.782800000000000357e-02 9.766312859999999596e-02 1.822261880000000103e-03
1.816800000000000359e-02 9.255810570000000403e-02 1.771358019999999924e-03
1.850700000000000262e-02 9.397270109999998622e-02 1.732591359999999985e-03
