<X> <Y>
1.079802797161634e-02 1.381039212573172e+07
1.081462182138452e-02 1.380856030920421e+07
1.083124117172103e-02 1.380672307179657e+07
1.084788606181383e-02 1.380488039812858e+07
1.086455653091108e-02 1.380303227278034e+07
1.088125261832127e-02 1.380117868029238e+07
1.089797436341331e-02 1.379931960516561e+07
1.091472180561658e-02 1.379745503186100e+07
1.093149498442108e-02 1.379558494479999e+07
1.094829393937747e-02 1.379370932836370e+07
1.096511871009723e-02 1.379182816689358e+07
1.098196933625266e-02 1.378994144469092e+07
1.099884585757707e-02 1.378804914601670e+07
1.101574831386480e-02 1.378615125509195e+07
1.103267674497138e-02 1.378424775609727e+07
1.104963119081354e-02 1.378233863317287e+07
1.106661169136939e-02 1.378042387041856e+07
1.108361828667847e-02 1.377850345189356e+07
1.110065101684184e-02 1.377657736161663e+07
1.111770992202218e-02 1.377464558356577e+07
1.113479504244390e-02 1.377270810167826e+07
1.115190641839324e-02 1.377076489985049e+07
1.116904409021832e-02 1.376881596193805e+07
1.118620809832929e-02 1.376686127175552e+07
1.120339848319838e-02 1.376490081307651e+07
1.122061528536003e-02 1.376293456963334e+07
1.123785854541096e-02 1.376096252511729e+07
1.125512830401028e-02 1.375898466317832e+07
1.127242460187960e-02 1.375700096742513e+07
1.128974747980310e-02 1.375501142142481e+07
1.130709697862760e-02 1.375301600870317e+07
1.132447313926274e-02 1.375101471274430e+07
1.134187600268102e-02 1.374900751699083e+07
1.135930560991787e-02 1.374699440484341e+07
1.137676200207182e-02 1.374497535966120e+07
1.139424522030453e-02 1.374295036476127e+07
1.141175530584094e-02 1.374091940341888e+07
1.142929229996932e-02 1.373888245886722e+07
1.144685624404141e-02 1.373683951429752e+07
1.146444717947248e-02 1.373479055285869e+07
1.148206514774145e-02 1.373273555765749e+07
1.149971019039099e-02 1.373067451175837e+07
1.151738234902760e-02 1.372860739818343e+07
1.153508166532172e-02 1.372653419991231e+07
1.155280818100785e-02 1.372445489988215e+07
1.157056193788458e-02 1.372236948098742e+07
1.158834297781477e-02 1.372027792608003e+07
1.160615134272561e-02 1.371818021796906e+07
1.162398707460872e-02 1.371607633942085e+07
1.164185021552022e-02 1.371396627315878e+07
1.165974080758089e-02 1.371185000186335e+07
1.167765889297626e-02 1.370972750817196e+07
1.169560451395663e-02 1.370759877467901e+07
1.171357771283728e-02 1.370546378393567e+07
1.173157853199848e-02 1.370332251844988e+07
1.174960701388567e-02 1.370117496068618e+07
1.176766320100947e-02 1.369902109306586e+07
1.178574713594586e-02 1.369686089796661e+07
1.180385886133625e-02 1.369469435772283e+07
1.182199841988757e-02 1.369252145462500e+07
1.184016585437236e-02 1.369034217092008e+07
1.185836120762892e-02 1.368815648881143e+07
1.187658452256137e-02 1.368596439045833e+07
1.189483584213977e-02 1.368376585797640e+07
1.191311520940021e-02 1.368156087343716e+07
1.193142266744490e-02 1.367934941886820e+07
1.194975825944232e-02 1.367713147625295e+07
1.196812202862726e-02 1.367490702753074e+07
1.198651401830096e-02 1.367267605459657e+07
1.200493427183120e-02 1.367043853930118e+07
1.202338283265243e-02 1.366819446345104e+07
1.204185974426581e-02 1.366594380880801e+07
1.206036505023937e-02 1.366368655708959e+07
1.207889879420809e-02 1.366142268996858e+07
1.209746101987402e-02 1.365915218907314e+07
1.211605177100635e-02 1.365687503598686e+07
1.213467109144152e-02 1.365459121224837e+07
1.215331902508339e-02 1.365230069935152e+07
1.217199561590322e-02 1.365000347874517e+07
1.219070090793990e-02 1.364769953183335e+07
1.220943494529995e-02 1.364538883997486e+07
1.222819777215771e-02 1.364307138448351e+07
1.224698943275538e-02 1.364074714662781e+07
1.226580997140316e-02 1.363841610763107e+07
1.228465943247934e-02 1.363607824867124e+07
1.230353786043041e-02 1.363373355088085e+07
1.232244529977117e-02 1.363138199534714e+07
1.234138179508480e-02 1.362902356311163e+07
1.236034739102303e-02 1.362665823517030e+07
1.237934213230619e-02 1.362428599247353e+07
1.239836606372333e-02 1.362190681592588e+07
1.241741923013234e-02 1.361952068638627e+07
1.243650167646003e-02 1.361712758466763e+07
1.245561344770228e-02 1.361472749153695e+07
1.247475458892409e-02 1.361232038771546e+07
1.249392514525971e-02 1.360990625387805e+07
1.251312516191278e-02 1.360748507065372e+07
1.253235468415638e-02 1.360505681862516e+07
1.255161375733317e-02 1.360262147832891e+07
1.257090242685550e-02 1.360017903025511e+07
1.259022073820550e-02 1.359772945484768e+07
1.260956873693520e-02 1.359527273250392e+07
1.262894646866661e-02 1.359280884357488e+07
1.264835397909187e-02 1.359033776836485e+07
1.266779131397334e-02 1.358785948713152e+07
1.268725851914371e-02 1.358537398008600e+07
1.270675564050606e-02 1.358288122739267e+07
1.272628272403407e-02 1.358038120916899e+07
1.274583981577203e-02 1.357787390548561e+07
1.276542696183502e-02 1.357535929636636e+07
1.278504420840894e-02 1.357283736178792e+07
1.280469160175072e-02 1.357030808168003e+07
1.282436918818834e-02 1.356777143592529e+07
1.284407701412099e-02 1.356522740435916e+07
1.286381512601915e-02 1.356267596676989e+07
1.288358357042473e-02 1.356011710289836e+07
1.290338239395116e-02 1.355755079243825e+07
1.292321164328348e-02 1.355497701503574e+07
1.294307136517851e-02 1.355239575028958e+07
1.296296160646490e-02 1.354980697775096e+07
1.298288241404327e-02 1.354721067692364e+07
1.300283383488630e-02 1.354460682726352e+07
1.302281591603888e-02 1.354199540817913e+07
1.304282870461819e-02 1.353937639903094e+07
1.306287224781381e-02 1.353674977913174e+07
1.308294659288782e-02 1.353411552774658e+07
1.310305178717498e-02 1.353147362409251e+07
1.312318787808275e-02 1.352882404733855e+07
1.314335491309145e-02 1.352616677660573e+07
1.316355293975437e-02 1.352350179096715e+07
1.318378200569789e-02 1.352082906944759e+07
1.320404215862156e-02 1.351814859102375e+07
1.322433344629824e-02 1.351546033462409e+07
1.324465591657420e-02 1.351276427912869e+07
1.326500961736925e-02 1.351006040336945e+07
1.328539459667683e-02 1.350734868612973e+07
1.330581090256414e-02 1.350462910614454e+07
1.332625858317224e-02 1.350190164210035e+07
1.334673768671618e-02 1.349916627263509e+07
1.336724826148510e-02 1.349642297633805e+07
1.338779035584233e-02 1.349367173175004e+07
1.340836401822557e-02 1.349091251736291e+07
1.342896929714690e-02 1.348814531162000e+07
1.344960624119299e-02 1.348537009291568e+07
1.347027489902516e-02 1.348258683959562e+07
1.349097531937951e-02 1.347979552995648e+07
1.351170755106705e-02 1.347699614224598e+07
1.353247164297376e-02 1.347418865466296e+07
1.355326764406081e-02 1.347137304535711e+07
1.357409560336455e-02 1.346854929242915e+07
1.359495556999672e-02 1.346571737393058e+07
1.361584759314452e-02 1.346287726786369e+07
1.363677172207074e-02 1.346002895218173e+07
1.365772800611389e-02 1.345717240478844e+07
1.367871649468827e-02 1.345430760353847e+07
1.369973723728414e-02 1.345143452623698e+07
1.372079028346782e-02 1.344855315063983e+07
1.374187568288177e-02 1.344566345445336e+07
1.376299348524477e-02 1.344276541533447e+07
1.378414374035199e-02 1.343985901089050e+07
1.380532649807513e-02 1.343694421867932e+07
1.382654180836252e-02 1.343402101620911e+07
1.384778972123925e-02 1.343108938093837e+07
1.386907028680730e-02 1.342814929027605e+07
1.389038355524562e-02 1.342520072158120e+07
1.391172957681031e-02 1.342224365216331e+07
1.393310840183464e-02 1.341927805928187e+07
1.395452008072930e-02 1.341630392014660e+07
1.397596466398241e-02 1.341332121191746e+07
1.399744220215967e-02 1.341032991170434e+07
1.401895274590451e-02 1.340732999656719e+07
1.404049634593816e-02 1.340432144351606e+07
1.406207305305984e-02 1.340130422951092e+07
1.408368291814678e-02 1.339827833146169e+07
1.410532599215443e-02 1.339524372622823e+07
1.412700232611655e-02 1.339220039062019e+07
1.414871197114530e-02 1.338914830139718e+07
1.417045497843140e-02 1.338608743526852e+07
1.419223139924426e-02 1.338301776889339e+07
1.421404128493203e-02 1.337993927888061e+07
1.423588468692180e-02 1.337685194178882e+07
1.425776165671970e-02 1.337375573412632e+07
1.427967224591099e-02 1.337065063235100e+07
1.430161650616021e-02 1.336753661287048e+07
1.432359448921130e-02 1.336441365204187e+07
1.434560624688770e-02 1.336128172617196e+07
1.436765183109253e-02 1.335814081151699e+07
1.438973129380863e-02 1.335499088428273e+07
1.441184468709873e-02 1.335183192062454e+07
1.443399206310560e-02 1.334866389664713e+07
1.445617347405210e-02 1.334548678840468e+07
1.447838897224138e-02 1.334230057190079e+07
1.450063861005693e-02 1.333910522308853e+07
1.452292243996276e-02 1.333590071787022e+07
1.454524051450352e-02 1.333268703209759e+07
1.456759288630458e-02 1.332946414157171e+07
1.458997960807217e-02 1.332623202204292e+07
1.461240073259357e-02 1.332299064921083e+07
1.463485631273714e-02 1.331973999872444e+07
1.465734640145249e-02 1.331648004618184e+07
1.467987105177060e-02 1.331321076713043e+07
1.470243031680396e-02 1.330993213706684e+07
1.472502424974667e-02 1.330664413143687e+07
1.474765290387457e-02 1.330334672563550e+07
1.477031633254538e-02 1.330003989500686e+07
1.479301458919882e-02 1.329672361484427e+07
1.481574772735673e-02 1.329339786039017e+07
1.483851580062318e-02 1.329006260683616e+07
1.486131886268465e-02 1.328671782932285e+07
1.488415696731012e-02 1.328336350294006e+07
1.490703016835116e-02 1.327999960272666e+07
1.492993851974212e-02 1.327662610367059e+07
1.495288207550027e-02 1.327324298070889e+07
1.497586088972583e-02 1.326985020872763e+07
1.499887501660219e-02 1.326644776256199e+07
1.502192451039600e-02 1.326303561699615e+07
1.504500942545732e-02 1.325961374676330e+07
1.506812981621970e-02 1.325618212654578e+07
1.509128573720036e-02 1.325274073097488e+07
1.511447724300032e-02 1.324928953463089e+07
1.513770438830446e-02 1.324582851204325e+07
1.516096722788174e-02 1.324235763769028e+07
1.518426581658526e-02 1.323887688599946e+07
1.520760020935242e-02 1.323538623134718e+07
1.523097046120506e-02 1.323188564805893e+07
1.525437662724957e-02 1.322837511040922e+07
1.527781876267699e-02 1.322485459262151e+07
1.530129692276324e-02 1.322132406886840e+07
1.532481116286912e-02 1.321778351327145e+07
1.534836153844056e-02 1.321423289990130e+07
1.537194810500864e-02 1.321067220277760e+07
1.539557091818983e-02 1.320710139586912e+07
1.541923003368604e-02 1.320352045309359e+07
1.544292550728480e-02 1.319992934831792e+07
1.546665739485933e-02 1.319632805535798e+07
1.549042575236876e-02 1.319271654797887e+07
1.551423063585819e-02 1.318909479989464e+07
1.553807210145885e-02 1.318546278476857e+07
1.556195020538825e-02 1.318182047621299e+07
1.558586500395026e-02 1.317816784778944e+07
1.560981655353529e-02 1.317450487300855e+07
1.563380491062040e-02 1.317083152533015e+07
1.565783013176946e-02 1.316714777816324e+07
1.568189227363326e-02 1.316345360486605e+07
1.570599139294963e-02 1.315974897874609e+07
1.573012754654360e-02 1.315603387305993e+07
1.575430079132754e-02 1.315230826101361e+07
1.577851118430125e-02 1.314857211576235e+07
1.580275878255216e-02 1.314482541041071e+07
1.582704364325541e-02 1.314106811801262e+07
1.585136582367400e-02 1.313730021157127e+07
1.587572538115893e-02 1.313352166403928e+07
1.590012237314935e-02 1.312973244831877e+07
1.592455685717266e-02 1.312593253726124e+07
1.594902889084468e-02 1.312212190366759e+07
1.597353853186975e-02 1.311830052028833e+07
1.599808583804091e-02 1.311446835982345e+07
1.602267086724002e-02 1.311062539492252e+07
1.604729367743785e-02 1.310677159818469e+07
1.607195432669429e-02 1.310290694215875e+07
1.609665287315844e-02 1.309903139934323e+07
1.612138937506878e-02 1.309514494218624e+07
1.614616389075326e-02 1.309124754308572e+07
1.617097647862948e-02 1.308733917438942e+07
1.619582719720480e-02 1.308341980839485e+07
1.622071610507652e-02 1.307948941734933e+07
1.624564326093197e-02 1.307554797345032e+07
1.627060872354865e-02 1.307159544884499e+07
1.629561255179443e-02 1.306763181563058e+07
1.632065480462761e-02 1.306365704585444e+07
1.634573554109711e-02 1.305967111151398e+07
1.637085482034257e-02 1.305567398455673e+07
1.639601270159454e-02 1.305166563688041e+07
1.642120924417460e-02 1.304764604033300e+07
1.644644450749546e-02 1.304361516671276e+07
1.647171855106113e-02 1.303957298776833e+07
1.649703143446712e-02 1.303551947519873e+07
1.652238321740045e-02 1.303145460065346e+07
1.654777395963991e-02 1.302737833573247e+07
1.657320372105615e-02 1.302329065198638e+07
1.659867256161181e-02 1.301919152091638e+07
1.662418054136169e-02 1.301508091397441e+07
1.664972772045288e-02 1.301095880256311e+07
1.667531415912487e-02 1.300682515803601e+07
1.670093991770978e-02 1.300267995169744e+07
1.672660505663240e-02 1.299852315480280e+07
1.675230963641039e-02 1.299435473855841e+07
1.677805371765443e-02 1.299017467412177e+07
1.680383736106831e-02 1.298598293260146e+07
1.682966062744912e-02 1.298177948505737e+07
1.685552357768738e-02 1.297756430250067e+07
1.688142627276721e-02 1.297333735589389e+07
1.690736877376639e-02 1.296909861615107e+07
1.693335114185662e-02 1.296484805413777e+07
1.695937343830356e-02 1.296058564067111e+07
1.698543572446706e-02 1.295631134652000e+07
1.701153806180123e-02 1.295202514240510e+07
1.703768051185462e-02 1.294772699899890e+07
1.706386313627041e-02 1.294341688692587e+07
1.709008599678645e-02 1.293909477676250e+07
1.711634915523552e-02 1.293476063903744e+07
1.714265267354536e-02 1.293041444423147e+07
1.716899661373895e-02 1.292605616277777e+07
1.719538103793452e-02 1.292168576506184e+07
1.722180600834580e-02 1.291730322142172e+07
1.724827158728210e-02 1.291290850214800e+07
1.727477783714851e-02 1.290850157748398e+07
1.730132482044600e-02 1.290408241762571e+07
1.732791259977159e-02 1.289965099272215e+07
1.735454123781852e-02 1.289520727287520e+07
1.738121079737635e-02 1.289075122813991e+07
1.740792134133112e-02 1.288628282852447e+07
1.743467293266555e-02 1.288180204399035e+07
1.746146563445910e-02 1.287730884445249e+07
1.748829950988822e-02 1.287280319977927e+07
1.751517462222640e-02 1.286828507979274e+07
1.754209103484439e-02 1.286375445426874e+07
1.756904881121032e-02 1.285921129293682e+07
1.759604801488987e-02 1.285465556548063e+07
1.762308870954636e-02 1.285008724153784e+07
1.765017095894099e-02 1.284550629070037e+07
1.767729482693293e-02 1.284091268251441e+07
1.770446037747948e-02 1.283630638648066e+07
1.773166767463622e-02 1.283168737205436e+07
1.775891678255719e-02 1.282705560864549e+07
1.778620776549500e-02 1.282241106561879e+07
1.781354068780100e-02 1.281775371229406e+07
1.784091561392545e-02 1.281308351794609e+07
1.786833260841763e-02 1.280840045180499e+07
1.789579173592604e-02 1.280370448305616e+07
1.792329306119851e-02 1.279899558084053e+07
1.795083664908237e-02 1.279427371425469e+07
1.797842256452461e-02 1.278953885235096e+07
1.800605087257204e-02 1.278479096413760e+07
1.803372163837142e-02 1.278003001857900e+07
1.806143492716960e-02 1.277525598459563e+07
1.808919080431375e-02 1.277046883106443e+07
1.811698933525141e-02 1.276566852681884e+07
1.814483058553073e-02 1.276085504064891e+07
1.817271462080058e-02 1.275602834130156e+07
1.820064150681071e-02 1.275118839748067e+07
1.822861130941193e-02 1.274633517784723e+07
1.825662409455623e-02 1.274146865101956e+07
1.828467992829693e-02 1.273658878557335e+07
1.831277887678891e-02 1.273169555004206e+07
1.834092100628868e-02 1.272678891291674e+07
1.836910638315456e-02 1.272186884264656e+07
1.839733507384689e-02 1.271693530763870e+07
1.842560714492809e-02 1.271198827625869e+07
1.845392266306289e-02 1.270702771683050e+07
1.848228169501848e-02 1.270205359763676e+07
1.851068430766465e-02 1.269706588691889e+07
1.853913056797395e-02 1.269206455287734e+07
1.856762054302183e-02 1.268704956367172e+07
1.859615429998683e-02 1.268202088742100e+07
1.862473190615076e-02 1.267697849220375e+07
1.865335342889877e-02 1.267192234605823e+07
1.868201893571960e-02 1.266685241698265e+07
1.871072849420570e-02 1.266176867293531e+07
1.873948217205338e-02 1.265667108183491e+07
1.876828003706298e-02 1.265155961156059e+07
1.879712215713906e-02 1.264643422995224e+07
1.882600860029049e-02 1.264129490481064e+07
1.885493943463069e-02 1.263614160389773e+07
1.888391472837774e-02 1.263097429493674e+07
1.891293454985453e-02 1.262579294561244e+07
1.894199896748900e-02 1.262059752357135e+07
1.897110804981420e-02 1.261538799642197e+07
1.900026186546850e-02 1.261016433173493e+07
1.902946048319578e-02 1.260492649704329e+07
1.905870397184553e-02 1.259967445984268e+07
1.908799240037307e-02 1.259440818759159e+07
1.911732583783967e-02 1.258912764771154e+07
1.914670435341272e-02 1.258383280758736e+07
1.917612801636594e-02 1.257852363456737e+07
1.920559689607948e-02 1.257320009596365e+07
1.923511106204010e-02 1.256786215905223e+07
1.926467058384138e-02 1.256250979107338e+07
1.929427553118380e-02 1.255714295923180e+07
1.932392597387500e-02 1.255176163069689e+07
1.935362198182985e-02 1.254636577260296e+07
1.938336362507072e-02 1.254095535204955e+07
1.941315097372752e-02 1.253553033610159e+07
1.944298409803798e-02 1.253009069178971e+07
1.947286306834774e-02 1.252463638611045e+07
1.950278795511057e-02 1.251916738602657e+07
1.953275882888850e-02 1.251368365846724e+07
1.956277576035197e-02 1.250818517032839e+07
1.959283882028006e-02 1.250267188847287e+07
1.962294807956060e-02 1.249714377973081e+07
1.965310360919036e-02 1.249160081089980e+07
1.968330548027521e-02 1.248604294874526e+07
1.971355376403030e-02 1.248047016000063e+07
1.974384853178022e-02 1.247488241136770e+07
1.977418985495916e-02 1.246927966951683e+07
1.980457780511109e-02 1.246366190108733e+07
1.983501245388994e-02 1.245802907268761e+07
1.986549387305972e-02 1.245238115089561e+07
1.989602213449474e-02 1.244671810225900e+07
1.992659731017978e-02 1.244103989329549e+07
1.995721947221023e-02 1.243534649049312e+07
1.998788869279227e-02 1.242963786031057e+07
2.001860504424303e-02 1.242391396917750e+07
2.004936859899079e-02 1.241817478349476e+07
2.008017942957514e-02 1.241242026963478e+07
2.011103760864713e-02 1.240665039394185e+07
2.014194320896945e-02 1.240086512273242e+07
2.017289630341665e-02 1.239506442229544e+07
2.020389696497521e-02 1.238924825889265e+07
2.023494526674382e-02 1.238341659875894e+07
2.026604128193346e-02 1.237756940810261e+07
2.029718508386768e-02 1.237170665310579e+07
2.032837674598266e-02 1.236582829992470e+07
2.035961634182743e-02 1.235993431468993e+07
2.039090394506406e-02 1.235402466350696e+07
2.042223962946784e-02 1.234809931245631e+07
2.045362346892742e-02 1.234215822759395e+07
2.048505553744496e-02 1.233620137495171e+07
2.051653590913642e-02 1.233022872053752e+07
2.054806465823159e-02 1.232424023033580e+07
2.057964185907436e-02 1.231823587030785e+07
2.061126758612286e-02 1.231221560639215e+07
2.064294191394965e-02 1.230617940450479e+07
2.067466491724190e-02 1.230012723053976e+07
2.070643667080153e-02 1.229405905036935e+07
2.073825724954542e-02 1.228797482984452e+07
2.077012672850560e-02 1.228187453479527e+07
2.080204518282938e-02 1.227575813103103e+07
2.083401268777954e-02 1.226962558434098e+07
2.086602931873458e-02 1.226347686049454e+07
2.089809515118878e-02 1.225731192524164e+07
2.093021026075244e-02 1.225113074431317e+07
2.096237472315209e-02 1.224493328342137e+07
2.099458861423058e-02 1.223871950826021e+07
2.102685200994738e-02 1.223248938450581e+07
2.105916498637863e-02 1.222624287781681e+07
2.109152761971740e-02 1.221997995383479e+07
2.112393998627387e-02 1.221370057818470e+07
2.115640216247546e-02 1.220740471647520e+07
2.118891422486706e-02 1.220109233429921e+07
2.122147625011115e-02 1.219476339723417e+07
2.125408831498809e-02 1.218841787084257e+07
2.128675049639618e-02 1.218205572067234e+07
2.131946287135191e-02 1.217567691225728e+07
2.135222551699011e-02 1.216928141111749e+07
2.138503851056418e-02 1.216286918275980e+07
2.141790192944621e-02 1.215644019267825e+07
2.145081585112718e-02 1.214999440635444e+07
2.148378035321721e-02 1.214353178925811e+07
2.151679551344563e-02 1.213705230684748e+07
2.154986140966125e-02 1.213055592456972e+07
2.158297811983250e-02 1.212404260786149e+07
2.161614572204762e-02 1.211751232214927e+07
2.164936429451489e-02 1.211096503284992e+07
2.168263391556275e-02 1.210440070537112e+07
2.171595466363999e-02 1.209781930511187e+07
2.174932661731600e-02 1.209122079746289e+07
2.178274985528089e-02 1.208460514780716e+07
2.181622445634568e-02 1.207797232152040e+07
2.184975049944254e-02 1.207132228397154e+07
2.188332806362491e-02 1.206465500052322e+07
2.191695722806773e-02 1.205797043653227e+07
2.195063807206760e-02 1.205126855735022e+07
2.198437067504297e-02 1.204454932832379e+07
2.201815511653438e-02 1.203781271479543e+07
2.205199147620456e-02 1.203105868210377e+07
2.208587983383867e-02 1.202428719558418e+07
2.211982026934450e-02 1.201749822056929e+07
2.215381286275262e-02 1.201069172238944e+07
2.218785769421659e-02 1.200386766637334e+07
2.222195484401314e-02 1.199702601784845e+07
2.225610439254239e-02 1.199016674214160e+07
2.229030642032798e-02 1.198328980457951e+07
2.232456100801732e-02 1.197639517048932e+07
2.235886823638172e-02 1.196948280519915e+07
2.239322818631669e-02 1.196255267403864e+07
2.242764093884198e-02 1.195560474233948e+07
2.246210657510185e-02 1.194863897543603e+07
2.249662517636533e-02 1.194165533866580e+07
2.253119682402627e-02 1.193465379737009e+07
2.256582159960363e-02 1.192763431689450e+07
2.260049958474163e-02 1.192059686258952e+07
2.263523086120996e-02 1.191354139981116e+07
2.267001551090399e-02 1.190646789392143e+07
2.270485361584492e-02 1.189937631028902e+07
2.273974525817999e-02 1.189226661428984e+07
2.277469052018272e-02 1.188513877130761e+07
2.280968948425303e-02 1.187799274673452e+07
2.284474223291745e-02 1.187082850597175e+07
2.287984884882938e-02 1.186364601443011e+07
2.291500941476922e-02 1.185644523753069e+07
2.295022401364455e-02 1.184922614070539e+07
2.298549272849041e-02 1.184198868939765e+07
2.302081564246939e-02 1.183473284906299e+07
2.305619283887195e-02 1.182745858516964e+07
2.309162440111647e-02 1.182016586319925e+07
2.312711041274957e-02 1.181285464864741e+07
2.316265095744626e-02 1.180552490702444e+07
2.319824611901011e-02 1.179817660385587e+07
2.323389598137350e-02 1.179080970468323e+07
2.326960062859777e-02 1.178342417506465e+07
2.330536014487347e-02 1.177601998057546e+07
2.334117461452052e-02 1.176859708680901e+07
2.337704412198840e-02 1.176115545937718e+07
2.341296875185637e-02 1.175369506391113e+07
2.344894858883370e-02 1.174621586606195e+07
2.348498371775981e-02 1.173871783150142e+07
2.352107422360448e-02 1.173120092592259e+07
2.355722019146812e-02 1.172366511504049e+07
2.359342170658188e-02 1.171611036459293e+07
2.362967885430788e-02 1.170853664034107e+07
2.366599172013944e-02 1.170094390807022e+07
2.370236038970125e-02 1.169333213359051e+07
2.373878494874961e-02 1.168570128273758e+07
2.377526548317258e-02 1.167805132137337e+07
2.381180207899019e-02 1.167038221538678e+07
2.384839482235473e-02 1.166269393069446e+07
2.388504379955081e-02 1.165498643324148e+07
2.392174909699567e-02 1.164725968900213e+07
2.395851080123936e-02 1.163951366398060e+07
2.399532899896492e-02 1.163174832421181e+07
2.403220377698861e-02 1.162396363576209e+07
2.406913522226009e-02 1.161615956473002e+07
2.410612342186264e-02 1.160833607724706e+07
2.414316846301341e-02 1.160049313947849e+07
2.418027043306352e-02 1.159263071762406e+07
2.421742941949834e-02 1.158474877791883e+07
2.425464550993773e-02 1.157684728663389e+07
2.429191879213614e-02 1.156892621007725e+07
2.432924935398291e-02 1.156098551459454e+07
2.436663728350242e-02 1.155302516656987e+07
2.440408266885436e-02 1.154504513242661e+07
2.444158559833386e-02 1.153704537862817e+07
2.447914616037176e-02 1.152902587167891e+07
2.451676444353478e-02 1.152098657812484e+07
2.455444053652577e-02 1.151292746455453e+07
2.459217452818387e-02 1.150484849759992e+07
2.462996650748473e-02 1.149674964393713e+07
2.466781656354078e-02 1.148863087028734e+07
2.470572478560137e-02 1.148049214341762e+07
2.474369126305299e-02 1.147233343014177e+07
2.478171608541950e-02 1.146415469732116e+07
2.481979934236234e-02 1.145595591186570e+07
2.485794112368076e-02 1.144773704073452e+07
2.489614151931198e-02 1.143949805093705e+07
2.493440061933141e-02 1.143123890953371e+07
2.497271851395295e-02 1.142295958363696e+07
2.501109529352908e-02 1.141466004041205e+07
2.504953104855114e-02 1.140634024707801e+07
2.508802586964955e-02 1.139800017090851e+07
2.512657984759400e-02 1.138963977923277e+07
2.516519307329365e-02 1.138125903943646e+07
2.520386563779739e-02 1.137285791896265e+07
2.524259763229400e-02 1.136443638531271e+07
2.528138914811245e-02 1.135599440604721e+07
2.532024027672199e-02 1.134753194878692e+07
2.535915110973247e-02 1.133904898121369e+07
2.539812173889454e-02 1.133054547107142e+07
2.543715225609981e-02 1.132202138616701e+07
2.547624275338113e-02 1.131347669437130e+07
2.551539332291276e-02 1.130491136362006e+07
2.555460405701063e-02 1.129632536191492e+07
2.559387504813253e-02 1.128771865732438e+07
2.563320638887833e-02 1.127909121798478e+07
2.567259817199019e-02 1.127044301210123e+07
2.571205049035283e-02 1.126177400794869e+07
2.575156343699368e-02 1.125308417387293e+07
2.579113710508311e-02 1.124437347829145e+07
2.583077158793473e-02 1.123564188969466e+07
2.587046697900549e-02 1.122688937664672e+07
2.591022337189601e-02 1.121811590778666e+07
2.595004086035070e-02 1.120932145182937e+07
2.598991953825805e-02 1.120050597756666e+07
2.602985949965088e-02 1.119166945386823e+07
2.606986083870644e-02 1.118281184968279e+07
2.610992364974674e-02 1.117393313403909e+07
2.615004802723877e-02 1.116503327604693e+07
2.619023406579463e-02 1.115611224489825e+07
2.623048186017186e-02 1.114717000986824e+07
2.627079150527362e-02 1.113820654031631e+07
2.631116309614888e-02 1.112922180568727e+07
2.635159672799270e-02 1.112021577551237e+07
2.639209249614643e-02 1.111118841941038e+07
2.643265049609790e-02 1.110213970708871e+07
2.647327082348176e-02 1.109306960834448e+07
